accelerometer.x,accelerometer.y,accelerometer.z,gryo.x,gyro.y,gyro.z
-0.897383724,-0.7884417033,-1.001952937,0.9698472023,-0.1110269427,-1.234556794
-0.78230605,-1.278216686,-1.522791751,0.989246428,0.08586695045,-1.344237208
-0.6233506559,-1.826911476,-1.598641649,1.075633764,0.2307628244,-1.356859922
-0.555260322,-2.977768441,-1.513470965,1.186598301,0.2642030716,-1.247850418
-0.7552564959,-4.616334105,-1.051563063,1.222174168,0.2565110624,-1.080801725
-0.9452331243,-6.140889358,-0.7131774957,1.173102736,0.2066854537,-0.8799908757
-0.9636369421,-6.963519746,-0.6906862624,1.092552662,0.2616938353,-0.6762672663
-1.118535389,-6.34753129,-0.3287280965,1.014054418,0.336312145,-0.5710183382
-1.111139507,-4.492105083,-0.01568155326,0.9635157585,0.3377138376,-0.4472802579
-0.960893927,-2.525449621,-0.02760696885,0.9453780055,0.4021495581,-0.3751496077
-0.9038597882,-0.2732218979,-0.101365375,0.956474781,0.568441391,-0.3070791364
-0.9153446934,1.427011994,-0.1051378792,0.9945278764,0.691401124,-0.2214734107
-0.9142518567,2.047671365,-0.1923322516,1.021796823,0.8571419716,-0.06398824602
-0.8898399576,1.908882487,-0.3278513137,1.039240837,1.014433026,-0.02079763636
-1.151453324,2.520539637,-0.8286241491,1.039604068,1.063506722,-0.05246952176
-1.075388467,3.210695738,-1.325031775,1.026305676,1.101789713,-0.0834511444
-0.9006366614,4.197704788,-1.587611721,0.9943590164,1.200927973,-0.07842627913
-0.7536913655,5.167467519,-1.587147611,0.9286907911,1.244124532,-0.05007053912
-0.6513658402,6.032971419,-1.222410774,0.83871907,1.254372001,-0.04751023278
-0.5014677589,6.484341561,-0.7029867949,0.7652155757,1.223206043,-0.03030062094
-0.3987620753,6.176604814,-0.3667022917,0.6930198669,1.159478784,0.02288068831
-0.4842364189,5.475677144,-0.01901230511,0.6149796844,1.043363571,0.04669787362
-0.6181010648,4.755719194,0.2540310213,0.5251547694,0.8555009961,0.01785840839
-0.7445408945,3.88424265,0.4158290185,0.4281227291,0.6035954952,-0.07049275935
-0.8228266418,3.047189183,0.4566144717,0.3442895114,0.321087271,-0.1732208878
-0.6141998927,2.45561796,0.4553388988,0.2762369514,0.07647328824,-0.2310346514
-0.1348918335,2.114225612,0.6548759672,0.1827723086,-0.07599210739,-0.2258080989
0.3243735545,2.10753459,0.8233329839,0.08854647726,-0.1395287365,-0.1836465299
0.5887826159,2.18859024,0.733369366,0.04639252648,-0.1350300312,-0.1530199349
0.5286886145,2.080464797,0.5500691466,0.08549012244,-0.1110943258,-0.135686487
0.420566678,1.605834776,0.5677778218,0.1758378148,-0.06441765279,-0.112702921
0.5277439906,1.093387942,1.064005196,0.3057462871,-0.01399016194,-0.1295889616
0.7976253459,0.47221653,1.448841841,0.4000757039,-0.005042740144,-0.147533074
1.214765666,-0.2103629984,1.834176937,0.3958175778,0.02578015439,-0.2039619982
1.653403021,-1.074340712,1.804111469,0.3514810503,0.1336097568,-0.238226071
1.859716306,-2.325699786,1.75235454,0.3180503845,0.3598362505,-0.2362223119
1.878968411,-3.463825865,1.640593662,0.317102164,0.6087304354,-0.2225649208
1.821780835,-3.839955764,1.754527646,0.3115249574,0.7458515167,-0.2433897853
2.051182296,-3.349256067,2.256864589,0.275041312,0.7011442184,-0.2541405261
2.561265323,-2.228484444,2.867491665,0.1408177167,0.5938408971,-0.2736300528
3.062880089,-0.9432721995,3.610560148,-0.1136695743,0.5434982777,-0.1861862689
3.501387826,0.1993821701,4.699292081,-0.4409838021,0.5713104606,-0.01551092975
3.659774261,1.174580371,5.22405976,-0.4692535102,0.6683600545,0.1660511345
2.912280654,1.316445587,3.332630511,-0.06226471439,0.6654795408,0.2204009295
0.9237650235,0.4146586595,0.8812583725,0.2227503508,0.5534966588,0.06494943798
-0.7504530411,-0.8041939837,0.8835210567,-0.02153102495,0.4403492808,-0.06856495142
-0.7703000435,-2.178935692,0.9885562793,-0.2926525474,0.3357193768,-0.08379293233
-1.009442269,-3.557958439,-1.470791514,-0.2474728227,0.3677393794,0.02850458585
-2.245773286,-5.596478529,-4.127471268,-0.08237946033,0.5331194401,0.2425841391
-3.396633028,-7.923013013,-4.760042318,-0.1465283483,0.8286869526,0.4981908798
-3.792143627,-8.47207722,-3.929151466,-0.2332378924,0.8734180927,0.7168650627
-3.416726845,-5.284646038,-4.046597112,-0.07798492908,0.5400007367,0.8534641862
-2.993902707,-1.705953439,-3.844776901,-0.003185092472,0.1121006757,0.9154378176
-2.952253184,-0.1083902321,-3.396578375,-0.06379118562,-0.3003763855,0.8376151919
-2.839117218,0.3673322602,-2.971281709,-0.286527276,-0.5170307159,0.7439171076
-2.208848308,0.6010773032,-2.132933527,-0.5216809511,-0.586769104,0.6937223673
-1.464973184,0.8359469663,-2.365207182,-0.6754558086,-0.5120930672,0.6780411601
-0.6447107663,0.7082920617,-2.303729216,-0.8393603563,-0.4424359798,0.6191349626
-0.01509649251,1.028968954,-2.240241079,-1.002149105,-0.4388136864,0.5261708498
0.4457542742,1.550593365,-2.362353547,-1.137446284,-0.4546480477,0.520935595
0.5700680516,1.723017971,-2.176250983,-1.248849988,-0.4524792433,0.5934911966
0.1600421847,1.81004042,-1.84626368,-1.341131449,-0.5045328736,0.6687712669
-0.4817132571,1.794844605,-1.919497405,-1.392925382,-0.5719617605,0.7538149357
-1.263207918,1.792313041,-2.007802296,-1.382399201,-0.5795094371,0.8069961667
-1.864853961,1.55971483,-2.089543006,-1.315585613,-0.5716410875,0.7474554777
-2.148316098,1.348634623,-1.755366143,-1.218960643,-0.6424230933,0.4975225627
-1.598667368,1.38538293,-1.117815185,-1.185161829,-0.7744643092,0.1709656417
-0.6968358711,1.727216591,-0.7103881572,-1.094706178,-0.9236926436,-0.02625980601
0.02509290367,1.971506409,-0.6078465781,-0.9480034113,-1.027695775,-0.08037427068
0.3981557434,2.323663897,-0.2778945658,-0.8358803391,-1.003447175,-0.03136651963
0.6865640679,2.603227272,0.1577192034,-0.7923157215,-0.9590192437,0.06599909067
1.082088549,2.59865222,0.4606336807,-0.7931969762,-0.8957571983,0.1762366593
1.257591978,2.143119113,0.4701473225,-0.8275949955,-0.7966792583,0.2878491879
1.469145062,1.536443844,0.8959867167,-0.8970523477,-0.6287919879,0.3957538307
1.723424506,0.757392485,1.518101547,-0.8641548753,-0.4850159585,0.4635021389
2.081488441,0.4224450756,0.3177601278,-0.7317379713,-0.3725320399,0.506931901
2.53335411,0.4917354694,-0.1474520581,-0.6619758606,-0.2621395886,0.5436033607
2.899631601,0.6522977873,0.6180781223,-0.6532974243,-0.1558826715,0.5753820539
3.042521776,0.8385451661,1.121166176,-0.634242177,-0.03738030046,0.6432833076
2.722534912,0.9083879331,1.252868895,-0.5985198617,0.06691707671,0.677555263
2.176488737,1.082922662,0.956837199,-0.5923343897,0.0882179141,0.731538713
1.726125873,1.548669119,0.9608587096,-0.5891149044,0.05599526316,0.7454425097
1.312567138,1.811543226,1.068836854,-0.5682333112,0.01182537619,0.7342252731
1.155247967,1.987428201,1.189935176,-0.531180501,-0.08500955999,0.683290422
1.236998541,1.720270133,1.126505783,-0.4939420819,-0.07478819042,0.5969769359
1.686147499,1.376845403,0.907196166,-0.4228292704,-0.1043351591,0.5090846419
2.012938928,0.8005342921,0.9009797757,-0.2973730266,-0.1345006526,0.396663785
2.21289393,0.2943997104,1.024311556,-0.2452424616,-0.2025300413,0.3349524736
2.247646094,-0.113113169,1.278211426,-0.2315354347,-0.2032022178,0.2792013288
2.108029534,-0.4423217425,1.365763452,-0.2169349194,-0.2574755549,0.2163363397
1.963278095,-0.573943797,1.304750473,-0.2277231216,-0.3058780432,0.1575491577
1.874998338,-0.4985720375,1.416717394,-0.2410985827,-0.2942059338,0.09265296906
2.033104787,-0.4715799856,1.576356168,-0.267965734,-0.280059576,0.0372832641
2.431152796,-0.9354758465,1.897313046,-0.3715717494,-0.2057552338,0.0540574491
2.715718218,-1.511782866,1.755963378,-0.4425842166,-0.1213207394,0.05369962379
2.74731601,-1.646931925,0.2987288257,-0.517408669,0.04229509085,-0.02198182046
2.522837977,-1.957687727,-0.1550871013,-0.5576915145,0.3297352493,-0.2051790506
1.753818036,-2.827553914,-0.1632428622,-0.5391916037,0.5545268655,-0.4406400323
0.2553580321,-3.448780271,-1.097366125,-0.4603174925,0.5673636794,-0.6822859049
-1.678422896,-3.602627017,-2.145406932,-0.2814720869,0.4648096263,-0.9002062678
-2.835000723,-3.866849616,-2.993326076,-0.03502897173,0.2845606208,-1.095242858
-3.191753137,-3.988244876,-3.757185711,0.2084047198,0.09426871687,-1.263951778
-3.206380797,-3.980644922,-3.31068113,0.4506942928,-0.02757637575,-1.408978939
-3.153201873,-3.559138004,-2.986248685,0.6737436652,-0.1298058033,-1.554134846
-3.083578594,-2.95806187,-2.267065957,0.8615549803,-0.2621860504,-1.639370561
-3.233536515,-2.357242926,-1.44695062,1.052213669,-0.3090358675,-1.584133625
-3.301279095,-2.007790605,-0.747767163,1.158643365,-0.2186769247,-1.419591546
-3.339894365,-1.819517274,-1.053881934,1.208028555,-0.07014977187,-1.207436681
-3.118690823,-1.62855748,-1.434818868,1.194069982,-0.05093224719,-1.016694188
-2.808775856,-1.825824265,-1.376306474,1.166202426,-0.1973326057,-0.8560194969
-2.577286775,-2.875344424,-1.148445228,1.135676503,-0.4005331695,-0.6957409382
-2.743017436,-4.268486882,-0.7733855884,1.150858641,-0.6016592979,-0.5580605865
-2.614837338,-5.226694784,-0.9094441642,1.187460303,-0.7169598341,-0.4504921436
-1.9193371,-5.656143601,-0.3033937488,1.13534224,-0.7581996918,-0.4194529951
-1.289635321,-4.525311771,0.8729062854,1.083513856,-0.6675519347,-0.5052554607
-0.3628483928,-2.404447744,0.5557551929,1.128649712,-0.3814498782,-0.5481008887
0.5073342033,-0.4747165301,0.08066869695,1.151456475,0.006503541023,-0.4662583172
1.060453495,1.168490822,0.3340717956,1.118350267,0.285767138,-0.3137332201
1.694948499,2.120704452,0.3675285865,1.077302337,0.5618285537,-0.1245528981
1.790278904,3.137307261,0.257552035,1.048450947,0.7953062654,-0.04323753715
1.300719172,4.248315616,-0.02018229874,0.9809324741,0.9405979514,-0.04126501828
0.9816693694,5.003285257,-0.007218845338,0.8708605766,1.088276863,-0.02712576278
0.9660704529,5.51040242,-0.01539864466,0.7344725132,1.235039353,-0.003931627143
0.9473754701,6.057057228,-0.015619667,0.5759015083,1.406585574,-0.01949966699
0.6182061326,6.468583435,0.2015781458,0.4493269026,1.572126269,-0.05529307202
0.5381863646,6.459379553,-0.06671864366,0.3261165619,1.470833778,-0.02366244048
0.943665948,6.641371613,0.466181926,0.177015543,1.439245224,0.001654933207
1.092869763,6.598442572,1.095109944,0.1125971302,1.361506939,-0.004778997507
0.6573460106,6.273704422,0.7401204477,0.1030764878,1.248844028,-0.03561785072
0.4127371899,5.405669542,0.7583271355,0.08960222453,1.115442276,-0.06173973531
0.5287923671,4.290283118,0.6910312765,0.09035015106,0.9794643521,-0.09676638246
0.7889270026,3.400946507,0.5901555117,0.1052825004,0.8564998507,-0.1300441772
0.8037428789,2.598597275,0.6159210904,0.1505812854,0.7071182132,-0.1862387061
0.6765840873,1.838788376,0.7222178574,0.2060946077,0.5574687719,-0.2433302253
0.4266024875,1.32091601,0.9221781197,0.2217714638,0.396338284,-0.344610393
-0.2520260382,0.9098597592,0.9633481883,0.1721386611,0.2876301706,-0.4072412848
-1.037680814,0.1873562168,1.090882681,0.1454197615,0.1999461651,-0.4330224693
-1.486082023,-0.6402051985,1.155122806,0.1412196904,0.01578857936,-0.4105879962
-1.411378956,-1.551533277,1.573502532,0.1665619314,-0.1119531617,-0.295140028
-0.6950096786,-2.568696642,2.490645434,0.2295568883,-0.1241224706,-0.1367852837
0.3412171739,-3.029039779,3.069806089,0.3027043939,-0.118976742,-0.06582164019
1.453882465,-2.555657127,3.081488343,0.3667297065,-0.09317390621,-0.07116421312
2.551377843,-1.914849871,2.749517319,0.3955311179,-0.08012872189,-0.08582582325
3.592185118,-1.115617894,2.441343351,0.3104375303,0.001312072738,-0.09084135294
4.606609122,-0.06556172871,2.746092021,0.03148290515,0.1173482016,-0.01174291503
5.809746017,0.8394079204,3.066138798,-0.2179144025,0.1774861217,0.1464872062
6.447172983,1.202742051,2.684710208,-0.3929864168,0.320350796,0.2983407378
5.515231156,1.056844803,4.346141199,-0.4950717688,0.5245941877,0.2640381753
2.559984343,0.2113543475,3.508234915,-0.1040379107,0.6712532043,-0.004171611276
-0.5232447795,-0.9196399795,1.15910077,0.1617982984,0.532366693,-0.3125283718
-1.601880485,-1.633986519,1.309277595,0.04122335464,0.3320213854,-0.563123405
-1.923631582,-2.673710091,-0.6106897656,0.1209030002,0.4717710316,-0.6474305987
-3.147925686,-5.088143223,-3.975708635,0.5174539685,0.7854965329,-0.4428065717
-4.474780146,-9.825181682,-5.280598808,0.4934170842,1.004729033,-0.1504162401
-5.077878434,-13.5985604,-4.567526527,0.07706031203,1.278414011,0.2440656275
-5.614463099,-13.79490131,-4.848930854,-0.1392871737,1.057120442,0.5629309416
-5.910052311,-8.122155529,-5.126839156,-0.3259266913,0.4198071659,0.6553385258
-5.687275822,-1.467085646,-3.536245497,-0.4292224348,-0.2940504849,0.6928901672
-5.342120906,1.994216838,-2.390132365,-0.4250791073,-0.6811309457,0.6447709203
-5.111235345,2.944730095,-1.790527326,-0.4784323275,-0.8667638898,0.5581710339
-4.014201739,2.943711858,-2.18060684,-0.5489737391,-0.8773939013,0.5476489663
-2.367283404,2.859002945,-2.196047571,-0.6631197333,-0.8640578389,0.5648146272
-1.298159696,2.996198416,-1.985720228,-0.8527888656,-0.8227568269,0.560619235
-0.6196640763,3.166056386,-1.933326316,-1.078765392,-0.831412077,0.6000766158
-0.5625278288,3.116263889,-2.256040559,-1.291640639,-0.9329987168,0.6969814301
-1.061531645,2.691851312,-2.396642624,-1.425972581,-1.093501568,0.8326612711
-1.804996581,1.443428876,-2.682166369,-1.462414503,-1.227391839,0.9508671761
-2.998881079,0.12641338,-2.389908931,-1.461902738,-1.304779768,0.9656668901
-3.598884324,-0.4996136555,-2.003988875,-1.357662678,-1.521743417,0.7419539094
-3.380628234,-1.269215634,-1.689437773,-1.239725828,-1.823942661,0.3410464227
-2.352098256,-1.053373327,-1.303294429,-1.141557097,-2.119523764,-0.06035581604
-0.8421100189,0.4324088357,-1.240247898,-0.9964105487,-2.299525499,-0.3029865623
0.6848963539,1.327740303,-1.122423482,-0.8431259394,-2.3144238,-0.3474931717
2.052665812,2.542821611,-0.6774345667,-0.7526797056,-2.200587273,-0.2775945067
2.448214259,3.835033505,0.1921738462,-0.7320405841,-1.952037096,-0.1160970777
2.432610447,4.316562638,0.8120522959,-0.7554985285,-1.682972908,0.07497274131
2.223309233,4.511958953,0.9329986427,-0.7935119867,-1.411593795,0.2660054266
2.047527426,3.978351258,0.988655648,-0.7963429093,-1.19058764,0.3810076416
1.889026133,2.931582444,0.8364040624,-0.7479485869,-1.002899766,0.4052933156
2.027955149,1.733223138,1.187789981,-0.7143576145,-0.8190657496,0.4263291061
2.599832662,0.6472329051,1.749960338,-0.6627895236,-0.6278859377,0.476646632
3.272142725,-0.05285539187,2.022424696,-0.581543386,-0.521168828,0.523348093
3.633481882,-0.2238882504,2.195989118,-0.5295459628,-0.2336679101,0.5347821712
3.714570558,-0.02738075888,2.394194646,-0.4493477941,-0.08229968697,0.5115274787
3.565576221,0.2083335384,1.843297378,-0.4148508906,0.1289984584,0.5081910491
3.40151817,0.7731769141,1.997974729,-0.4351841211,0.26549986,0.5038114786
3.203976659,1.598139545,2.189715445,-0.4835860133,0.3181218207,0.5142626762
3.416348659,2.578707748,1.996101921,-0.4683963954,0.4357874691,0.6160827279
3.678185824,2.647191502,1.810408085,-0.4277413189,0.6046657562,0.641977489
3.551720421,1.91886729,1.481513984,-0.4363766015,0.733456254,0.6500362158
2.930686372,1.103564468,1.204495032,-0.4538867772,0.9431920052,0.6338423491
1.772843201,0.2501087333,1.208774317,-0.4683751762,0.9961920977,0.6408829689
0.5810493182,-0.6508733075,1.325759359,-0.4746933579,0.9382572174,0.643707931
-0.7319136873,-1.203670272,0.9239304432,-0.4354117215,0.7434735894,0.5926559567
-1.941283413,-1.478085179,0.8862960013,-0.4069696963,0.3991797268,0.524831295
-2.698348858,-1.530408071,1.339344816,-0.3623918593,-0.04765101522,0.4019575715
-2.72082314,-1.380520292,1.220883418,-0.3069009781,-0.4994835556,0.2757155299
-2.041175281,-1.402792329,0.6067699619,-0.2916373312,-0.7630443573,0.09466478229
-0.8160170349,-1.991872905,0.09310673824,-0.2537380159,-0.7167589068,-0.05676840246
0.297733531,-2.771946593,0.005342676202,-0.2374693006,-0.4437569082,-0.2189514488
0.4955506438,-3.181908035,-0.0410140013,-0.2456494272,-0.1818248779,-0.4046547115
-0.3705206079,-2.80845057,-1.166261309,-0.1994832605,-0.1023942232,-0.5957080126
-1.550129693,-2.558353527,-2.136516939,-0.03902310506,-0.07285223901,-0.7676993012
-2.611545311,-2.898070635,-3.174302236,0.1765057147,-0.1365766227,-0.9460344315
-3.307290903,-3.410850646,-3.904755861,0.376113683,-0.2788411677,-1.132630587
-3.33596667,-3.966903982,-3.507031385,0.5916017294,-0.4471191466,-1.267617702
-2.873111843,-3.957922803,-3.099210462,0.7629082203,-0.3331606686,-1.355130672
-2.012500683,-3.862972482,-1.839043228,0.8601269126,-0.3022685349,-1.330497265
-1.481471898,-3.626917993,-1.699796669,0.9610773921,-0.2215908617,-1.251717091
-1.057725239,-3.28414559,-1.003912254,1.045848966,-0.08384709805,-1.111588955
-1.026614353,-2.818305609,-0.7094143438,1.156753421,-0.04376646131,-0.9970574975
-1.479343947,-2.60239842,-0.7233896046,1.199934483,-0.01408420131,-0.8568487167
-1.798925444,-2.212905182,-0.7493897958,1.295006156,-0.07305179536,-0.7000899911
-2.037493962,-2.587335876,-1.035057991,1.332795024,-0.2371288836,-0.5526528955
-2.429771278,-3.309593335,-0.6396259373,1.238204479,-0.239975065,-0.3853772879
-2.987459814,-3.016627456,-0.1919505588,1.229107618,-0.2965398133,-0.3871035278
-2.743016559,-1.987856071,-0.8898492369,1.276865482,-0.32696262,-0.4125685394
-1.811017449,-1.038327734,-0.5285094951,1.231473804,-0.199131161,-0.4078523517
-1.362533969,0.04695172079,0.1922737994,1.208680034,-0.02113561518,-0.4061202705
-0.9529738015,1.111405829,-0.370693261,1.233291984,0.1179234684,-0.4149217606
-0.198979398,1.88353528,-0.5298749382,1.185939908,0.1452432871,-0.3958326578
-0.06634327101,3.028979573,-0.1385644941,1.108785987,0.2785115838,-0.379719466
-0.1936165558,3.745305303,-0.2625392123,1.041359186,0.403634578,-0.3298097849
-0.1210057854,4.453411487,-0.4551368734,0.9755269885,0.5106454492,-0.2905798256
0.03420465008,5.087919351,-0.4841069473,0.9091329575,0.6331671476,-0.262999475
0.1305682347,5.560688839,-0.367594126,0.8123057485,0.7684509158,-0.2393021286
0.001355981186,5.706538156,0.1396468826,0.6729792356,0.8475809693,-0.2113590389
-0.2744368997,5.356278611,0.7497380978,0.5573348999,0.8312289119,-0.213230446
-0.6875637465,4.762113864,0.6424516622,0.5912347436,0.6667932272,-0.2351360023
-0.7581392117,4.047990612,0.2085655935,0.661864996,0.3379892707,-0.2339205444
-0.5697651231,3.402780152,0.5815793334,0.644002974,0.04217166826,-0.2456835657
-0.3969173607,2.928057777,1.096549037,0.5748170018,-0.1725014895,-0.2763317823
-0.08987922756,2.533317285,0.9860334828,0.5292777419,-0.3260362148,-0.3331876993
0.4507199338,2.405412205,0.8241220884,0.4936369061,-0.4333419204,-0.4024884701
1.086332251,2.468300331,0.8864590099,0.4229976833,-0.4971634746,-0.4271996319
1.600608273,2.633695476,1.262138097,0.3336659372,-0.4975808263,-0.4010298252
1.838227966,2.65279356,1.703384465,0.2680957615,-0.4141599834,-0.3336287439
1.844395695,2.366122982,1.985437319,0.2609970868,-0.264054358,-0.2600778341
1.705574961,1.822868338,2.16374806,0.3326637447,-0.1572115123,-0.1632159501
1.613295029,0.9956225644,2.374283346,0.456152916,-0.03263151273,-0.09888809919
1.73577253,0.12788053,2.645701556,0.5538356304,0.06764470786,-0.03828531131
1.970002142,-0.8084113091,2.973586771,0.5807418227,0.2442655414,-0.006534039043
2.283940666,-1.572816888,2.873290999,0.5922814608,0.4689851403,0.004145616665
2.5767496,-2.096992738,2.148570365,0.5838440657,0.7252933383,-0.02377256751
2.821399483,-2.136864729,1.69317316,0.5513409972,0.9158433676,-0.05492290854
2.888176725,-1.718582034,1.794467296,0.4534533322,1.028036714,-0.117629692
2.97632058,-0.7820482028,1.882566143,0.2564537823,1.105320811,-0.150744155
3.204607358,0.5652180543,2.219576038,-0.02869405784,1.224910259,-0.1233660504
3.427278634,1.638759725,2.651159821,-0.1602554917,1.35005641,-0.008570426144
3.060597531,1.764264758,3.652706807,-0.04174242914,1.574109197,0.1475853622
1.141753402,0.9397142147,3.581763385,0.388196677,1.632607937,0.1442052722
-1.24804352,-1.317370885,1.638226641,0.8074997067,1.354547024,0.0639064312
-2.558497027,-4.417577957,0.3976715766,0.8646939993,1.076374292,0.004790918902
-2.667290872,-7.851274057,0.4363689715,0.4532702267,0.9873256087,0.07634073496
-2.091824395,-10.41376483,0.3160473325,0.1270779073,0.7849271297,0.3334753215
-2.258321656,-9.260728182,-1.747929855,-0.07775806636,0.6715758443,0.4462665915
-3.065860274,-5.169043975,-2.515287415,-0.2581894398,0.4360178411,0.4211840928
-3.018064211,-2.034469938,-2.876905682,-0.3248776495,0.2436569184,0.4018740356
-2.753394453,-0.5870908634,-3.389854035,-0.208848387,0.06445758045,0.445117861
-2.594708158,0.4992722947,-3.760338037,-0.1308550537,-0.04581646249,0.5063734651
-2.174223277,1.48850545,-3.386056689,-0.1661904007,-0.09878351539,0.5598239303
-1.389599963,2.127580768,-2.963363484,-0.2627419829,-0.08478806913,0.6113188267
-0.6429021825,2.230437916,-2.823792808,-0.3839414716,-0.06023118645,0.6110986471
-0.2154786791,1.642614647,-2.852718458,-0.5092890263,-0.02358768694,0.5884942412
0.2291312108,0.6176666189,-2.944872426,-0.5808183551,0.1184860468,0.5562151074
0.7999567845,-0.5508692109,-3.155982151,-0.6285645962,0.355702579,0.5621107817
1.23553519,-1.515739494,-3.116891373,-0.6927922964,0.6012375951,0.5964545012
1.254461132,-1.956092567,-2.858413747,-0.7541009188,0.768312037,0.6454768777
0.9765697812,-2.037927385,-2.339268147,-0.81138134,0.7987787724,0.6832230091
0.2953505449,-1.5495611,-1.847068129,-0.8991469145,0.6751918793,0.6146101356
-0.2806464218,-0.4598088838,-1.300492377,-1.028126597,0.4809067547,0.4933797121
-0.5330384803,0.5784662429,-0.7495930633,-1.083215952,0.2235476673,0.3698452413
-0.7080893788,1.111349131,-1.02597854,-1.051456571,0.1389399469,0.3114346564
-0.6997732397,1.371110659,-1.02511447,-1.028447032,0.1335957795,0.3124008477
-0.4878305344,2.030449597,-0.9756360075,-1.022429347,0.1659793109,0.3195725083
-0.04432535434,2.59793618,-0.7202231764,-1.013020992,0.2478792369,0.3471756577
0.4543962477,3.012587241,-0.5120129722,-0.9859076738,0.2544845641,0.3947187066
0.7688560552,3.270917275,-0.3103846306,-0.9933182597,0.1529528946,0.4143712521
0.6106553519,3.479070196,-0.2006184339,-0.9964997172,0.1099873707,0.4026851356
0.4136929563,3.365890391,-0.0816927793,-0.995935142,0.1150982454,0.3651795983
0.319972397,3.113289257,-0.09426233802,-0.9866135716,0.08791664243,0.2817716897
0.3174953393,2.876228221,-0.1864625193,-0.9497826099,0.08595309407,0.178861022
0.3899819719,2.660091315,-0.1816063115,-0.9203089476,0.1071071401,0.1176006347
0.6192049344,2.495006552,-0.004374561822,-0.9092770815,0.145169571,0.1287630051
0.9288854353,2.017313052,0.2017699421,-0.9088810682,0.1904025078,0.2045575529
1.191897343,1.645115816,0.414324313,-0.9013847709,0.2088145465,0.3124139905
1.24890116,1.221607495,0.3459843517,-0.8720318079,0.1393274665,0.3843221962
1.189656067,0.8784493064,0.1975117001,-0.8627075553,0.05505785719,0.4159152806
1.068674941,0.6025093818,0.5188204602,-0.8967574835,-0.05390678346,0.4784131646
1.147343477,0.5932856264,0.9070347649,-0.9013964534,-0.1395769417,0.5825217366
1.217021263,0.8596534206,0.9330068261,-0.8735884428,-0.2345699668,0.6639053822
1.413996737,1.004354737,0.8539180918,-0.8647184968,-0.289357841,0.7170397043
1.77683344,0.9417623794,1.199724749,-0.8460644484,-0.3045823872,0.7626175284
2.040765677,0.8532920688,1.245267772,-0.7921071649,-0.3051874638,0.7755093575
1.937029408,0.6093932961,1.384480428,-0.7353203297,-0.2775090039,0.7233672142
1.598024833,0.2325467731,1.9039953,-0.6993376017,-0.2809386253,0.6818964481
1.34447648,0.03347907575,1.681215888,-0.6943808794,-0.3573929369,0.6117838621
1.225996962,0.04645312362,1.500735986,-0.6914281845,-0.4805071354,0.5099978447
1.299494744,0.08111410263,1.526073257,-0.661532402,-0.6038330197,0.3709971607
1.667163835,0.2162047101,1.16866742,-0.6205543876,-0.6666335464,0.2451481521
2.434887745,0.2989998977,1.200558277,-0.6102955341,-0.534172833,0.09258168191
3.054303399,-0.03257423587,1.535384106,-0.5993571281,-0.3884294629,-0.006014133804
3.582692483,-0.4469762903,1.488461027,-0.5931891799,-0.2058272213,-0.05678531528
3.753578042,-1.682384931,1.525410993,-0.6160151362,-0.09548899531,-0.1334774345
3.320616833,-3.167370391,-0.5323643439,-0.528988719,0.1630130857,-0.315030545
1.792687135,-4.528303354,-1.05745972,-0.3800567091,0.2855259478,-0.630883038
-0.4121668427,-5.557741095,-1.342871675,-0.1905647218,0.3186913133,-0.9488379359
-1.484346869,-5.64586946,-3.109617875,0.03143505007,0.3319594562,-1.20773232
-1.34485072,-5.403710224,-3.727292677,0.2515790164,0.2869646847,-1.442694187
-1.187100683,-4.954504568,-3.070653061,0.4646953046,0.2439900488,-1.66070962
-1.547414882,-4.134436138,-2.860191278,0.7121119499,0.1902741641,-1.833242655
-2.049142022,-2.964501548,-2.83863528,0.9305359125,0.06072017178,-1.930032849
-2.623227273,-1.776715074,-2.223618884,1.1656425,-0.05278683081,-1.918491602
-3.105307318,-1.272340488,-0.816579491,1.331081867,-0.1156960279,-1.775134444
-3.354535761,-1.509046719,0.1512082141,1.416914821,-0.01350861322,-1.49727118
-3.627676118,-1.958327779,-0.6344786375,1.416784644,0.2036090642,-1.252863646
-3.653984572,-1.953990626,-1.812337592,1.386940718,0.2514980733,-1.108556151
-3.095325145,-2.33581786,-2.068084623,1.340845704,0.01719474979,-0.9857854843
-2.496913262,-3.719125737,-1.40035312,1.300807595,-0.2560329735,-0.8115674853
-2.499339905,-5.386563859,-0.8974293167,1.261021852,-0.502879262,-0.7015275359
-2.685239201,-6.219447931,-1.05093061,1.225890279,-0.7027990818,-0.6910588145
-2.142876245,-5.90486994,-0.8287012329,1.191406012,-0.8664849401,-0.6923575997
-1.015028983,-4.372648682,-0.3384288218,1.135193586,-0.8843265772,-0.7023618221
-0.1656642076,-2.092322408,-0.05355740266,1.12338829,-0.7137029171,-0.7255665064
0.1870671707,-0.07761924625,-0.3202805131,1.156172156,-0.5761364698,-0.6540605426
0.5748232102,1.294503804,-0.1827892742,1.101375937,-0.241136387,-0.4671276808
0.7770429419,2.33804372,0.7357960817,1.006115913,-0.1307657361,-0.2499661744
0.882617532,2.830642528,0.691690398,0.8785353303,0.2560685575,-0.01356535591
0.6845999282,3.386073932,1.306722065,0.6973584294,0.5651686192,0.03459345549
-0.3615227702,4.290475426,0.7802817777,0.5638757944,0.7807787061,-0.00622055307
