lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
0.84825563,1.4709877,7.006783,-0.08827003,0.19120082,-0.9289733
-0.16031912,1.0779666,6.5282183,-0.45448375,0.47678033,-0.9857838
-0.96909314,0.92243314,6.4271216,-0.6623306,0.40576723,-0.9045387
-1.1934203,1.0929217,6.713662,-0.84223044,0.03390302,-0.7284568
-0.11545369,1.5756737,8.833703,-0.91874135,-0.40011674,-0.54199016
0.47078785,1.8837496,10.154541,-0.8393288,-0.5467244,-0.49846604
0.7860422,2.2235305,11.4699955,-0.5917757,-0.48243082,-0.43035457
1.0456635,2.8079774,11.325828,-0.33353242,-0.2753475,-0.38515055
0.8279166,3.1363924,10.090533,-0.13087788,-0.16661349,-0.3817908
0.77766734,3.359523,9.108877,-0.016035212,-0.28588495,-0.3764457
1.2095718,3.610171,8.903095,0.056505036,-0.47891834,-0.43478334
1.5888343,3.8793638,8.744571,0.08674286,-0.5468771,-0.6301075
1.4500505,3.8895333,8.409575,-0.05971208,-0.49770245,-0.8011498
1.3884354,3.851248,8.452646,-0.19807306,-0.49831334,-0.8901834
1.2711871,3.6771703,8.802596,-0.32070425,-0.57436603,-0.9857838
1.4727824,3.4271202,9.449257,-0.29901853,-0.644921,-1.058324
1.146162,3.0634112,9.420543,-0.20891592,-0.6375906,-1.1137601
0.7800602,2.8671997,9.267402,-0.15851954,-0.6247624,-1.056186
0.56590253,2.8139594,9.205189,-0.07315111,-0.622319,-0.9424124
0.79740816,3.0729825,9.052048,0.054519724,-0.657291,-0.86208355
0.8578269,3.2805598,8.5346,0.08384126,-0.63255095,-0.8313876
0.7465607,3.5114672,7.9597244,-0.015882496,-0.65576386,-0.79809546
0.84167534,3.6346977,8.304291,-0.16279559,-0.7722864,-0.73914695
1.0043873,3.7244284,8.845069,-0.21502456,-0.8437576,-0.67179906
1.3184453,3.876971,9.208778,-0.18784106,-0.8396343,-0.6386596
1.4554343,4.078566,9.069396,-0.18066339,-0.82741696,-0.63132924
1.5260227,4.2652063,8.968898,-0.26282477,-0.87964594,-0.61651576
1.9686948,4.4189453,9.184252,-0.3199407,-0.9621128,-0.59330285
2.7116663,4.604389,10.022338,-0.21777347,-0.93523467,-0.6536258
2.5118656,4.499703,9.720842,-0.017104227,-0.65209866,-0.7502952
1.4877375,4.260421,8.944969,0.07941248,-0.44211373,-0.6627888
1.3579268,4.366303,8.5423765,0.113926366,-0.31108314,-0.51053065
1.5822539,4.1958146,8.418549,0.2237294,-0.4120286,-0.4240932
2.580061,4.412365,7.5385876,0.14202617,-0.73273283,-0.4185954
3.5754752,4.310072,7.692925,-0.35445455,-0.8503244,-0.5523749
3.9918263,3.463611,9.652647,-1.1498011,-0.9680687,-0.6582073
4.5541396,2.5866413,13.669598,-1.4651603,-0.8185594,-0.7170031
3.3212378,1.3082758,16.054045,-1.0974194,-0.10842858,-0.7086037
0.6987042,0.20279172,14.202001,-0.10216721,0.3743077,-0.32513303
0.13339986,0.1902294,11.875579,0.72341716,-3.05E-04,0.17272215
1.5182459,0.6987042,9.890134,1.3069462,-0.47555858,0.5558874
2.9359934,1.3974084,8.167302,1.5448782,-0.77503526,0.6988298
4.1401815,2.1128623,6.8315086,1.4295774,-0.9558514,0.6189592
4.956134,2.6853452,6.424729,0.9025534,-0.89949906,0.279929
4.2245283,2.3341985,6.530013,0.2837469,-0.44776422,-0.011148291
3.269194,1.8957137,6.7262244,-0.12522738,0.006872234,-0.10048734
2.4245276,1.570888,7.3046894,-0.32986724,0.31780264,-0.06093381
1.8628124,1.5451652,7.2903323,-0.23182335,0.2764165,0.077121735
1.8658035,1.7659031,7.012167,-0.14248432,0.1386664,0.2125811
2.0554347,1.9477576,7.0169525,-0.21838433,0.0888809,0.36102137
2.4323041,2.1798615,7.9447694,-0.34330627,0.11789699,0.5111415
2.7338,2.2157538,8.849854,-0.29932398,0.17088956,0.6815729
3.3236306,2.5543382,9.462418,-0.077579886,0.12140947,0.8953757
4.261617,2.9563324,10.199407,0.19929479,-0.010231993,1.0105238
5.1176496,3.2685957,10.496117,0.5519168,0.04184427,0.9925033
4.766503,3.4929228,8.787043,0.75701475,0.24831672,0.9274462
4.449454,3.6873398,7.5756764,0.6826419,0.27656925,0.89720833
4.3615174,3.8757744,6.8763742,0.38362336,0.2835942,0.84665924
4.24726,3.9607196,7.1916285,0.10842858,0.38744128,0.7840455
4.1641097,3.9463627,8.426325,0.044593163,0.45478916,0.7119634
3.912265,3.8967116,8.742178,0.23579398,0.5841399,0.68126744
3.8536408,3.9415772,8.076973,0.37216964,0.5358815,0.6782131
4.104887,4.115655,7.6893353,0.3743077,0.4529566,0.6337727
4.066602,4.106084,7.722835,0.29611692,0.4775439,0.5531385
3.7770705,3.970889,7.8759756,0.26374108,0.6088799,0.50579643
3.5060835,3.9260237,8.062017,0.29260445,0.68371093,0.52687126
3.406183,3.8931224,7.947162,0.37659842,0.6872234,0.54504454
3.0400813,3.7250266,7.7461653,0.41584653,0.6084218,0.63285637
3.1692936,3.7106698,7.966903,0.4297437,0.57451874,0.7272351
3.3834512,3.8291144,8.373085,0.4708244,0.5555819,0.8202393
3.7256248,4.106084,8.770293,0.54321194,0.59559363,0.853226
3.9314077,4.2275195,9.684352,0.74021596,0.76159626,0.84329945
3.4139597,4.109673,10.04806,1.0577132,1.0916162,0.8910997
3.4941192,4.8789654,8.711071,1.3388638,1.1403327,0.99464136
4.274778,5.569295,7.356135,1.3535247,0.816116,1.0096076
4.642674,5.9192452,6.140581,0.8651379,0.076358154,0.8481864
4.7359943,5.514858,7.088737,0.27397305,-0.2948952,0.7948884
6.038886,4.8681974,10.096515,-0.4129449,-0.1684461,0.7360926
6.9278197,4.2281175,13.506288,-0.49602258,0.18784106,0.5190827
5.7559347,3.3260236,13.607384,0.02443461,0.57757306,0.25885415
4.072584,2.6919255,10.486546,0.61010164,0.5290093,0.10980303
3.2596226,2.341377,7.615158,0.8049677,0.10567969,0.0036651916
2.9138598,2.4598217,6.2458653,0.6044512,-0.19593503,-0.120493166
3.1525438,2.545365,6.628717,0.18066339,-0.31505376,-0.32436943
2.8319056,2.210968,7.6390862,-0.13591751,-0.054367006,-0.5224425
2.1008983,1.7012969,7.940582,-0.26206118,0.2939789,-0.6105598
1.230509,1.3417753,7.466803,-0.21655174,0.3129157,-0.6093381
0.82971126,1.3375878,6.88774,-0.2180789,0.1226312,-0.5045747
1.0899308,1.6301104,6.858428,-0.29138273,-0.17470746,-0.39599338
1.5756737,1.939981,7.4039917,-0.5013676,-0.3848451,-0.29917124
2.2187448,2.254039,8.341978,-0.6611089,-0.34422258,-0.27412578
2.5471597,2.5866413,9.159725,-0.7609854,-0.24297164,-0.31398472
2.3377876,2.722434,9.642477,-0.75518215,-0.09773844,-0.3368922
2.2414765,2.937788,9.561121,-0.6704246,-0.056352317,-0.3210097
2.2594228,3.1962128,9.316455,-0.5645922,-0.13927728,-0.32284227
2.5052853,3.5180476,9.1770735,-0.48991394,-0.19440787,-0.39553526
2.30369,3.7190447,8.745767,-0.54504454,-0.12186762,-0.42821655
2.46042,3.991228,8.922237,-0.54260105,-0.129198,-0.4625777
2.4071796,4.1108694,8.826525,-0.4775439,-0.20647246,-0.48395798
2.6117659,4.121637,8.673384,-0.41783184,-0.35460728,-0.4906775
2.9742785,4.060022,8.903693,-0.40194935,-0.45448375,-0.52290064
3.0987053,3.9690945,9.1052885,-0.3484986,-0.48915035,-0.590554
3.2273195,3.9828532,9.325428,-0.29657507,-0.5007568,-0.66675943
2.9132617,3.8344984,9.181859,-0.2452624,-0.45616361,-0.72326446
2.818147,3.7483566,9.04786,-0.17852537,-0.45891252,-0.7467828
2.5603201,3.673581,8.382656,-0.09254608,-0.5309946,-0.7643451
2.416751,3.650849,7.966305,-0.08811731,-0.6041457,-0.7510588
2.544767,3.7328033,7.826923,-0.12889257,-0.7060075,-0.7304421
2.7355945,3.7848473,8.124231,-0.17608191,-0.8005389,-0.708451
2.8642087,3.827918,8.310871,-0.21059579,-0.79611015,-0.68752885
3.0592237,3.9714873,8.382656,-0.22892176,-0.81214535,-0.6556111
3.539583,4.197011,8.516654,-0.22739458,-0.8402451,-0.68645984
3.3481572,4.273581,8.338987,-0.28955013,-0.70448035,-0.7680103
2.7098715,4.334,8.166105,-0.3659083,-0.60903263,-0.79198676
2.9599216,4.7988057,7.969296,-0.3575089,-0.69058317,-0.7713701
3.5210385,5.0823555,8.103293,-0.37812558,-0.84956086,-0.78893244
4.310072,5.3336015,7.9310107,-0.5311473,-0.96990126,-0.818254
4.8532424,5.3007,8.261818,-0.9228647,-1.0531317,-0.8197812
5.604589,4.8448677,9.4839525,-1.3045027,-1.1702651,-0.8350528
6.2548385,3.4683964,10.444073,-1.5517504,-1.2699889,-0.98899084
5.454439,1.9118652,12.198011,-1.547169,-1.1333077,-1.1823297
4.0624146,0.33320054,12.845868,-1.2108877,-0.59696805,-1.070236
3.0927234,-0.13758731,12.807583,-0.78694713,-0.16798794,-0.83108217
3.1058838,-0.08733802,12.080165,-0.041233405,0.21517728,-0.45448375
3.5120654,0.047856454,10.716256,0.61162883,0.26282477,-0.21960606
3.754937,0.4001996,8.653045,1.048092,0.21731532,-0.08384126
3.912265,0.779462,6.8195443,1.1641564,0.11881329,-0.01450805
3.866203,1.0510473,5.622535,0.9448558,0.07086037,-0.004276057
3.8787656,1.2442678,5.1678987,0.5155703,0.14462234,-0.033292156
3.4791641,1.2616158,5.157729,0.014966198,0.2930626,-0.03145956
3.2039895,1.1730813,5.68415,-0.41554108,0.36926803,0.084146686
3.2004004,1.250848,6.559923,-0.59986967,0.3022256,0.2499966
3.952345,1.6851454,7.4883385,-0.6087272,0.22174409,0.48273626
4.8843493,2.3772693,8.430512,-0.4381431,0.22159137,0.7324274
5.749355,2.894119,8.860622,-0.16875152,0.0983493,0.80970186
6.181857,3.2536407,8.999406,0.24648413,-0.15745051,0.7292204
6.4666033,3.4121652,8.879765,0.51923543,-0.2771801,0.53801954
5.8743796,3.5754752,8.117651,0.62980205,-0.23930646,0.2582433
4.907081,3.525824,7.7533436,0.55481833,-0.2770274,0.091477074
4.174279,3.3816566,7.4177504,0.3827071,-0.12797627,0.101098195
4.045067,3.5240295,7.499106,0.23747386,0.059253927,0.1020145
3.6975093,3.470191,7.484151,0.04718934,0.4082107,0.1049161
3.1262228,3.5210385,7.507481,-0.0786489,0.6262896,0.1611157
3.0406795,3.5874393,7.6366935,-0.20998493,0.78801614,0.28221974
2.922833,3.5796626,8.292327,-0.26343563,0.82772243,0.40011674
2.861816,3.4546378,8.526823,-0.20662516,0.8248208,0.47968194
2.8959136,3.2721848,8.733205,-0.05390886,0.6462954,0.5890268
2.8833513,3.0466614,9.092128,0.059864793,0.636827,0.69898254
2.9886355,2.8989046,9.126225,0.122020334,0.7267769,0.80954915
3.3128629,2.8660033,9.25125,0.21395555,0.7816021,0.8730792
3.254837,2.8337002,8.830113,0.31688634,0.8575021,0.8950703
2.696711,2.8671997,8.26481,0.2941316,0.91813046,0.9653198
2.5441687,2.9671001,8.29771,0.23335053,0.9540188,1.1078042
2.725425,3.0765717,8.570493,0.23014349,0.9053023,1.2412782
3.3577285,3.4205399,9.096913,0.24388795,0.79320854,1.3255776
3.7818563,3.6490545,9.709476,0.25457808,0.7141015,1.3448198
4.67737,3.6406796,10.140782,0.22922719,0.5551238,1.3432927
5.6799626,3.330211,11.066207,0.17088956,0.34208453,1.2606732
6.2123656,2.6751757,11.828918,0.15943582,0.1441642,1.084744
6.5922265,2.0338993,12.404991,0.24724771,0.002443461,0.9074403
6.535995,1.7952151,12.448062,0.527024,0.0364992,0.59895337
5.712266,1.5894325,11.687144,0.86406887,0.47143525,0.2939789
4.1808596,1.1312069,8.987442,1.1203269,0.7441866,0.11255192
3.39721,0.9595219,6.852446,1.2508993,0.647059,-9.16E-04
3.0466614,1.14018,5.3443694,1.1362094,0.40393466,-0.13500121
2.778067,1.2855439,4.5445685,0.6638578,0.21960606,-0.31566462
2.3162522,1.1934203,4.5014977,0.047494773,0.22617286,-0.43508878
1.9770697,0.9056834,5.8797636,-0.62796944,0.22831088,-0.48579058
1.8430717,0.60777694,7.521838,-0.90667677,0.08445212,-0.45356745
1.8885353,0.5605187,8.876176,-0.95233893,-0.14920384,-0.3669773
2.1230319,0.72442704,9.9960165,-0.8547532,-0.25030205,-0.27198774
2.1421745,0.93679005,10.698908,-0.6569856,-0.15500705,-0.22571471
1.7216359,1.1563315,10.315458,-0.4175264,-0.032223143,-0.16233744
1.75693,1.5314065,9.582058,-0.23625213,-0.11652254,-0.06505715
1.8646071,1.8490537,9.165708,-0.1656972,-0.23273966,-0.022602014
2.3718855,2.356332,9.227323,-0.18616119,-0.2817616,-0.019089539
2.9712875,2.6775684,9.538389,-0.21899518,-0.21884248,-0.11071932
2.989832,2.786442,9.695718,-0.22128594,-0.13347405,-0.26374108
2.870789,2.8582265,9.695718,-0.1777618,-0.1684461,-0.37186423
2.812763,2.9018958,9.394221,-0.13439035,-0.19349156,-0.47876564
2.8079774,2.8977082,9.284152,-0.13820826,-0.18753563,-0.54611355
3.0173492,2.9078777,9.193225,-0.11285736,-0.25060746,-0.6556111
3.0646076,2.8468606,8.906086,-0.12385293,-0.27030787,-0.7770206
2.9605198,2.7553353,9.135797,-0.1685988,-0.25396723,-0.8688031
2.6991038,2.6638098,9.059227,-0.1518,-0.2134974,-0.8907942
2.6512475,2.678765,8.848659,-0.105068825,-0.29703322,-0.88132584
2.736791,2.6985056,8.796016,-0.087201014,-0.35048392,-0.8938486
2.521437,2.6895328,8.389236,-0.10781772,-0.38973203,-0.91599244
2.1074786,2.574079,8.178668,-0.268628,-0.4699081,-0.8801041
1.5948163,2.536392,9.049057,-0.44303003,-0.45020768,-0.7680103
1.2963116,2.6225336,9.91466,-0.41905355,-0.37415496,-0.6218608
1.2957134,2.9318058,10.239487,-0.2576324,-0.33414328,-0.5119051
1.4273187,3.181856,9.966106,-0.019242255,-0.4445572,-0.3830125
2.0063818,3.4719856,9.5353985,0.13545936,-0.68401635,-0.30451632
2.376671,3.6221352,9.277572,0.14080444,-0.72173727,-0.3107777
2.5435705,3.612564,9.483355,0.11255192,-0.5209153,-0.34804046
2.4819553,3.5264223,9.349357,0.21731532,-0.38896844,-0.377362
2.3952155,3.438486,8.59801,0.39187005,-0.42332962,-0.39522982
2.417349,3.4660037,7.612167,0.46395215,-0.47723848,-0.40790528
2.6578279,3.6364923,6.851249,0.28496864,-0.47586402,-0.40240747
3.1752756,3.802195,6.3631134,-0.20158553,-0.37003163,-0.38713586
4.5673003,3.8560338,7.2783685,-1.0221303,-0.3184135,-0.48258355
5.3102717,3.32722,8.96471,-1.5645787,-0.5329799,-0.690125
4.935795,2.085345,12.642478,-1.9017762,-0.19960022,-0.8854492
3.1920254,0.71665037,14.456836,-1.2518156,0.3286455,-0.87109387
1.5260227,-0.02751746,12.6574335,-0.33750305,0.2003638,-0.54565537
1.5798612,-0.091525465,10.5996065,0.35246924,-0.19303341,-0.07315111
2.4197419,0.2440679,9.700503,0.5578727,-0.31963524,0.23976462
3.3984063,0.6442675,9.432507,0.6262896,-0.35277468,0.44913867
5.0805607,1.3387842,9.193225,0.6730208,-0.33383787,0.46746463
5.8019967,1.6007984,8.590832,0.65377855,-0.28420505,0.2603813
5.2540402,1.3968102,7.829914,0.5036584,-0.116675265,0.022296581
4.369294,1.0707881,7.365108,0.30634892,0.06627888,-0.04153884
3.7830527,0.9272188,6.876972,0.08032878,0.18524489,-0.029474247
3.3786657,0.92542416,6.9098735,-0.080634214,0.23075435,0.018936822
2.9790642,0.9421739,7.2490563,-0.14844026,0.22143865,0.100029185
2.8073792,1.1132607,7.3639116,-0.12003502,0.124311075,0.2284636
3.1872396,1.4482559,7.516454,-0.100029185,-0.0047342055,0.37507126
3.6484563,1.7730815,7.947162,-0.116675265,-0.06352998,0.43142357
3.6436708,1.9004993,8.29113,-0.1600467,-0.0346666,0.49296826
4.134199,2.1619153,9.200403,-0.12492194,0.01695151,0.5346598
4.1491547,2.2277179,9.449257,-0.027488936,0.04016439,0.5319109
4.039683,2.2223341,9.487542,0.08811731,0.0759,0.56230146
4.0295134,2.3282163,9.386445,0.17638734,0.14660765,0.5881105
3.8614175,2.4388845,8.974879,0.2667954,0.22342396,0.5881105
3.5365918,2.4879375,8.3377905,0.29733866,0.2554944,0.603993
3.4546378,2.589034,7.9980097,0.25030205,0.27320948,0.6262896
3.3690944,2.641078,8.083553,0.19914207,0.32375857,0.63148195
3.382853,2.7409782,8.179266,0.17150041,0.36010507,0.6267477
3.2542388,2.8498518,8.313264,0.1684461,0.41370848,0.624457
3.144767,2.9198418,8.709874,0.19624045,0.47143525,0.6429357
3.0735807,2.8713872,8.733803,0.31749722,0.45356745,0.701426
3.3499517,2.8671997,8.844471,0.43875396,0.32696563,0.7619017
3.4893336,2.78046,9.17468,0.5183192,0.2866485,0.8081747
3.6520455,2.6321049,9.529416,0.65408397,0.40301836,0.8730792
3.8135612,2.6004,9.194421,0.72112644,0.48930305,0.90010995
3.888337,2.7176483,8.438289,0.6611089,0.5545129,0.89812464
3.687938,2.8456643,8.538189,0.49770245,0.5900958,0.92072666
3.7220356,3.0382864,9.442677,0.40530908,0.8025242,1.0135782
3.9254255,3.458825,9.628718,0.52183163,0.8784242,1.0821478
4.2370906,3.9140596,9.403194,0.6461427,0.8008443,1.1268936
4.8155556,4.347759,8.952746,0.6612616,0.5484043,1.1261301
5.2498527,3.9541395,8.551949,0.45463645,0.24556783,1.0241156
5.877371,3.1561332,9.147761,-0.11010846,-0.17913623,0.84299403
6.74776,2.3318057,12.045469,-0.38820487,-0.3013093,0.46211955
5.979664,2.0003998,13.2610235,-0.08628472,0.0795652,0.08109236
4.4321055,1.4464613,11.824731,0.3820962,0.5868888,-0.16523905
3.3284163,1.1856437,8.919247,0.7449502,0.60246587,-0.31719178
2.8307092,1.0564312,7.1916285,0.784351,0.25396723,-0.49235737
2.4352953,0.91884387,6.6556363,0.5369505,0.07009678,-0.63697976
2.408376,0.7262217,7.038488,0.14630222,0.21273382,-0.73716164
2.2061825,0.4031906,7.637292,-0.18463401,0.4279111,-0.8016079
1.9794625,0.10887343,8.316854,-0.33017266,0.41141775,-0.7779369
2.0572293,0.049052864,9.01137,-0.28893927,0.15454891,-0.6966918
2.5052853,0.23928227,9.657433,-0.13744467,-0.15332718,-0.6049093
3.0227332,0.5988039,9.777073,-0.027488936,-0.15439619,-0.6224717
2.457429,0.92183495,8.5220375,-0.06246097,0.10629055,-0.70371675
1.7557336,1.2029916,7.9657063,-0.23976462,0.16982053,-0.70539665
1.4548361,1.393221,8.002795,-0.34300083,0.13072516,-0.6954701
1.1359925,1.5110675,8.09791,-0.35827246,0.06093381,-0.6588182
1.1162517,1.7353946,8.227122,-0.344528,-0.070554934,-0.5954409
1.3716856,2.0416758,8.255239,-0.38163805,-0.16982053,-0.58459806
1.3716856,2.2175484,8.475378,-0.49235737,-0.21410827,-0.5893322
1.2293127,2.2869403,8.938987,-0.5868888,-0.2640465,-0.58184916
1.3202399,2.3904297,9.522836,-0.6224717,-0.28160888,-0.5401576
1.5397813,2.5316064,10.240683,-0.54305923,-0.31719178,-0.5343544
1.5924234,2.6225336,10.336395,-0.43783766,-0.34147367,-0.51266867
1.9142581,2.9718857,10.287941,-0.34697145,-0.39752057,-0.4885395
2.3892334,3.3649068,10.349556,-0.25793785,-0.41355577,-0.50854534
2.5112674,3.6287155,10.220344,-0.15714508,-0.37323865,-0.5748242
2.4335005,3.8691943,9.745967,-0.06734789,-0.34513888,-0.6302602
2.5034907,3.9900317,9.315259,-0.016646078,-0.3555236,-0.69043046
2.0416758,3.7848473,8.807382,-0.019242255,-0.34345898,-0.76159626
1.4374882,3.635894,8.5346,-0.08811731,-0.37232238,-0.7687739
1.0432707,3.5527434,8.778668,-0.160963,-0.38056904,-0.764956
0.63529444,3.4390843,9.419347,-0.19165897,-0.38835758,-0.7293731
0.4031906,3.32722,9.873982,-0.11484267,-0.41172317,-0.6609562
0.48454657,3.3547373,10.161121,-0.013591751,-0.40668353,-0.5900958
0.71724856,3.3230324,9.898509,0.06872234,-0.35796702,-0.52763486
0.63230336,3.094518,9.635299,0.06093381,-0.32146785,-0.5006041
0.8470592,2.8277183,9.602996,0.055741455,-0.2947425,-0.40485093
1.8430717,2.6632116,9.747761,0.17287487,-0.27122417,-0.32910365
1.9567307,2.423331,8.843872,0.32345316,-0.2667954,-0.29153544
2.437688,2.0512471,7.8592257,0.3023783,-0.36575556,-0.16432275
3.8931224,1.797608,6.578468,-0.10797043,-0.4259258,-0.016035212
4.5074797,1.5816557,6.120242,-0.6160576,-0.38744128,-0.018020526
4.284349,0.8596215,7.50449,-1.6804903,-0.5036584,-0.053297993
3.0526435,0.25543383,12.294921,-2.0447187,-0.17165314,-0.058490347
1.2406785,0.27756742,13.795819,-1.5303701,0.13026701,0.19226983
0.8327023,0.86141616,13.119248,-0.536187,0.031154128,0.6450737
2.2025933,1.6175481,11.2959175,0.28909197,-0.4361578,0.9219484
3.505485,2.2504497,9.252447,0.6947065,-0.70661837,0.9137017
4.246662,2.4125633,8.592627,0.5476407,-0.592692,0.79076505
4.7575297,2.0889342,8.779864,0.32711834,-0.4382958,0.4841107
4.0612183,1.2598212,8.867203,0.15836681,-0.27351493,0.20189096
3.3924243,0.66101724,8.810373,0.03604105,-0.045814894,0.102319926
2.9802606,0.04366901,8.758329,0.037110064,0.08109236,0.13347405
2.833102,-0.11365908,8.519645,0.07925977,0.07315111,0.23014349
3.141178,0.1698904,8.298907,0.15989397,0.062155537,0.4185954
3.757928,0.64008003,8.270193,0.26282477,0.02565634,0.56169057
4.3178487,0.95353985,7.9160557,0.3098614,0.02397646,0.65102965
4.788636,1.1042876,7.7389865,0.21517728,-0.015118915,0.6365216
4.4147577,0.73340017,8.198408,0.11988231,0.007941248,0.6038403
4.1258245,0.5306084,8.572288,0.11071932,0.050549097,0.64934975
4.13061,0.573081,8.648259,0.15042557,0.034055736,0.68584895
4.173083,0.65922266,8.672188,0.1684461,-0.024281893,0.70402217
4.362714,0.88414794,8.729615,0.16676621,0.012370021,0.6944011
4.4518466,1.189831,8.786445,0.16447547,0.10873401,0.66523224
4.3316073,1.4626129,8.580064,0.1957823,0.17363845,0.62125
4.2777686,1.7353946,8.411968,0.19929479,0.18478674,0.5917757
4.158128,1.8879371,8.315657,0.19898935,0.21273382,0.5685628
4.185645,2.0315065,8.253444,0.1742493,0.21731532,0.5626069
4.304688,2.1505494,8.416156,0.14446963,0.22785273,0.5381723
4.267001,2.1451654,8.630911,0.11102476,0.23716843,0.50762904
3.972684,2.0279171,9.071191,0.12736541,0.32284227,0.48456886
3.5449667,1.902294,9.032906,0.17256944,0.366061,0.48823404
3.0311081,1.6576279,8.860622,0.24174993,0.3755294,0.54321194
2.6554348,1.4757733,8.702696,0.26053402,0.3575089,0.6424775
2.617748,1.5128621,8.903693,0.25045475,0.3819435,0.7872526
3.2075787,1.8239291,9.343972,0.32436943,0.4072944,0.89858276
3.6867416,2.2743778,9.429516,0.4885395,0.41065416,0.9300423
3.955934,2.725425,9.0747795,0.6030767,0.4390594,0.93828905
4.281358,3.2673993,8.681759,0.68829244,0.43890667,0.9074403
4.5559344,3.702893,8.690732,0.7686212,0.42531493,0.82741696
4.9878387,3.8727834,8.374879,0.88254756,0.51083606,0.7133379
5.267201,3.900301,7.5613194,0.79534656,0.5670357,0.59238654
5.393422,3.1334012,7.1898336,0.29886582,0.56169057,0.35842517
5.8743796,2.4484558,8.158329,-0.23426682,0.2837469,0.18020524
7.3429747,1.6845472,10.688141,-0.6239988,-0.115453534,-0.07360926
8.198408,0.799801,13.016357,-0.7535023,-0.15760323,-0.56505036
6.660422,-0.26679972,13.442878,-0.6375906,0.39019018,-1.1119275
4.3387856,-1.1916257,12.131013,-0.3578143,0.75976366,-1.3605496
2.3318057,-1.5816557,9.8428755,-0.03176499,0.74189585,-1.4460708
0.62153566,-1.948954,8.114061,0.07880162,0.58001655,-1.3475688
-0.45583272,-2.021337,7.4333034,0.015271631,0.31810808,-1.0613784
-0.39780676,-1.899303,7.9740815,-0.07467828,0.20372356,-0.7867944
-0.4648058,-1.7521443,8.165507,-0.11178834,0.22159137,-0.48243082
-0.12801601,-1.3459628,8.499905,-0.09208794,0.021991149,-0.20479257
0.50787663,-0.73818576,8.685946,-0.05222898,-0.22388211,-9.16E-04
1.5439688,0.01794617,9.374481,-0.02397646,-0.42485678,0.07070765
2.3078775,0.73100734,9.61795,-0.019547688,-0.27351493,-0.007330383
2.4293132,1.1718849,9.268001,-0.094989546,-0.05009095,-0.16829337
2.0081763,1.477568,8.850452,-0.20555615,0.008246681,-0.31490102
1.7886349,1.6821543,8.99821,-0.28099802,0.012064588,-0.40775254
1.7497516,1.9674984,9.208179,-0.29626966,0.04718934,-0.45799622
1.8921245,2.2115662,9.212367,-0.2753475,0.048716504,-0.4972443
2.1098714,2.4089742,9.083155,-0.27275133,0.027947085,-0.573297
2.1906292,2.3904297,8.963513,-0.30650163,-0.046883907,-0.6763805
2.0350957,2.0697916,9.040682,-0.3578143,-0.10980303,-0.73655075
1.7138592,1.5278172,9.213564,-0.38591412,-0.13347405,-0.75976366
1.2586247,1.0486546,9.324232,-0.37598756,-0.14065172,-0.708451
1.1455638,0.8566305,9.406186,-0.31978795,-0.18982637,-0.63514715
1.0552348,0.8129615,9.554541,-0.24953845,-0.2742785,-0.52641314
1.1497513,1.0378869,9.597013,-0.17150041,-0.29886582,-0.42378777
1.3710874,1.4835501,9.37149,-0.11682798,-0.32253686,-0.3492622
1.4931214,1.8999012,9.308679,-0.1067487,-0.33826664,-0.32238412
1.7724833,2.3635106,9.341579,-0.06154467,-0.4034765,-0.3129157
2.0524435,2.5698915,9.345767,-0.0290161,-0.44700065,-0.35720345
2.0147567,2.565106,9.384052,-0.032986723,-0.42760566,-0.41722095
1.9722841,2.4448664,9.561719,-0.039095376,-0.4289801,-0.43310347
2.2971098,2.3874388,9.8727865,0.01038471,-0.4428773,-0.44440445
2.6165516,2.4161527,10.189237,0.08506299,-0.4908302,-0.45952338
2.8785655,2.4484558,10.6103735,0.20357084,-0.49648073,-0.44883323
3.2907293,2.9042885,10.447063,0.2180789,-0.34987307,-0.41783184
3.888935,3.2081769,10.140782,0.054061573,-0.2556471,-0.45738536
4.2245283,2.684747,10.032507,-0.30451632,-0.34223726,-0.6933321
3.4199417,1.4871392,10.191629,-0.66843927,-0.6105598,-0.8707884
2.7750762,0.36670008,11.79183,-0.906524,-0.65026605,-0.9830349
0.95772725,-0.8177471,12.649058,-0.7874053,-0.24846944,-0.9109528
-1.0779666,-1.771287,11.677572,-0.28955013,0.22922719,-0.35811976
-0.33200413,-1.7934206,10.615758,0.15592335,0.06811147,0.19425514
1.4691931,-1.3316058,9.984651,0.513585,-0.31627548,0.5685628
2.9766715,-0.87278205,9.851251,0.6218608,-0.38438696,0.7200574
4.4117665,-0.28414768,9.502497,0.70066243,-0.25396723,0.7165449
5.0602217,0.21296121,8.721839,0.63606346,-0.0012217305,0.5421429
4.686941,0.4109673,7.792825,0.41462478,0.25213462,0.3472769
3.923631,0.60000026,7.6049886,0.2087632,0.43111816,0.2958115
3.3786657,1.3286148,7.804191,0.07422013,0.54412824,0.39461896
3.5808592,2.1110678,8.223534,0.14645495,0.49877146,0.53038377
4.031308,2.5178475,8.314461,0.36209038,0.3222314,0.59788436
4.188636,2.2911277,7.745567,0.4728097,0.13698652,0.5369505
3.6149569,1.5122639,7.3543406,0.36728272,-0.04260785,0.43249258
