bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
3.0602238,-0.046112962,11.1785,0.36418697,-0.15646058,-0.26351956
2.4649475,1.8211626,9.201033,0.28855327,-0.5548691,-0.6214481
1.6432983,1.6732417,7.830819,-0.07257108,0.029960537,-0.8813724
0.1401355,1.9840552,5.6766853,-0.27816695,0.6233123,-0.78123766
0.12576263,1.9648913,6.994797,-0.23981746,0.07257108,-0.73436606
0.16888124,1.9361455,8.375192,0.027563693,0.17590164,-0.35193643
0.3036269,2.0463376,9.520829,0.06591318,0.28136274,-0.19001637
0.010180783,2.6547892,9.053112,0.69441867,0.11944267,0.11571425
0.9707677,2.788337,12.687054,0.4099933,-0.12982899,-0.051532123
0.8126661,1.8978179,12.811618,-0.37936696,0.4251733,-0.07177213
0.76954746,0.93543434,12.902047,-0.10665951,0.048070017,-0.13142689
0.79829323,0.35632744,13.069132,-0.46884912,0.15140058,-0.03555317
0.33237264,0.55275667,9.3777,-0.2557964,0.07363634,0.25206798
0.5150279,0.6821125,7.997904,-0.06085318,-0.21824586,0.17963006
0.22158177,1.1174908,7.0618706,0.35246906,-0.33329433,0.2222406
0.27488115,1.76427,6.350414,0.14900373,-0.23209429,0.14128058
0.058689225,2.2044392,7.123554,-0.06511423,-0.327968,-0.0025300009
-0.17666654,3.0901673,7.840401,0.023302639,-0.4536691,0.05499423
0.25511846,3.0614216,9.846016,-0.009720529,-0.42064592,0.05179844
-0.047310703,3.0853763,8.714152,0.1884185,-0.32370695,0.13382374
1.5378972,1.5103493,9.898117,0.0030626326,-0.1617869,0.21052271
1.7349254,1.309129,10.476027,0.4185154,0.34208274,0.27869958
3.1853876,-1.2043269,15.39035,-1.1463567,-0.13089426,-0.2241048
4.0789013,-2.3535576,14.439944,-0.52956915,0.18548901,0.32344064
2.397874,1.1893551,10.199348,0.54847753,0.03954791,-0.13249215
1.2737957,1.8361343,7.9404125,-0.165249,0.83636504,-0.44461435
0.95220274,1.3187109,7.348729,-0.5274386,1.5650053,-0.28162906
0.18864393,1.3330839,8.327282,0.040346857,1.4361084,0.09334372
-0.123367146,1.4001572,7.1768537,0.6933534,0.47737122,0.09227845
-0.5030505,2.4918966,7.763746,1.0161283,0.165249,0.14021531
-1.1797732,4.0908785,7.1864357,0.94582087,0.20572902,0.009187898
-1.7325299,4.459782,7.348729,0.485627,-0.15646058,-0.19001637
-1.0408354,3.7369466,10.481417,0.3716438,-0.7231808,-0.05366265
-1.511547,3.5261445,13.379946,0.44301647,-0.2374206,-0.023835272
-1.4828012,1.8313433,12.582251,-0.5551354,0.5508744,-0.2624543
-0.96358126,1.6876147,12.897856,-0.8246471,-0.2523343,-0.70453864
-0.6563611,0.7923045,9.789124,-0.4347607,0.41452068,-0.1633848
-1.0402366,1.5390949,7.133735,-0.65207446,0.3058638,0.28828695
-0.40184152,1.1462365,5.953962,-0.63396496,0.13116057,0.08815055
-0.7905079,1.0552083,5.4191713,-0.3111901,-0.26511747,0.06258423
-0.53598833,1.8648801,6.269566,0.1735048,-0.7189197,0.15526216
-0.6467792,2.2523487,7.644571,-0.16205321,-0.48669228,-0.08335687
-0.026949134,2.1325748,10.290377,-0.5881586,-0.58682704,-0.24101587
0.71744585,0.7970955,14.664521,-0.9109335,-0.34394696,-0.35073802
1.55227,-0.9701688,16.001797,-0.8811061,-0.5729786,-0.5255744
1.8642812,-3.2680316,14.234532,0.46751752,-0.2757701,-0.24754061
1.7492982,0.5623386,10.567055,0.7348987,-0.841425,-0.55540174
0.9659767,1.878654,7.314594,0.0083889505,-0.4067975,-0.75993234
0.7162481,2.10862,6.3929334,-0.94076085,0.0054594753,-1.2147999
0.38507318,-0.14612418,6.775012,-1.3167989,0.6126597,-1.162602
0.17846315,-1.4390837,7.5822883,-0.80334187,0.64035654,-0.5980123
-0.335367,-0.7162481,8.637497,0.21185428,0.19401112,-0.016378427
-1.0126885,0.45693752,10.137066,-0.06191844,0.19933744,0.22330587
0.24613541,-0.5485646,11.355167,0.4302333,0.4049333,0.6834997
0.9042932,1.5247221,12.415167,1.0065409,0.31225538,0.943424
0.918666,0.054497138,13.346409,0.7423555,-0.24594271,0.050733175
1.1252761,-0.9701688,12.506195,0.5942839,-0.33862063,-0.22943114
1.331886,-1.3097279,11.464761,0.2555301,-0.055260547,-0.22943114
0.3275817,0.2700902,7.185837,0.67098284,-0.05632581,0.06884266
0.34674552,1.1606094,6.4504247,0.31305432,-0.60919756,0.052863702
0.16468915,1.3282928,6.1450014,-0.16418374,-0.5346291,-0.11864372
-0.123966016,1.424112,6.3312497,-0.6797713,-0.47177857,-0.09201214
0.35632744,1.0168806,8.632706,-1.3104073,-0.7103976,-0.121839516
0.41920874,0.81146836,10.748512,-1.1165293,-0.2555301,0.005992107
0.75996554,1.0695812,11.440805,-0.89601976,-0.11065425,0.11571425
0.8515926,0.40902796,11.359958,-0.36764908,0.038482644,0.40653118
3.1805966,-0.07425983,14.033911,-0.104528986,-0.44195122,0.37776908
3.891455,-2.8518171,14.717221,0.27150905,0.3346259,-0.42970067
3.14706,-3.3925965,10.089756,1.5253242,0.89175874,-0.100534245
2.090654,-0.0886327,9.459146,1.8662086,-0.23635535,-0.5479449
0.7503837,0.7156492,8.857282,0.98097456,0.6531397,-0.26991114
-0.36411273,1.5103493,6.784594,0.39401436,0.87151873,-0.1751027
-0.9551971,1.993637,5.7958603,0.32370695,0.22277324,0.04647212
-1.061197,2.4200323,6.1066737,0.061652128,-0.22676797,0.17536901
-0.052101657,2.3721225,7.897294,-0.083223715,-0.18415743,0.2222406
-0.2012202,2.2667215,8.6997795,0.27044377,-0.025433166,0.2222406
5.9886964E-4,1.7498971,10.853314,0.36099118,-0.3716438,0.2573943
-0.26350263,1.893027,12.940375,0.34181643,-0.08615319,0.66219443
0.69708425,1.203728,13.236217,0.44195122,-0.6262418,0.943424
0.6150391,1.9265636,12.276229,0.25020376,-0.25659534,1.5793864
0.44256467,1.1414455,10.1658125,-0.20146796,0.5434176,1.7849822
0.33656475,1.754688,7.4864693,-0.4017375,0.5103944,2.0576897
-0.24972863,2.664371,8.499158,-0.27497116,0.4837628,1.0882999
-1.387581,2.319422,8.794999,-0.6062681,0.9950893,0.8816387
-0.27368343,1.0168806,10.58562,0.075500555,0.16205321,0.5556681
-0.44615787,0.47610137,9.23457,1.2920315,0.5945502,0.84009343
-0.40303928,1.543886,9.229779,1.48804,-0.29814062,0.963664
-0.7300221,2.324213,10.59041,0.9756482,-0.41531962,1.0776472
0.14911854,2.2331848,11.02519,0.12769847,0.07470161,1.4622073
0.37968335,1.7588801,12.070816,-0.28029746,0.81186396,1.4494241
0.24972863,0.629412,9.798106,-0.22170797,0.8459524,2.314418
0.32818055,0.9072875,9.201632,0.11917636,0.8896282,2.4157515
-0.34375116,1.1031178,7.272074,-0.43263015,1.0281124,2.462623
-0.2958416,0.75876784,7.0858254,-0.12050793,0.2760364,2.4530356
1.0779654,1.2851743,8.566232,0.19481006,-0.724246,1.9065554
1.9181794,2.2331848,9.430999,0.5197154,0.39854172,1.4495573
2.0002246,2.8224726,9.803496,0.9554082,0.5327649,1.1459572
1.0923382,4.89516,9.5980835,0.88936186,0.6616618,0.9989509
0.9390276,4.9718156,11.107235,0.623046,0.35380065,0.7709845
0.39106187,3.8944492,12.387019,0.45153856,1.1570094,0.91692555
-0.94860953,4.129206,10.328705,-0.22916481,0.7575355,0.162719
-0.8192537,2.7266533,9.4837,-0.92052084,0.74049133,-0.45087278
0.1658869,-0.30422577,11.541415,-2.5929847,0.4720449,0.099868454
-0.09821462,-0.5341917,8.948909,-0.7372955,0.69788074,0.9627319
-0.5545533,1.2133099,6.441442,0.6038713,-0.6060018,1.4261216
0.01676835,1.649287,6.995396,0.43769014,-0.025433166,1.4271868
-0.96298236,2.7026987,6.7187185,0.6123934,-0.0595216,1.1619362
-1.1450387,3.363252,9.230378,0.78070503,-0.3812312,1.063932
-2.1876707,3.6315455,12.568477,0.95221245,-0.28961852,0.74009186
-0.7042707,3.5453084,13.3751545,0.18309216,-0.1031974,0.8560724
3.344687,0.89770555,16.374294,-1.1101377,0.13968268,0.9040093
1.6055695,-0.6922933,10.017891,0.348208,1.6427695,0.959403
1.3702137,1.6636598,8.055395,0.78496605,-0.36631748,1.1447588
0.9623835,2.5829248,7.6589437,0.19054902,-0.23955114,0.5705818
0.49167198,2.448778,5.6772842,-0.28668904,-0.00519316,0.5301018
0.98154736,2.9081109,5.481454,0.327968,-9.321056E-4,0.45766383
1.7211514,4.1723247,7.3391476,0.6198502,-0.24487746,0.19667427
1.341468,4.2010703,7.9074745,0.60919756,-0.26618272,0.047537386
1.0102931,3.8609126,8.384774,0.93410295,-1.0480862,0.11358372
1.4905865,2.8033087,9.712468,0.40253645,-1.6552863,0.9530114
2.4703372,2.769772,13.461391,-0.20359848,-0.7221155,1.0872346
2.700902,1.754688,13.685369,-0.6094639,0.96739244,1.020123
2.1631172,1.759479,11.789947,-0.4251733,1.2635357,1.3823125
2.2253995,2.3864956,11.598907,-0.9088029,0.7127945,1.6720643
2.1385634,1.9648913,7.864356,-0.48269755,0.8779103,1.6177359
1.9708799,2.2331848,6.0258265,0.29707536,0.8193208,0.80707026
1.3366771,2.319422,5.141895,0.7135934,0.69575024,0.49175227
0.808474,4.0908785,6.292922,0.837164,-0.16391742,0.3362238
1.1737845,3.574054,10.5958,-0.06831002,-0.3748396,0.2969422
1.2121122,3.2913876,11.570162,0.08189213,-0.085087925,0.3555317
2.067298,1.5486768,13.332036,0.13622057,-0.44195122,0.48762438
2.4320097,1.0839541,13.795561,-0.019307902,0.10879004,0.31292117
1.7840327,0.04970618,10.92997,-0.37297538,0.79375446,0.5110602
2.5523825,1.428903,10.543699,0.56232595,-0.6262418,0.53449595
1.6253322,1.76427,8.814762,-0.14287847,0.22596903,0.10839056
0.3862709,1.8505071,4.707714,-0.29308063,0.7586008,0.2213085
0.77014637,1.7930157,5.8395777,0.19374481,-0.29707536,0.20746008
1.543886,1.5486768,7.5685143,0.79455346,-0.1884185,0.35766223
1.9229704,2.8560092,7.243328,0.69228816,0.09387635,0.44501385
3.0662127,3.1189132,9.044129,0.65180814,-0.27683535,0.35340118
3.7147884,3.8519294,10.538908,0.49521437,-0.47284386,-0.10359688
2.4272187,1.7211514,13.762024,-0.73623025,0.31332064,-0.0940095
0.10300558,-1.3720104,13.164951,-1.410542,2.0710053,0.52597386
-0.93962646,1.4097391,10.481417,-1.2891021,1.1559441,1.5134732
-0.53598833,0.040124267,11.679754,-1.3381041,0.5157207,1.1566099
0.76595426,1.7930157,7.8020735,-0.7841671,0.06831002,1.3409004
1.3803945,1.4624397,6.503125,-0.29308063,-0.105327934,0.71239495
1.4810046,1.7978066,6.1162558,0.11917636,-0.094675295,0.6984134
1.1689935,2.448778,8.021859,0.98736614,-0.26724797,0.30852696
1.2696036,2.0415466,10.490998,0.7285071,0.0310258,0.13701952
0.24673429,2.764981,12.028296,0.45473436,0.4890891,-0.022770008
-0.0125762625,1.8121796,13.447019,-0.62224704,0.67124915,-0.31358695
1.2935584,-1.415129,16.479095,-1.0536788,0.45819646,-0.56498915
0.8521915,-1.8984168,12.037879,0.13409005,0.5508744,-0.18788585
3.3782237,1.8313433,6.269566,2.0164106,-2.0803266,0.18815216
4.401692,2.8272636,7.6876893,1.8044232,-3.3991227,-1.1029472
3.0326757,0.9312423,7.272074,0.66565657,-1.6957663,-1.5887074
1.0390388,1.0743722,6.4695888,-0.123703726,-0.07976161,-1.7484969
-0.0029943483,-0.0071864356,6.18812,-0.31864694,0.19401112,-1.6664716
-0.19044055,0.9024965,6.8420854,-0.008655266,0.31971222,-1.0795114
0.3569263,1.9265636,9.569338,-0.43263015,-0.24274692,-0.7460839
1.0821574,2.8560092,11.527042,-0.3346259,-0.3982754,-0.47444174
1.3564397,2.6260433,14.449527,-0.6265081,0.0075900024,-0.45420173
0.7941011,0.6725306,13.169743,-0.9194556,0.96313137,0.1668469
0.4102257,0.8354232,12.114533,-0.72451234,0.4283691,0.587626
0.121570535,0.72044015,10.371224,-0.61159444,0.30373326,0.7239797
0.390463,0.7539769,7.840401,-0.8747145,0.17377111,0.71119654
0.020960437,0.6869035,6.1929107,0.009454214,0.71599025,0.6217144
-0.30602238,0.8833327,6.761238,-0.2792322,1.095224,1.1287799
-0.6803159,1.4863944,8.518322,0.8190545,0.65207446,1.3088094
-0.81506157,1.9553094,10.505371,0.9032103,0.6169207,1.3492894
-0.7527791,2.7362354,11.870794,0.56019545,0.99828506,1.4387716
-1.0408354,1.9601003,12.19059,-0.29414588,-0.042477384,0.983904
0.74080175,-1.3624284,15.060972,-0.5082639,0.041678436,0.3980091
0.029943481,0.25092638,10.486207,0.3780354,0.122638464,0.41079226
0.500655,1.7211514,10.20414,0.6219807,-0.91599345,-0.13249215
0.10240671,2.2619307,7.888311,0.46112594,-0.6219807,-0.40306908
0.015570611,1.6253322,5.710222,0.4281028,-0.54847753,-0.338088
0.0059886966,2.5972977,4.6550136,0.28322694,-0.22250693,-0.37856802
0.3473444,2.554179,6.3216677,-0.28988484,-0.06910897,-0.4083954
0.48149118,2.5685518,8.479994,0.03182475,0.1098553,-0.16445005
0.70247406,3.2961786,11.101846,-0.050200544,-0.3716438,-0.08562055
0.9713665,3.3057604,13.11225,-0.12583426,-0.3226417,-0.19108164
-0.349141,2.5062695,12.854736,-0.54874384,0.5061333,-0.09946898
-0.97735524,0.6725306,12.028895,0.020106848,0.7021418,0.023169482
-1.4672306,1.6732417,10.954523,-0.08855003,0.2440785,0.3289001
-0.8426096,0.77793163,11.040162,-0.14927006,0.043808963,0.16484953
-0.15570611,0.7108583,8.657259,0.16285217,-0.06804371,0.54088753
-0.17007898,1.6732417,5.7108207,0.033955276,0.4635228,0.4716454
-0.597073,1.424112,4.1256127,-0.29414588,0.43263015,0.3438138
-0.42938954,2.218812,5.458098,0.25979114,-0.45793015,0.5249086
-0.50604486,2.6356254,8.75787,0.0041278964,-0.56339127,0.3033338
-0.7557735,3.2913876,10.45327,0.10106688,-0.36205643,0.5845634
0.3012314,2.453569,13.418872,-0.47737122,-0.8084019,0.41092542
2.049332,0.294045,16.756971,-1.5958979,-0.25872588,-0.1877527
1.3241007,-1.6834226,12.306172,-0.20572902,0.79801553,-0.20373166
1.8672755,-0.05030505,10.868885,0.7551387,-0.6858966,-0.29321378
1.1132987,1.5486768,9.207022,0.5037365,-0.012650005,-0.42850226
0.25811282,1.2803832,7.1966166,-0.3580617,0.20146796,-0.5424855
-0.24613541,1.5199311,5.912041,0.36631748,0.028895274,-0.310258
-0.120971665,1.5199311,6.1030803,-0.19720691,0.08002792,-0.30493167
0.15750271,1.3857844,6.6851816,-0.16737953,-0.06484792,-0.1845569
1.0031066,2.0708911,8.557248,-0.038482644,-0.33649012,-0.0940095
0.8809372,2.6931167,10.051428,0.28003114,-0.42277646,-0.20692743
1.4193211,2.774563,12.912229,0.22250693,-0.816924,-0.37523907
1.1983382,1.4528577,14.010555,-0.4890891,0.41878173,-0.29534432
0.05030505,0.3707003,12.267245,-0.27284062,0.15246584,-0.20053586
-0.1658869,-0.6252199,11.2024555,0.76685655,0.15140058,0.12756531
0.17966089,0.73481303,11.359958,0.020106848,0.20253323,0.55473596
0.45334432,0.80188644,9.311225,-0.090680555,0.34740907,0.8807066
0.9917281,1.3762025,7.7930903,-0.13755216,0.12476899,0.8317045
0.6599543,1.3570386,6.1168547,-0.21318586,0.5721797,0.62184757
0.36231613,1.7355242,5.543736,-0.19614165,-0.14367741,0.52384335
0.38147995,2.329004,7.382266,0.22463745,-0.3982754,0.279898
0.24673429,2.1996481,10.323914,-0.104528986,-0.38016593,0.23941797
0.27548003,1.993637,12.14328,-0.03954791,-0.21824586,0.5621928
2.6386197,0.9839428,15.166373,-0.8246471,-1.0821745,0.5398223
3.133286,-1.4726205,14.822023,-0.79375446,0.122638464,-0.05885581
1.9565071,-0.41920874,9.593292,0.93410295,0.33995223,0.2745717
1.7648689,1.3905753,9.001011,0.74448603,-0.31625012,-0.096140034
1.1689935,1.4624397,7.4247856,-0.16951005,0.29734167,-0.38802224
0.48688102,1.4001572,6.0737357,-0.5061333,0.30692905,-0.3336938
0.92525357,1.9559082,6.766628,-0.48589334,-0.35673013,-0.22077587
0.3012314,3.243478,5.7539396,-0.0033289485,-0.35886064,-0.65646863
0.6000674,2.200247,11.553393,-0.09387635,-1.2206589,-0.9355677
2.7320433,0.91267735,13.21346,0.055260547,0.09081372,-0.28668904
1.6894113,1.3055358,12.764307,0.028628957,0.45406857,0.18309216
0.9881349,0.7647565,12.330127,0.639025,1.3446289,0.2842922
2.7559981,-1.2414567,13.423663,0.6677871,0.52224547,1.512541
-0.31799978,-0.34614664,12.038477,0.7391597,1.5289195,1.1215893
-0.31320882,-0.23595464,11.135981,0.31305432,0.8141276,0.1468732
-0.68810123,-0.08803384,8.767451,0.74768186,0.5233107,0.3258375
-0.41441777,0.7455927,8.762661,1.0267808,0.086552665,0.52291125
-0.24134447,1.2240895,7.5212035,0.47284386,0.25060326,0.74981236
-0.17427106,1.6552757,8.08474,0.035020538,-0.35872748,0.2406164
-0.48628214,2.1146088,8.571621,0.65180814,0.6692518,0.4600607
-0.40962684,2.7080884,7.4828763,-0.6094639,0.62131494,0.75407344
-0.34674552,2.6511958,7.2247634,-0.9727188,-0.090281084,0.41318908
-0.5916832,2.296665,7.616424,-0.69788074,-0.28415903,0.23955114
0.119175054,2.8422353,8.600367,-1.0281124,-0.6697844,0.7700524
0.26769474,3.5848336,8.165587,-1.3934978,-0.17976321,0.14474268
0.8539881,2.176891,8.495564,-0.48589334,-0.5366265,-0.13968268
0.65696,1.7504959,10.348467,0.48775753,-1.1416962,0.05313002
1.8235581,1.3666205,13.786578,0.06271739,-0.897884,-0.13555479
2.4960887,-1.8409252,12.716997,-0.8257124,0.20892482,0.07749792
3.4710484,-1.1037167,11.279111,0.33222905,-0.877644,0.20532954
3.216529,0.011977393,11.3940935,-0.051265806,0.069375284,-0.046072647
1.405547,-0.09821462,8.6339035,0.19161427,0.5125249,-0.3635212
1.7948123,0.14133324,9.039338,0.17563532,0.28029746,-0.24847272
0.93004453,0.3036269,9.383688,0.042477384,-0.8925577,-0.2633864
2.0637047,-0.011977393,10.042445,0.060586862,0.051265806,-0.17070848
1.3720104,0.15570611,10.142456,-0.43795645,0.8171903,-0.046072647
0.9492084,0.6054572,8.867463,-0.17483638,0.122638464,0.0956074
0.9492084,0.6054572,8.867463,-0.17483638,0.122638464,0.0956074
1.5594566,1.1366546,9.655575,0.43449435,0.1567269,0.1339569
1.2761912,1.31392,9.374106,0.3865575,0.31012484,-0.115314774
1.3863832,0.6581577,10.534117,-0.02783001,0.4869586,-0.08229161
0.7090616,1.5055583,9.011191,0.52291125,0.5593965,0.19361165
0.9492084,2.1229928,9.120785,0.6507428,-0.21824586,0.07643266
1.2133099,1.8792529,9.765168,0.5410207,-0.2842922,-0.20053586
0.8677621,2.3912864,9.206423,0.6166544,-0.11385004,-0.085487396
1.0360445,2.5781338,9.00161,0.22250693,-0.41425437,0.0029294747
1.2432534,3.1955683,9.135158,0.36312172,-0.49201858,0.10839056
1.5169368,3.229105,9.459744,-0.015046847,-0.43555963,0.061518967
1.4492645,3.2913876,9.226186,0.07230476,-0.28003114,0.02530001
1.5504735,3.1668227,9.106412,0.18628795,-0.31411958,0.12543479
1.6948011,3.4111614,9.020773,0.040346857,-0.17883112,0.21704744
1.8385298,3.3201332,9.044728,0.10213214,-0.10213214,0.16804533
2.0738854,2.9087098,9.183067,0.022237375,-0.045673173,0.19041586
2.1271849,3.0236928,8.901598,0.19267954,0.08855003,0.12969583
2.2517498,2.8416364,9.307033,-0.1332911,0.06724476,0.12436952
1.9397388,3.2626417,8.366209,0.06484792,0.019307902,0.2564622
2.1703036,3.123704,8.863271,0.12876374,-0.307728,0.30866012
2.1655126,3.1907773,8.925553,-0.02783001,-0.1468732,0.25859272
2.112812,2.8464274,8.47161,0.013715268,-0.00519316,0.38962013
2.5014784,2.7458172,9.192649,-0.20253323,-0.061652128,0.3757717
2.540405,2.5398061,8.944118,-0.14713952,0.13542162,0.45992753
3.0829809,2.3385859,9.569937,-0.26005745,-0.09574056,0.35446644
3.3614552,2.5014784,9.3405695,-0.053396333,0.09387635,0.46099278
3.4530823,2.6547892,9.502863,-0.0054594753,0.20466375,0.12969583
3.2464724,2.1619194,9.823258,-0.12796478,0.302668,-0.16751269
2.9476364,2.535015,8.977654,-0.081093185,0.4166512,-0.008788424
2.6356254,3.2530599,9.225587,-0.15140058,0.11092056,-0.15153374
2.3086424,2.5829248,9.68432,-0.29201537,0.20785955,-0.29747483
2.0732868,1.7738519,9.278287,-0.13542162,0.02143843,-0.17496954
2.1697047,2.8368454,8.653068,0.1735048,-0.114915304,0.06791055
2.149942,2.7985177,9.14953,0.07869634,-0.096805826,-0.14194636
1.5786203,2.1373658,8.8914175,0.25339955,0.071505815,-0.22610219
1.7031852,2.3577497,9.5980835,0.075500555,-0.0478037,0.14460953
1.5594566,3.0662127,8.877045,0.2810964,0.28881958,0.123304255
1.5594566,2.5398061,9.464536,-0.16737953,-0.027563693,-0.018375795
2.577535,3.1668227,8.972864,-0.104528986,-0.015845794,-0.07163897
1.616948,3.789647,9.989744,0.1468732,0.29734167,0.03169159
1.5690384,2.9470375,9.244751,-0.30160272,0.37084487,-0.12170636
1.4438747,2.9278736,8.724333,-0.19933744,0.32397327,-0.0737695
1.208519,2.6068795,9.402253,-0.14074795,0.035286855,-0.16112112
1.6073661,2.4775236,9.750795,-0.10346372,0.08428898,-0.20479691
1.6121571,2.5014784,9.459744,-0.1215732,0.017177375,-0.2346243
1.4678295,2.2331848,8.963282,-0.12903005,0.041678436,-0.24740745
1.2995471,2.0655015,9.750795,-0.1684448,-0.29387957,-0.2633864
1.8151739,2.0517273,9.832841,-0.11092056,-0.22357218,-0.28895274
1.1426432,2.1427555,9.412434,-0.15779217,0.2004027,-0.26232114
1.0180783,1.9654901,9.804095,-0.29521117,0.26005745,-0.1877527
0.68151367,1.8552982,9.216603,0.11385004,0.28349325,-0.13768531
0.96477896,1.6013774,10.329304,-0.07683213,-0.035020538,-0.13768531
0.52341205,2.1619194,9.011191,0.17563532,0.4304996,-2.6631588E-4
0.72044015,2.1331737,9.336378,0.11171951,-0.07869634,-0.04074633
0.82584125,2.224202,9.087847,0.35566485,-0.1181111,0.079628445
1.1138976,2.6931167,9.866377,0.19054902,-0.0595216,-0.097205296
0.9366321,2.7266533,8.839315,0.17137428,-0.040346857,-0.10998846
0.8791406,2.870382,8.954299,0.21611534,-0.44088593,-0.16325164
0.9222592,2.6356254,8.978253,0.44940805,-0.7892271,-0.15472953
1.3690159,2.899128,9.278886,0.49201858,-0.96712613,-0.08761793
2.1948571,3.9812853,9.05431,0.063782655,-0.7615303,-0.07057371
