Accelerometer.z,Accelerometer.y,Accelerometer.x,Gyro.z,Gyro.y,Gyro.x
-4.547247124,-0.3735971658,-3.440082001,-0.4256321788,2.162853241,0.5989083648
-2.887466823,0.1881388916,-2.81110313,-0.5104379058,3.062294483,0.4647689462
-0.2110582871,0.4613520216,-2.116938378,-0.5068836808,3.2350564,0.3246429563
2.378803892,0.2649246096,-1.689084137,-0.46051085,2.670500755,0.229279682
4.549183353,-0.1421954711,-1.33071552,-0.3953265846,1.657221079,0.2413404733
5.144098919,-0.4321756115,-0.4484092457,-0.4247939289,0.6737025976,0.3893677294
3.669467095,-0.6331126099,0.269072377,-0.4852135181,-0.01187488995,0.6403108239
1.173964285,-0.5735778863,1.16285983,-0.4796243608,-0.3679611087,0.8655471206
-0.9812719675,-0.3673614863,2.09246357,-0.3953126073,-0.5027910471,1.051541924
-2.502052963,-0.2999883242,2.700205007,-0.3001959622,-0.597710371,1.133464813
-2.656201907,-0.45219081,2.810921052,-0.2156723887,-0.6124427915,1.122311711
-2.774803736,-0.8026748113,2.634954244,-0.2290020436,-0.5179706216,1.031315207
-2.84660056,-1.461048119,1.922824796,-0.2339772135,-0.2752790153,0.8986085057
-2.766625106,-1.737913342,1.301791039,-0.1686442792,0.03926295787,0.8061057329
-2.341774723,-1.837970045,0.8916764523,-0.1113409251,0.4376964569,0.7485615611
-1.646566599,-1.8701848,0.295588628,-0.06776894629,0.8280681968,0.7054713368
-0.4894085609,-1.503468626,-0.04180208294,-0.00006206892431,1.066232324,0.6497127414
0.9828829099,-0.870373552,0.2594944013,0.09608124197,1.070203066,0.5531097651
2.405719079,-0.3253431302,0.6629986296,0.1700386703,0.8602172136,0.3985422552
3.278820595,-0.1772854891,0.6966711821,0.1726664156,0.5907825232,0.2397142649
3.00618205,-0.4734206451,0.5873503911,0.1520811915,0.4037537277,0.1391874701
1.792464432,-0.6352449457,0.5801993503,0.1701680422,0.3414741158,0.1393166333
0.4617899016,-0.4961965405,0.600312164,0.1882354021,0.3883989453,0.2177261412
-0.5604502554,-0.483953145,0.244640531,0.1466128528,0.4822133482,0.3208823502
-0.8575087367,-0.7719692919,-0.4017904101,0.1020849571,0.5761005878,0.4072926044
-0.5304196396,-0.9231804286,-0.7275231242,0.09279665351,0.6769635081,0.4697701037
0.07835632836,-0.9140671478,-0.5726379751,0.1211341843,0.7361127734,0.4688476026
1.0444997,-0.8027320944,-0.3517313709,0.1593726575,0.7334560156,0.420106411
1.865471216,-0.7738315786,-0.1722995174,0.1938266009,0.6816831827,0.3292034566
2.279330249,-0.8041735254,-0.1174272328,0.239424184,0.6492778063,0.2052887231
2.198335389,-0.8109107247,-0.03068389208,0.2870801687,0.7424904108,0.1284243017
1.235017596,-0.776284817,-0.02946457942,0.3446611762,0.9094434381,0.1215003431
0.2319511453,-0.6106558634,-0.06228519126,0.3689262569,1.11313653,0.1800944805
-0.3669371234,-0.5948883854,-0.1899050245,0.389075458,1.295927167,0.2783084214
-0.3908592662,-0.5530389562,-0.2622927998,0.4410855472,1.362898111,0.3763663173
0.1742196718,-0.6108090081,-0.1312616969,0.517752111,1.262976289,0.4529196918
0.7893950585,-0.8459118954,0.01385170748,0.5697327256,1.045697331,0.4848888814
1.210977964,-1.189871463,-0.2068561593,0.5751277804,0.8218474388,0.4850702286
1.161495848,-1.573855583,-0.6737400961,0.5300314426,0.6814517379,0.466211319
0.847822113,-1.783003945,-1.17327981,0.4634409845,0.6182066798,0.4418005347
0.6304267318,-1.697633354,-1.753148905,0.42625314,0.5726541281,0.4251134694
0.8316624208,-1.224379298,-2.288048978,0.4360567629,0.5131271482,0.4317764342
1.328590783,-0.534140779,-2.858206242,0.4467301369,0.4626564682,0.4659392834
1.74703656,-0.09225041367,-3.423075045,0.4455799162,0.4161430299,0.519205153
2.098469824,-0.004566869524,-3.685639355,0.4018235803,0.3370689154,0.5423391461
2.71684956,0.006616787791,-3.977383582,0.3140332699,0.2356043458,0.5221648812
3.213063636,0.2846522234,-4.367482678,0.2034662962,0.1406650692,0.4754565358
3.235495833,0.8971931699,-4.821838557,0.1181942672,0.07044390589,0.4585417509
2.627746797,1.717098517,-5.108150822,0.03676401451,0.01072932687,0.4718607366
1.949160137,2.422057635,-5.335114827,-0.08758722991,-0.1507288069,0.4841661453
1.776057633,2.742569108,-5.82888151,-0.2583213747,-0.4664928317,0.4815918207
1.788605564,2.83480257,-6.297164208,-0.3706982434,-0.8495994806,0.4422002137
1.578355817,2.838350034,-6.235508839,-0.4677142799,-1.269417763,0.3374548852
1.509702406,2.46179811,-6.273544847,-0.6377150416,-1.811476827,0.1791451424
1.948243607,1.715858162,-6.447193441,-0.7804450393,-2.375781536,-0.001658470603
1.626359677,1.154050793,-5.782113329,-0.8038907051,-2.791433811,-0.1454233527
0.3337759545,0.835992559,-4.342559833,-0.7672694325,-2.926647425,-0.2690446973
-1.135277119,0.5014765267,-2.746132645,-0.7211426497,-2.75764513,-0.4294679165
-2.18758837,0.3090700408,-1.144110121,-0.6358116865,-2.414855719,-0.668964982
-2.438040217,0.4605354445,0.4388663413,-0.4979076385,-2.044807911,-1.022133231
-1.936269676,1.000509167,1.74632958,-0.3187820017,-1.756173015,-1.482571363
-1.036813311,2.093309665,2.852068178,-0.1191959158,-1.699694514,-2.035046101
0.5337841476,3.461192594,3.896787658,0.09450417012,-1.774116278,-2.574182272
1.247873424,4.898997784,4.592240112,0.2982913852,-1.85912919,-3.013130903
1.188013707,6.160479025,4.801099428,0.4770986736,-1.816487193,-3.227874994
0.4094165211,6.99580932,4.853746146,0.5467416644,-1.633829474,-3.184942722
-0.5769818496,6.792994838,4.558360931,0.5089750886,-1.399051905,-2.903687477
-1.462434313,5.526007401,4.243846069,0.3777310252,-0.9358384609,-2.471207142
-3.134076316,3.439788571,4.045213548,0.2276098132,-0.4215976298,-2.117184162
-3.783018656,1.340007664,3.797900291,0.08273251355,-0.1462257355,-1.907598972
-3.227763777,-0.2170212872,3.168493258,-0.05818226188,-0.1201746762,-1.809627771
-2.665459564,-1.02282446,2.608129073,-0.1702166498,-0.2603980899,-1.790995836
-2.288529747,-1.202557342,2.192559728,-0.2218394578,-0.54841429,-1.802224159
-2.124381972,-0.9043407035,1.853809127,-0.2580922842,-0.9263136387,-1.86632061
-1.760274811,-0.9133253895,1.232156361,-0.2752486169,-1.279259562,-1.97693038
-1.65293818,-1.032958316,0.6927043242,-0.2674085498,-1.630827904,-2.078006744
-1.462668414,-1.19285194,-0.02775163802,-0.2143969983,-1.907458901,-2.095674276
-1.608961383,-1.26638421,-0.7270180973,-0.1920008808,-2.040488958,-1.987972856
-1.825287382,-1.601952381,-1.879412355,-0.1678152233,-2.054579258,-1.707732677
-2.192340825,-1.813810587,-2.88529737,-0.2396095097,-1.806736469,-1.331352949
-2.789773342,-2.304161908,-3.874627264,-0.4842895865,-1.599231601,-1.066397548
-1.88061384,-2.93386734,-4.930280811,-0.7479584813,-1.27714467,-0.8858584166
-2.147582523,-2.603244808,-4.260346537,-0.9799678326,-0.8285393119,-0.7912918925
-2.795794502,-1.609142585,-3.098923462,-1.176737785,-0.4130363762,-0.7482770085
-2.843033223,-0.4925555537,-1.968556619,-1.246868849,-0.1334200501,-0.769713819
-2.232897584,0.445941102,-0.5004807937,-1.191328406,-0.1266087592,-0.7903701067
-1.562495985,0.8475497258,0.7666507272,-1.014248133,-0.2101071328,-0.7931274176
-1.567915087,0.8474959498,2.003690477,-0.7888217568,-0.2960619926,-0.8888264894
-1.247062254,0.4458633606,2.882668483,-0.6161702275,-0.4257679284,-0.8921099305
-1.937227707,-0.1581950042,3.138045805,-0.5219569206,-0.5484190583,-0.769528389
-2.791364995,-0.8752584014,3.147976831,-0.417436868,-0.4850200713,-0.6165658832
-3.168243082,-1.414894855,3.601215981,-0.3076573908,-0.2961553633,-0.4153115749
-3.150518625,-2.096400032,3.845991245,-0.1879493594,-0.2253951579,-0.153591007
-2.569790867,-2.544506788,3.650390639,-0.06687407196,-0.2922431827,0.1262358427
-1.926543232,-2.748587345,3.181382842,0.05498089269,-0.3754729033,0.4041189849
-1.405838273,-2.782626977,2.543835465,0.1671867818,-0.4325084984,0.6473659873
-0.9104156395,-2.674275908,1.798470686,0.2470327914,-0.4105985165,0.8217345476
-0.5030792858,-2.66862592,1.072402145,0.3081086576,-0.3414601982,0.9495476484
-0.276884512,-2.767618209,0.3825327519,0.3499457836,-0.2260428369,1.035807848
-0.315068989,-2.921498272,-0.1846855363,0.3402186036,-0.1170566976,1.110990167
-0.4979904382,-3.248231396,-0.6987494496,0.3056906164,-0.05500781164,1.196327209
-0.6906640506,-3.43989963,-0.9651233813,0.2432610393,0.01060422044,1.308986664
-0.9594926819,-3.328621276,-1.177493043,0.1346204877,0.07168158144,1.435531974
-1.028091002,-3.116927905,-1.545122825,-0.008600057103,0.12197005,1.574522614
-0.8441425477,-2.788264691,-1.762665506,-0.1440540254,0.1295781732,1.713236928
-0.3369616718,-2.197887645,-1.721193678,-0.2479585707,0.05138243735,1.811791897
0.6901981866,-1.403724642,-1.477392228,-0.2947997153,-0.1741469353,1.803257227
2.37427151,-0.6389338634,-1.275684245,-0.3240588009,-0.4666278064,1.704256892
3.750753632,-0.2182815164,-1.253390288,-0.3169183731,-0.7554658055,1.578951716
4.118215948,0.266577053,-1.184571603,-0.3179197013,-0.9794937968,1.477769494
3.709094757,0.4018295731,-1.223196518,-0.3800391257,-1.103999376,1.339167953
3.473571014,0.2260609182,-1.347040632,-0.4812738895,-1.077176809,1.081548691
3.582280979,0.2028448778,-1.212477263,-0.565156579,-0.8737853765,0.6951208115
3.64456997,0.5290472552,-0.6048655895,-0.580843389,-0.5380241275,0.3081456721
3.268935161,0.8270815228,0.3882797711,-0.5380237103,-0.2257045656,0.0421618484
2.750456646,0.8064595905,1.641815605,-0.4734084904,-0.1032726541,-0.0486343652
2.582554194,0.3342296165,2.589162214,-0.419272393,-0.1643305272,-0.007101572119
2.586687641,-0.2939654107,3.184438138,-0.386608988,-0.3619064689,0.1121449322
2.660946471,-0.9142237997,3.414861343,-0.3192840219,-0.5577819347,0.2623445392
2.654222423,-0.9361538919,3.414962465,-0.1454919726,-0.5508135557,0.5808905363
2.329481058,0.7701409074,3.145277509,0.062572442,-0.2744733691,1.172235966
1.523082258,3.493031501,1.106400861,0.1956830919,0.4599691927,1.588640928
0.7485790639,5.634020032,-1.719739972,0.3414854407,1.243576765,1.658758283
-0.4448573984,7.863114717,-1.888354371,0.6917574406,1.469779611,1.41996789
-1.992353675,9.733383688,0.3289613207,1.155344367,0.8074676991,0.6623373032
1.344345693,11.98934241,0.7206625908,1.33079946,-0.6085062623,-0.7994813919
8.774356286,13.83741943,-1.986347128,0.9729441404,-1.349005342,-2.173509598
6.873402253,12.67903733,-5.024552502,0.4223361611,-0.03327200189,-2.051238537
-7.177387538,7.82297443,-3.202653009,0.1951936632,1.507945657,-1.010967135
-12.1262655,3.138608407,1.56585114,0.2212913036,2.053690672,-0.04935375229
-7.69323512,-0.5726321299,3.718832307,0.3481692076,1.880704045,0.5808333755
-4.000210039,-3.240340935,4.372836898,0.4658633471,1.412469149,0.8863320351
-2.512356038,-4.493815394,4.102906443,0.5116456747,0.9421049953,1.048591137
-3.048490621,-4.989958158,2.996883184,0.4844335318,0.4963267744,1.181681275
-3.856887317,-5.355791704,1.822076311,0.3845409155,0.05819618329,1.268143058
-4.075569231,-5.752176456,0.6897600875,0.1927826405,-0.2807081044,1.343467951
-4.793768062,-5.768135657,-0.9346639456,-0.07158254087,-0.7031174898,1.542582154
-6.154352651,-4.58660649,-2.688001359,-0.1767009646,-1.262144089,1.702834606
-6.209568926,-2.403299159,-3.304960122,-0.1268375367,-1.648916006,1.746134043
-6.009918461,-0.5321890604,-3.920392698,-0.0002020997927,-1.762916088,1.679808617
-5.601795925,1.322125386,-4.881595691,0.170864895,-1.501090646,1.614307642
-5.358683919,2.637244693,-5.562471046,0.1356461793,0.02720184065,1.707765102
-6.516218462,2.629886731,-6.272965001,-0.1720286608,2.018172741,1.757217288
-4.987801273,1.711165036,-5.76389612,-0.4121472538,3.340030909,1.538368344
-0.4291092097,1.02583767,-3.635631461,-0.4579382837,3.743157148,0.9051684737
4.965093766,0.6454927835,-1.561468103,-0.508679986,3.386023045,0.1295065284
8.011370511,-0.04191431114,-0.5018476981,-0.6571614146,2.741093874,-0.3730280101
7.064125901,-0.743253485,0.1528311391,-0.7732883096,2.118127346,-0.4398254156
4.259457772,-0.9634019643,1.319169751,-0.7188595533,1.53898108,-0.1851024032
1.860706339,-0.3950555489,2.805379784,-0.5251694918,0.9298473597,0.159682408
0.3767595753,-0.06011515374,3.822260533,-0.3054744005,0.4103860855,0.4928886294
-1.291510468,-0.2337310145,4.093455601,-0.1231581122,-0.009682843462,0.6648302674
-1.975284174,-0.3052881842,3.804069043,-0.05413798243,-0.3428809941,0.6656548977
-2.343182105,-0.6680418844,2.978267915,-0.105502367,-0.5705900192,0.529923439
-2.47320447,-1.088259347,2.083626183,-0.1965347081,-0.6626804471,0.391043216
-2.675007145,-1.360185944,1.578465123,-0.2031140476,-0.6207479239,0.3607295156
-3.102857295,-1.369462891,1.298949385,-0.1812273264,-0.4381085634,0.4846283495
-2.954341973,-1.436178466,0.7428481191,-0.1587926,-0.1354440153,0.7836395502
-2.026470902,-1.43513451,0.1355161394,-0.09404619783,0.1934962124,1.137459159
-0.3826432266,-1.022799325,0.01045475852,0.01113641262,0.3421770334,1.324999571
1.990461723,-0.3629237961,0.1878597824,0.09570094198,0.2783310711,1.214719296
3.908285204,-0.2141302419,0.3835311153,0.1164229959,0.1328526884,0.867169857
4.408452402,-0.5245166261,0.361425082,0.08746127784,0.03258429468,0.4224172831
3.610325171,-0.867396582,-0.1010594508,0.03452296555,0.05315774679,0.05089808255
2.075460705,-1.065526706,-0.6779995071,-0.03429071605,0.1939545423,-0.1524716765
0.4418225608,-1.111064469,-0.9729118432,-0.07483361661,0.4316137135,-0.1745815128
-0.7487655264,-1.001360231,-1.034635309,-0.07985245436,0.6586381793,-0.09139781445
-1.438946762,-0.8243792781,-0.9995713021,-0.0701694712,0.8357330561,0.0633694008
-1.640642762,-0.7943143947,-0.9134285576,-0.06244550273,0.973836422,0.2838608325
-1.540123994,-0.9304045346,-0.7193693361,-0.05325173587,1.035539508,0.5362794995
-1.018661422,-1.029490932,-0.3484437276,-0.008408043534,1.012371898,0.7478110194
-0.03764788587,-0.8257979127,0.1393546947,0.07444928586,0.8691068292,0.8785357475
1.373980661,-0.5634574743,0.6062909462,0.1910147369,0.654225409,0.8853392005
2.846646153,-0.3457768465,1.020271853,0.3168842196,0.4203817248,0.7616547942
3.791495392,-0.2061632086,1.248736033,0.4434042573,0.2523753047,0.5382409692
3.829952256,-0.1464320857,1.304179103,0.5359663963,0.2431967109,0.3215049505
2.757983534,-0.2716729148,0.9536755201,0.5970627666,0.46401003,0.2125504315
0.8389934944,-0.3487210832,0.5551473266,0.644530952,0.8152716756,0.2334346771
-0.8387339666,-0.3872960208,0.1705994355,0.6716566682,1.15053308,0.3376765251
-1.629143171,-0.4523521381,-0.176528241,0.6905459762,1.366366625,0.442186147
-1.270777476,-0.5144137497,-0.5280898084,0.6706283689,1.385926127,0.4835953116
-0.165799013,-0.7757944031,-1.048083696,0.6301895976,1.17420435,0.4749914408
1.219423137,-1.231318742,-1.502384046,0.5550825596,0.8441748619,0.4294842482
2.097987594,-1.593889486,-2.001563986,0.4735908508,0.5397138,0.3862419724
2.19397018,-1.738957298,-2.443084641,0.4094863534,0.3565694392,0.3774238825
1.682055261,-1.536598158,-2.787762879,0.3787627816,0.2998124063,0.4059745669
1.190360708,-1.033664418,-3.201645001,0.3333522379,0.3269999027,0.447535634
1.134061386,-0.631087826,-3.783677412,0.2790421247,0.3349571526,0.4724939764
1.727517036,-0.325831206,-4.297226362,0.2250988185,0.3099786639,0.4773605168
2.46572142,-0.07083879233,-4.624576448,0.1642865986,0.263056159,0.4588252008
2.939728341,0.3612584932,-4.869288875,0.1402036399,0.09551244974,0.42674914
3.228571002,1.027160443,-5.115946006,0.101128675,-0.1515103877,0.3897604942
2.940589926,1.567858389,-5.587342452,0.02656682581,-0.4728953242,0.3561865389
2.330619707,1.888975426,-6.112269413,-0.09331697226,-0.7811314464,0.3345118761
1.442440449,1.751475419,-6.49090165,-0.2478901744,-1.142385483,0.2880315483
1.113667418,1.481976925,-6.74859397,-0.437281698,-1.606858015,0.210345
1.213610651,0.8650999955,-6.867229702,-0.5966709852,-2.117142916,0.104884617
1.256710957,0.2682271583,-6.294204189,-0.6517121196,-2.562144995,-0.035114564
0.8103004108,0.06346095704,-5.124592254,-0.6294298172,-2.646545172,-0.2776902616
-0.5985124211,-0.02140577612,-3.739067578,-0.6396400928,-2.510689735,-0.5521987677
-1.572080975,-0.2567044783,-2.394410627,-0.6333559752,-2.361616611,-0.8499606848
-1.429972013,-0.09392974506,-0.9319199076,-0.5910205245,-2.239220142,-1.129413128
-1.112895776,0.2740232774,0.4500900384,-0.5432975888,-2.165823221,-1.392181754
-0.8070809373,1.024862687,1.612013172,-0.5003362894,-2.146164417,-1.6537503
-0.4702152732,2.313091649,2.351408813,-0.4478450418,-2.138385057,-1.954179406
-0.1186813245,3.778219147,2.735056832,-0.389457345,-2.124747515,-2.205056429
0.05738368295,5.147250076,2.999431407,-0.3256801665,-1.939076662,-2.318950653
-0.5025355343,6.49061991,3.171573688,-0.2249008417,-1.586740613,-2.241295099
-1.26651032,7.653169652,3.51908861,-0.1377437711,-1.086002588,-2.015527725
-1.920162299,7.689950691,3.674689798,-0.1293963641,-0.6258403659,-1.74425602
-1.954952457,6.240305425,3.225136351,-0.1697233319,-0.2733300328,-1.529845238
-2.001019796,3.876781812,2.941710747,-0.2082520723,-0.07399348915,-1.401964426
-2.100320421,1.872380265,2.646851602,-0.2614007294,-0.1010101438,-1.342927456
-2.031568956,0.6228104115,2.092616714,-0.3500874639,-0.3059236109,-1.357905626
-1.843155047,-0.06777823572,1.383621473,-0.3797235787,-0.633366406,-1.357762337
-2.124433118,-0.3156307145,1.234915889,-0.3064315319,-0.9523047209,-1.359076023
-2.40850228,-0.5033902514,1.272256024,-0.1528076231,-1.331504583,-1.328470349
-2.320325108,-0.807194919,1.086238947,0.01925016381,-1.806389809,-1.266429067
-1.845567953,-1.258745093,0.5368816021,0.1478986889,-2.287841558,-1.199934721
-1.130188856,-2.061177328,-0.3439791494,0.1859046519,-2.711229801,-1.101212978
-0.5831330657,-2.80052153,-1.218956688,0.1534729004,-2.948477745,-0.8777406216
-0.5568824799,-3.454299912,-2.147500982,0.01673928276,-2.898736477,-0.6054270864
-0.6557423748,-4.112564498,-3.075956136,-0.2466869205,-2.672058582,-0.3850216269
-0.8516118607,-4.56497392,-3.910290114,-0.5225318074,-2.232387543,-0.2438834161
-1.90646432,-4.207973084,-3.852880128,-0.7429811358,-1.699629307,-0.2029721439
-2.547879771,-3.433330773,-3.15471783,-0.8828448057,-1.169266343,-0.2067306638
-3.171869456,-2.540380648,-2.147953986,-0.9348159432,-0.6928271055,-0.2211972177
-3.694531979,-1.511173794,-1.07825467,-0.8922721744,-0.3500162363,-0.2183835953
-3.714224229,-0.6059083766,-0.1050140337,-0.7963414192,-0.1781449467,-0.2003260851
-3.460889227,0.0008943184912,0.7920753836,-0.6962513328,-0.2409928739,-0.1498333514
-3.10621888,0.2740875748,1.384187582,-0.5821276903,-0.3942783475,-0.05944733322
-3.217650087,0.3853291046,2.040336492,-0.4785405993,-0.5265368223,-0.004308715463
-3.17223069,0.3102735714,2.342834753,-0.429743737,-0.6625845432,0.0330049023
-2.976892535,0.1242097325,2.345350535,-0.4318404198,-0.7852913141,0.1011277661
-2.906062218,-0.08274550323,2.440006549,-0.4751645327,-0.8221391439,0.2014503032
-2.661129426,-0.4131470859,2.554121004,-0.5679447651,-0.7912134528,0.3448631167
-2.095334449,-0.9088549661,2.542356332,-0.5973674059,-0.7419341207,0.5449829102
-1.454220903,-0.9845505508,2.388397942,-0.5407686234,-0.6675879955,0.7435870767
-1.039055171,-0.9155512489,1.845711453,-0.4923479855,-0.5576794744,0.8805060983
-0.9507967498,-1.186888648,1.158144784,-0.457162559,-0.43654719,0.9518748522
-1.087380226,-1.438525906,0.8316878475,-0.3956375718,-0.345209986,0.9720647931
-1.122015778,-1.588990608,0.8089008462,-0.3229274154,-0.3130059838,0.9654465914
-1.031046345,-1.858806497,0.7345876557,-0.2208669931,-0.3150849938,0.9698050618
-0.9950058939,-1.92827517,0.7963432702,-0.1033201218,-0.2874922454,0.9890701175
-1.099943063,-1.6891233,0.7865691874,-0.02568673715,-0.2231994271,1.021799564
-1.090090654,-1.439118611,0.4667103338,0.01911668479,-0.1272233725,1.082962155
-0.8911214487,-1.0455571,0.1596536786,0.03681568056,-0.05941034481,1.178015828
-0.1990858175,-0.6117249539,-0.05110357977,0.02307110466,-0.09971942008,1.274197459
1.09275169,-0.2691115399,-0.1663420703,-0.001906521153,-0.3067131937,1.335174084
2.941051991,0.05318038605,-0.2189338428,-0.02453220449,-0.6666263342,1.315229893
4.745138764,0.3567576747,-0.3690802729,-0.06428164244,-1.107305646,1.20223093
6.039411682,0.570859275,-0.8533557817,-0.1329997182,-1.493947029,1.011243343
6.319188408,0.7454547944,-1.638523578,-0.2305817753,-1.633185506,0.7696976066
5.408875644,1.007532782,-2.255782201,-0.3326857686,-1.505880594,0.4860107899
4.245189008,1.196941256,-2.426335751,-0.4018683732,-1.158574581,0.144863531
3.422864324,1.331554893,-1.998123198,-0.4146062732,-0.6801425219,-0.2609755695
3.126817431,1.333507781,-1.103915766,-0.4491595328,-0.2124496847,-0.6302751899
2.959116348,0.7047855149,-0.2838721789,-0.5067206025,0.1397192776,-0.9050984979
2.913073558,-0.2329687979,0.5791235378,-0.5697963834,0.2457936108,-1.034305215
2.897307249,-0.9390297396,0.8237678682,-0.5770137906,0.1403345764,-0.9933609366
2.611450034,-1.337264503,0.9840171746,-0.5261995196,-0.2308407426,-0.7947872877
2.333382158,-1.8024732,1.009264136,-0.4577283263,-0.7285812497,-0.4834800363
2.009483381,-2.495633744,0.7455655613,-0.3997891843,-1.149655104,-0.1150265783
1.365043906,-3.045578825,0.2655596927,-0.3234592676,-1.21801579,0.3435798883
0.06908318084,-2.784229152,-0.1694949814,-0.2432815433,-0.7742752433,1.034329891
-1.921341572,-0.6920026057,-1.059246895,-0.179739058,-0.02441113815,1.760686755
-3.521357724,2.15969557,-2.624160463,-0.1075754315,0.7929869294,2.204123974
-4.349735424,3.573543546,-2.874125404,0.08106932044,1.388431668,2.233101368
-4.488032719,4.530787572,-0.9205591402,0.4983474314,1.46680522,1.808828235
-2.870058592,6.207702548,1.615167252,0.9078169465,0.8262833357,0.7928978801
3.207231861,8.389411212,1.457838802,0.9921597838,-0.585567832,-0.8428111672
10.81432365,9.872111775,-0.675733608,0.8229566216,-1.243687391,-1.76337409
5.311071104,9.171651723,-1.063059147,0.4694987535,-0.5138145089,-1.13293159
-6.053916592,5.8644333,0.2800903223,0.1542377472,0.3573022783,-0.1134527773
-8.011721808,1.881640845,1.942739164,-0.02949330211,0.7311886549,0.7365859151
-5.853157873,-0.9396370578,2.740166138,-0.08037538826,0.841806531,1.218631148
-4.523174175,-1.905500444,3.295113851,-0.06359881163,0.8927373886,1.377053022
-4.258038845,-1.595667017,3.249697669,0.006784014404,0.8647190928,1.350904226
-4.286616705,-1.343041917,2.633558113,0.1088823602,0.6408063173,1.234595418
-4.085090216,-1.53102708,1.844525166,0.1440464854,0.1766266376,1.103207231
-3.983778836,-1.865414517,0.6548612081,0.1192329004,-0.4445911944,1.005053997
-4.394506002,-1.847180941,-0.7601435373,0.08287861943,-1.024123073,0.9292116165
-5.040466695,-1.417961842,-1.75138511,0.0283840578,-1.388023973,0.8672345281
-5.430265638,-1.072113683,-2.759512059,-0.03451314941,-1.316488028,0.8666811585
-6.051907591,-0.5850345154,-3.642544894,-0.09155875444,-0.6180429459,1.057906747
-6.744142252,-0.03706628659,-4.324979169,-0.236581713,0.6752357483,1.451109171
-6.832935803,0.2840694551,-4.704407817,-0.4120624959,1.923529267,1.83712697
-4.704850885,0.4094774575,-4.189612959,-0.4744214714,2.596348763,1.816593409
0.6585223609,0.3490028228,-2.39113672,-0.3923676908,2.346432209,1.154869437
7.930284465,0.02943359976,0.0260956875,-0.4260814488,1.55573976,0.3733496964
9.72219477,-0.7177139701,0.697118049,-0.6193371415,0.8695598841,-0.04413309321
6.316528249,-1.010090066,0.4632184,-0.7675676346,0.5479610562,-0.05679242685
2.320392766,-0.5092939225,0.8689584245,-0.7605886459,0.5007008314,0.1300569475
-0.2667828047,0.09301438378,1.942843502,-0.6367540359,0.4974021912,0.3328175247
-1.616357485,0.3316565512,2.559005561,-0.4375058711,0.4353522062,0.4924393892
-2.55147312,0.2034557032,2.856758381,-0.2489625961,0.3831587732,0.6234045625
-3.65250427,-0.09708557875,2.9291143,-0.150720343,0.2157171369,0.6228476763
-3.079948713,-0.5845259813,2.285177514,-0.1510452479,-0.02105358429,0.5662794709
-2.406014994,-1.111427457,1.251957333,-0.1142662466,-0.2299349457,0.589328289
-2.160099474,-1.361771752,0.6866445858,-0.05436696112,-0.2433626056,0.7398043275
-2.163731547,-1.546255629,0.06360825656,-0.01192267239,-0.02475367673,0.9834704995
-1.772550794,-1.542511181,-0.6076809392,0.04696514457,0.276938796,1.222956657
-0.4348351861,-1.129719485,-0.7572831794,0.1044683307,0.4911695421,1.311932325
1.490584595,-0.6641308485,-0.3593649346,0.1169771999,0.5462825894,1.16154027
3.304013489,-0.6241863761,0.05177607221,0.1244323924,0.4419036508,0.8311133385
4.274499858,-0.7404203074,0.2733098684,0.11167638,0.2761034966,0.4518339038
3.949402812,-0.9347925404,0.1947282069,0.06975120306,0.1925059855,0.1835520715
2.59313784,-1.11463239,-0.07516776145,0.04448445886,0.2757326961,0.1104400381
0.8097393428,-1.071969307,-0.1790902005,0.02592244372,0.4400643408,0.1873587221
-0.3029039925,-0.9505968433,-0.3131652012,-0.0150819812,0.5545256734,0.2722994685
-0.6871405526,-0.8058896817,-0.5106459216,-0.0698678866,0.5860823393,0.3223671317
-0.5558662886,-0.7862135058,-0.5419479456,-0.1030026749,0.6083484888,0.3817484379
-0.3356255279,-0.8753285441,-0.2261705161,-0.08290714771,0.6233728528,0.4399811029
0.1665969219,-0.8199632152,0.2006272018,-0.02755361423,0.6628677845,0.4818958044
0.6868634893,-0.622275574,0.5854334516,0.04594814032,0.6595551968,0.4882210791
1.352515848,-0.3966454484,0.8490159989,0.1224357262,0.5725465417,0.4465979934
2.083255889,-0.1630430288,0.9621744684,0.1866060197,0.4567763805,0.3701671064
2.465992639,-0.03011807489,0.9913462023,0.2503274679,0.4172097743,0.2820811868
2.084490399,0.03623977264,0.9681430214,0.3044243157,0.5096313953,0.2319051474
1.179787292,0.05830372041,0.8448807988,0.3452644348,0.7011381984,0.22869578
0.3896621654,-0.08442658818,0.7050070487,0.3741618693,0.9076786041,0.2623157799
0.02509001759,-0.3010153292,0.5643225667,0.3902705312,1.188497543,0.2830412984
-0.3114946376,-0.4534598071,0.4908695003,0.4142132401,1.408360481,0.2732573748
0.005970306581,-0.7158101823,0.27390082,0.4324849248,1.476133466,0.2314196676
0.7429343361,-1.110274195,-0.06166267545,0.4439790249,1.410470724,0.1643823683
1.223483226,-1.444969091,-0.5643436095,0.4197591543,1.281753182,0.1224303842
1.172338145,-1.646715652,-1.245819853,0.3715962768,1.130083323,0.1485578716
0.7341554018,-1.668508382,-1.87127055,0.3493506014,0.9944024682,0.2401873916
0.3598229075,-1.517510596,-2.356658111,0.3558515608,0.8874084949,0.3585020304
