accelerator z,accelerator y,accelerator x,gyro z,gyro y,gyro x
-0.8687830679,0.3246940187,-0.8944327652,0.08837679774,0.5938906074,0.485722661
1.110646535,0.5002510766,0.0323854353,0.1113146544,0.2516921461,1.333204269
2.394853402,0.8120414823,0.02478460491,0.1324907392,-0.04507664964,1.57917428
2.827133643,0.9286994842,0.02164776818,0.07543738186,-0.2856475115,1.353627801
2.607134801,0.9502315171,0.05466361034,-0.1063937619,-0.4252043962,0.8937659264
2.14257317,1.047313004,0.07103752978,-0.3282257318,-0.4397075176,0.3107409775
1.304114513,1.468856747,-0.2394885551,-0.4956361055,-0.2718219459,-0.1740065366
0.4662134902,1.648573847,-0.2167778338,-0.5670675039,-0.1324746013,-0.5017060041
-0.3442097433,1.481400002,0.03292611805,-0.5626306534,-0.1482872516,-0.6792126894
-0.9005302053,1.352390176,0.05995937866,-0.4878623784,-0.1267212927,-0.6767178774
-0.9933476052,1.441202724,-0.004159750028,-0.3572721779,0.03944020718,-0.4555729032
-0.6440478454,1.456261762,-0.04651771329,-0.2122214437,0.1684468687,-0.01059925184
0.1465823078,1.1030799,0.3758955059,-0.1133202836,0.1140897721,0.337759465
0.8393594051,0.7274392453,0.6217658709,-0.0310380049,0.05761484057,0.3548506796
1.313617085,0.3817430628,0.7831433046,-0.01039750688,0.1007668227,0.1196972579
1.430977975,0.1826321109,0.8379536299,-0.00327852671,0.1529404074,-0.1723714322
1.300493985,0.04904430915,0.7746274052,0.01153617725,0.182460174,-0.3556068838
0.9687345575,-0.05082973127,0.6697334908,0.09577219933,0.2027081251,-0.3926344216
0.6418412752,-0.3058025635,0.6656634648,0.2108076662,0.1729733199,-0.3478264809
0.4283212741,-0.5079919,0.5867080016,0.3235849142,0.129608646,-0.2156817168
0.3344289385,-0.6419374291,0.4750453237,0.3662892282,0.1518963724,-0.02416074648
0.4121265107,-0.6972653486,0.3392860231,0.3731856644,0.2561359704,0.1255003363
0.730689187,-0.7256821725,0.2915697477,0.3961236477,0.3541354239,0.1983883381
1.064148988,-0.8016767401,0.3360693992,0.4038302302,0.3282791078,0.2385515571
1.353617672,-0.8191279334,0.3543734099,0.3982523084,0.238052845,0.2929698229
1.521872882,-0.8524474347,0.367479852,0.3744423389,0.1908616871,0.2840687633
1.612599448,-0.9451280565,0.3533326687,0.3199206591,0.1926596612,0.2068496943
1.671387737,-0.9867305252,0.3157400201,0.2209036201,0.2412054092,0.1128462702
1.761893937,-0.9745485045,0.3917141295,0.1461372823,0.294329077,0.04595994204
1.782802869,-0.8995259967,0.5339931872,0.1534577012,0.256057173,0.04194584489
1.762494825,-0.8940589635,0.5270367922,0.1953669637,0.154700473,0.1200231612
1.61951025,-0.9981567591,0.5234796842,0.2287481129,0.03427024558,0.1724033952
1.405740073,-1.128233338,0.429613652,0.2458630502,0.007262022234,0.1391384751
0.9209627525,-1.369075353,0.2749842313,0.2606232464,0.02573032863,0.01459582523
0.3181055802,-1.52489866,-0.06477730034,0.2522334754,0.1338130683,-0.1646311879
-0.5694762962,-1.698662112,-0.5398585721,0.2574514151,0.3107343614,-0.3375630081
-1.989791423,-1.980005065,-1.134936927,0.3079220653,0.3807511032,-0.4882056415
-3.30313203,-2.690525617,-1.264422554,0.3552933335,0.2733942568,-0.5478280783
-4.330592332,-2.534579853,-1.810382658,0.4881948233,-0.1427996457,-0.4921584725
-5.103517902,-1.58944975,-3.195239518,0.7148763537,-0.561432004,-0.2198048979
-4.666239414,-0.7602560577,-3.885421922,0.6363087296,-0.5708677173,0.3984631896
-3.310216435,-0.3590533844,-3.231306564,0.3261650801,-0.2707110047,0.878791213
-1.093072885,-0.00258592484,-2.081471928,-0.00259556016,0.3536753953,0.944788754
1.150029867,0.3680646661,-0.6484317595,-0.2742165625,0.9246617556,0.7260907888
2.615728442,0.8410890053,0.4483467018,-0.3588405848,0.9771370888,0.5376467705
3.186716312,1.479548529,1.077424065,-0.3255638182,0.5600574017,0.6536796093
3.032706484,1.963207075,1.170033959,-0.2312570661,-0.02320866287,0.9903829694
2.356249823,1.921120038,1.32398475,-0.1894758791,-0.429071039,1.069372654
1.193392623,1.754687367,1.110767239,-0.2105472684,-0.6570231318,0.7831610441
-0.1724310348,1.701688182,0.741396459,-0.2829324603,-0.7428728342,0.26224038
-1.489104585,1.721239855,0.148763159,-0.3311065137,-0.706766963,-0.2985557616
-2.169934055,1.797862491,-0.08453004856,-0.4097386003,-0.5469125509,-0.6319263577
-2.134264776,2.256075046,-0.4384109987,-0.4912590683,-0.1654646397,-0.4897058308
-1.525584596,2.497345224,-0.1569572791,-0.5816681981,0.2014601082,-0.07248335332
-0.754535342,2.469454762,0.3719932377,-0.5698483586,0.2869841456,0.2334516048
0.1658452267,2.343182836,0.8219219481,-0.4612485766,0.1844747216,0.2722423375
0.6211094528,2.200740697,0.8070110869,-0.2574414015,-0.008632609621,0.1652062684
0.8148942414,2.029488058,0.5140855407,-0.1115671843,-0.1448294073,0.1171670333
0.7160971825,1.893818774,0.1575023458,-0.0711671859,-0.2061115652,0.1650488526
0.6754062757,1.456143396,0.0170192316,-0.1031327322,-0.2278892994,0.1468368918
0.6442454138,1.176421615,-0.03486468489,-0.1332505494,-0.1467525661,-0.09060662985
0.6038935296,1.009896004,0.07586392702,-0.1440286636,-0.09420535713,-0.361225605
0.4352139563,1.030802599,0.149162972,-0.1207702681,-0.1381508112,-0.4611105621
0.2526023037,0.9939099153,0.1948945033,-0.02925930917,-0.225849852,-0.385428071
0.2014730049,1.007317094,0.2207654422,0.1077305675,-0.3943774104,-0.2105506361
0.3475789274,0.8909849629,0.2604410345,0.2109174877,-0.7181728482,0.006394354627
0.6539923163,0.8025497236,0.1114367602,0.2487936765,-0.7934395075,0.0233389549
0.9510592001,0.8106734088,-0.02495148591,0.1527433246,-0.5143124461,-0.1660735905
1.368454007,0.7502589799,0.3033747518,0.01310368441,-0.2319183946,-0.3645203412
1.613847402,0.8258230471,0.9619599488,-0.004839650821,-0.2363702059,-0.5524784327
1.608044853,0.6471423043,1.249015142,0.09263900667,-0.5557479262,-0.6709696651
1.370965697,0.2267144137,1.307526952,0.1465469748,-0.8851011992,-0.6782708168
0.923860812,-0.3323348888,1.197097907,0.09841684997,-0.8849180341,-0.7399331927
0.4487333631,-0.8488897422,1.127479597,-0.01397826616,-0.6309304237,-0.9752295017
-0.1208855565,-1.338254975,1.132673074,-0.1109504402,-0.4211728275,-1.177883387
-0.7970096251,-1.702742075,1.178270457,-0.1356983781,-0.5293899775,-1.131902695
-1.334499715,-1.90921245,0.8581371708,-0.1578026712,-0.6427450776,-0.933930397
-2.402788871,-2.083000453,0.07056932774,-0.1753891259,-0.6326985359,-0.9509527087
-3.969263696,-2.354093522,-0.7727917142,-0.1359935999,-0.5408127308,-1.175261974
-4.007521823,-2.535828976,-1.208521803,-0.2089978456,-0.07832916826,-1.061980605
-4.311380267,-2.661547652,-1.063048918,-0.2032887489,-0.2248843163,-1.072164536
-3.926469095,-2.774015216,-0.699793698,-0.08284293115,-0.6498888731,-1.21175766
-3.404674003,-2.20380856,-1.178636368,0.02966284193,-0.5945451856,-1.16270721
-2.729801981,-1.528944136,-1.446121184,0.05830112472,-0.1134676337,-0.7011737823
-1.253304948,-0.8141925228,-1.093058272,0.1094289348,0.4496358037,-0.02035550028
0.6297212139,-0.5355526916,-0.2469213354,0.2081785947,0.5541204214,0.6507720947
2.023394417,-0.3345966963,0.1643365757,0.2923615873,0.2216288149,1.112153411
2.670502235,-0.2889361843,0.2686608735,0.2704635859,-0.2050353289,1.17683053
2.538704239,-0.3158390966,-0.07446633518,0.1117397174,-0.2944509685,0.8518353701
1.769434854,-0.1391615102,-0.4904407535,-0.2289712429,-0.00682411762,0.2865062952
1.083178683,0.2421972295,-0.7043453699,-0.5553347468,0.4094889462,-0.1105039343
0.5794570075,0.8699269773,-0.5158692092,-0.6772423983,0.6004490852,-0.1850143224
0.2981260375,1.167338144,-0.01091010107,-0.5968214273,0.4513431787,0.0375023298
0.2286865906,1.309652274,0.2789507969,-0.4576579034,0.1712242216,0.3677867949
0.2863432452,1.25522744,0.3457031967,-0.3505928218,0.03250530362,0.6211032867
0.5681991159,1.258321022,0.1616805083,-0.2656164467,0.1662928909,0.6439028382
0.9596972646,1.095390806,0.1119365264,-0.2442129105,0.2630093992,0.5655477047
1.217486031,0.9758443895,-0.007083236259,-0.2108317465,0.2262362391,0.4539221227
1.340211078,0.7773311112,-0.1265513272,-0.1834239513,0.1680543125,0.3220400512
1.415222772,0.636701282,-0.3029074265,-0.1647631377,0.2052964121,0.1432045847
1.452408886,0.5833277115,-0.2813555199,-0.160936594,0.3555998504,0.01366460975
1.424990717,0.4759370118,-0.106744803,-0.127908349,0.4112938344,0.02992737293
1.701381308,0.3508025657,0.2502864279,-0.04406084493,0.355702579,0.1358700097
1.852421765,0.03600187223,0.5917892503,0.07026159763,0.1719089001,0.1659764498
2.026816793,-0.1479182326,0.6719026515,0.1636950523,0.06940510124,0.1540718228
2.048054811,-0.3449488712,0.6905196737,0.2074616253,0.04755664617,0.09677984565
1.853213792,-0.6350871248,0.6100403618,0.1570099294,0.08987458795,0.04488070682
1.611098395,-0.9955483302,0.6580868921,0.114455469,0.1528429538,-0.06521480531
1.554223246,-1.019712465,0.6751274588,0.1155941039,0.216568321,-0.08165135235
1.524858036,-0.9988251599,0.7207862171,0.1342005581,0.1803668737,0.02066741139
1.645827763,-0.9200611275,0.8294137651,0.1690025777,0.09875825047,0.1540002525
1.722259846,-0.9776675133,0.9051508509,0.2060914338,-0.004512146115,0.2351220101
1.561027081,-1.084195166,0.7661831097,0.1872146726,0.02411976457,0.2057012618
1.356678813,-1.114174417,0.5843944639,0.1137050539,0.2623257935,0.08401306719
1.371483584,-1.167029225,0.5544041071,0.04057154804,0.5724416375,-0.001730026212
1.499040873,-1.354730602,0.9155272835,0.04093531892,0.7160850167,-0.04060113803
1.307839671,-1.594490667,1.091676754,0.09664691985,0.685700357,-0.05594434217
0.8964403057,-1.923406395,1.014460244,0.1340990216,0.6399958134,-0.006981691811
0.4953191731,-2.298939205,0.811921363,0.1201941073,0.7449970841,0.0367102623
-0.3668237261,-3.107039841,0.354510188,0.116597794,0.7535228133,-0.1464567482
-2.422211949,-4.684362516,-0.1517407135,0.05952481925,0.4287779629,-0.8586496711
-3.945597574,-4.240819999,-1.396379248,-0.1539132446,0.2686737776,-1.438549161
-5.113550051,-2.060282132,-3.169558841,-0.1936505437,0.2428946346,-1.515797257
-4.596221875,0.02555032858,-3.4567777,-0.1615667939,0.2992329299,-0.8714931607
-3.442464512,0.8255068208,-2.661658711,-0.06255432218,0.05244520679,-0.1187710389
-1.948046039,1.230182723,-1.672672223,-0.0289610792,-0.01816047728,0.344653666
-0.4082803566,1.756961449,-1.159849835,-0.01660684869,0.43806988,0.58532691
0.7531120312,2.257665822,-0.7906155402,0.08896098286,0.9475531578,0.6527129412
1.286734924,2.764752882,-0.6516051289,0.2971780598,0.8748358488,0.849806726
1.074825865,3.133126761,-1.05524935,0.5211977959,0.1700927466,1.130540371
0.2516904495,2.742842956,-1.135494853,0.5314441919,-0.6536023021,1.163302183
-0.702436906,2.376727671,-1.363058285,0.3478168547,-0.9841241837,0.9223205447
-1.32420453,2.283789275,-1.474541515,0.0418125391,-0.7123481631,0.4801098406
-1.380539581,2.463312898,-1.429717746,-0.2149785608,-0.1535350531,0.1331286877
-1.020697969,2.740005395,-1.056490582,-0.3664487004,0.1949035078,0.08302757889
-0.3306955972,2.70646699,-0.2943929884,-0.4025402367,0.1139695868,0.2867046595
0.2601858907,2.549355105,0.3433540032,-0.3817408979,-0.1830806881,0.4466647506
0.6370937884,2.351980475,0.5724184872,-0.3842051625,-0.2725633383,0.420173347
0.8593646667,2.164465853,0.6920905763,-0.4086523354,-0.1897902489,0.2593830824
1.162777705,1.979368229,0.959715677,-0.4176055789,-0.1122124642,0.06178890541
1.181594049,1.647815722,1.230102936,-0.3857343793,-0.2287735492,-0.1644267291
1.036143375,1.329512574,1.353716164,-0.3293837309,-0.3871083856,-0.3660121858
0.6229997966,1.058971293,1.237760465,-0.3411868215,-0.4786420465,-0.4563708305
0.2587164026,0.8637333833,1.10428986,-0.3488976657,-0.4303334355,-0.5077765584
-0.04039280066,0.7032371164,0.908619696,-0.3185974658,-0.2477867752,-0.5293627381
-0.1884878512,0.4696633384,0.8756023926,-0.2177075446,-0.1357225329,-0.4888219535
-0.2242763729,0.02479015786,0.9251362388,-0.1298542619,-0.2252114862,-0.4295070171
-0.0739700761,-0.2759849328,0.8903536792,-0.07540929317,-0.2691790462,-0.3698195815
-0.0592220043,-0.6090811614,0.841615075,-0.073233217,-0.1928126216,-0.3581341207
0.1939244893,-0.8385746844,0.9390645187,-0.07990065962,-0.05730922148,-0.3488976061
0.3333925812,-1.144369065,1.073862865,-0.07750095427,0.009326772764,-0.3019594252
0.5504471861,-1.360660576,1.207718378,-0.03274051473,-0.01668663882,-0.1985725164
0.7455670226,-1.58052264,1.297546825,0.02951050177,-0.1687506586,-0.05132600665
0.7845914576,-1.788242722,1.228357554,0.06384675205,-0.3553607166,0.07793804258
0.6572551175,-2.072383781,1.071902379,-0.009099557996,-0.4639601409,0.1315949559
0.2916559647,-2.381474865,0.8307637184,-0.13807787,-0.4776929915,0.08431015909
-0.2311474277,-2.419748774,0.5793111693,-0.2476129383,-0.4085142314,0.02190960012
-0.6224865864,-2.129312706,0.1838254123,-0.3392432332,-0.3246073425,0.1571721137
-0.8074404182,-1.602819812,-0.03108049018,-0.4145767987,-0.3464774787,0.4791417122
-0.7624713957,-1.31062258,-0.1780862841,-0.495760411,-0.4724339545,0.7536436319
-0.3795803319,-1.066920791,-0.08290157057,-0.5551609993,-0.4769298434,0.6896317005
-0.2271159802,-0.8423965808,-0.1230374739,-0.5896420479,-0.3255392909,0.2757788301
-0.5784668274,-0.6109428636,-0.03113222037,-0.5472081304,-0.304721117,-0.3443004191
-1.100637183,-0.437076243,-0.02117488998,-0.4170277715,-0.3620522022,-0.688842535
-1.212494799,0.02323006894,-0.3824491653,-0.3057316244,-0.2229373157,-0.4697134793
-1.214291619,0.01189677402,-0.09924597165,-0.2153228968,-0.2680425942,-0.3118885756
-2.057045343,-1.001461354,0.4842831076,-0.04291294143,-0.7226566672,-0.691740036
-2.541828509,-0.7516238385,-0.5036211375,0.04677684233,-0.6532627344,-0.8196493387
-2.190206443,0.4024257854,-0.9917325713,-0.07893179357,-0.0142962411,-0.3258178532
-1.256905603,1.067517588,-0.7472296952,-0.1674528271,0.6274692416,0.4286808968
-0.04171791179,0.9826520237,0.02073971343,-0.02001428232,0.7531558871,0.8789615035
0.7750356937,1.122690024,-0.06217734697,0.1747203171,0.3063717484,1.129848838
1.2599533,1.238356385,-0.3988748149,0.2655998766,-0.3213077784,1.199848056
1.412090904,1.406423964,-0.6611953795,0.1760112047,-0.640396893,1.07717526
1.479593245,1.525262525,-0.8981360037,-0.009534667246,-0.3667600453,0.6698909402
1.541031756,1.606090796,-0.642082975,-0.2136824429,0.2566127479,0.05615799129
1.589444197,1.74737266,0.02869447183,-0.3462067842,0.6803409457,-0.37909168
1.746026506,1.926591163,0.8257666408,-0.311424166,0.7375828624,-0.4406568408
1.864316201,1.828260552,1.440175427,-0.1235758588,0.5877305269,-0.3333513439
1.73867965,1.433355226,1.746186957,0.1283116341,0.2922258973,-0.1806093156
1.448089853,1.056708609,1.657246106,0.3399302661,0.08126349747,-0.09218098968
1.006328667,0.4325082044,1.407832369,0.4769812524,0.01256496646,-0.1117646918
0.4785013093,-0.02485620884,0.9487044537,0.5548936725,0.04464702681,-0.2052128464
0.001382978791,-0.2792494876,0.3963020418,0.5713828802,0.09103167802,-0.2729760706
-0.3992208519,-0.3343611339,-0.1903419546,0.5258546472,0.2205750793,-0.2244393229
-0.3953326123,-0.3701420569,-0.4785124153,0.4692483842,0.4785713255,-0.07078813016
-0.1081447329,-0.5484527974,-0.3227241799,0.442301631,0.5978094339,0.09135928005
0.4657353513,-0.709647568,-0.1117453877,0.4181444347,0.5339874625,0.1870750785
0.946464858,-0.7069985148,-0.1318424194,0.387467742,0.4464372098,0.2330363542
1.284258889,-0.5897182893,-0.2571919695,0.3546715975,0.4307278693,0.253655076
1.609022758,-0.4462438843,-0.2735901466,0.3051126301,0.4677038789,0.2880012691
1.93052441,-0.3119119863,-0.2212093865,0.2426560521,0.5408846736,0.3222562075
2.229759286,-0.2111906814,0.08329670737,0.2281323671,0.5369110703,0.3642466962
2.313703644,-0.2385433832,0.3410717375,0.2515946925,0.3859278858,0.3988357186
2.315697448,-0.4021405387,0.5735986369,0.3017915785,0.178207159,0.385553211
1.979339003,-0.6380623412,0.4905415835,0.3009621203,0.07534967363,0.2691394687
1.310499246,-0.9475801258,0.1373430626,0.2537305057,0.1248552352,0.1193068996
0.3712812901,-1.335084821,-0.2511693483,0.2166284621,0.2015077025,-0.01962678507
-0.6026023208,-1.610342024,-0.6813488175,0.1934143901,0.225578621,-0.0371205993
-1.22236562,-1.713502539,-1.154396245,0.1401708424,0.3011850715,0.114333488
-1.554520768,-1.955074914,-1.415958685,0.06135383248,0.4129333198,0.2130093873
-1.578693086,-2.045399328,-1.281301501,-0.0204380881,0.5379974842,0.1294784248
-1.884157212,-2.247929149,-0.9663377255,-0.06327733397,0.4885540605,-0.1806873828
-2.873831681,-2.258399105,-0.9048416388,0.03686948121,0.0347809419,-0.6764284372
-3.836123639,-1.406613349,-2.151159504,0.2293119431,-0.2545943856,-0.7119706273
-3.835535025,0.02650105343,-3.156638861,0.2891005576,-0.1189906821,0.005340951029
-2.520105337,1.257106094,-2.909363598,0.07141008973,0.2632862628,0.9891620874
-0.392695834,1.378662681,-1.37011288,-0.08728964627,0.6674537659,1.293037653
1.778793049,1.689647616,0.03119534873,-0.1322444975,1.003952384,1.030900717
2.881110148,1.726031181,1.080994909,-0.1235077456,0.9781881571,0.6292360425
3.033889557,1.719685027,1.496243936,-0.08585894853,0.6166802645,0.3706735075
2.289967379,1.841170303,1.138180731,0.03913389519,0.1358601302,0.2362927645
1.115779807,2.112356311,0.3712015028,0.1972283125,-0.2834412158,0.2900743484
-0.1499345409,2.091074453,-0.2030973913,0.3258916736,-0.6597189903,0.4364727437
-1.343905256,1.808368688,-0.576519785,0.3436876833,-0.958822608,0.4594153166
-1.965534349,1.535875689,-0.7671718285,0.1838222295,-0.9305990338,0.3174791932
-2.053130215,1.490076061,-0.8119678325,-0.07239400595,-0.4308276772,0.09925146401
-1.691893934,1.537185018,-0.4334714965,-0.2781108916,0.191157341,-0.1315442175
-1.042280855,1.599570455,0.4359364253,-0.3506251276,0.3823489249,-0.2363936007
-0.5200882882,1.732334665,0.9138280783,-0.3292901218,0.2165416926,-0.1354695559
-0.1373684893,1.827241146,1.13790133,-0.248227939,0.005981172901,0.03270896897
0.2226268521,1.744070695,1.15461018,-0.1672210097,-0.03321605548,0.08118968457
0.4816583121,1.388861419,1.171882218,-0.0982099548,-0.01824333705,-0.0478544645
0.5709159737,0.9818103122,1.121431841,-0.08160832524,-0.07768575847,-0.2328563631
0.5174655385,0.7583616223,0.8513917882,-0.09888190776,-0.1532674879,-0.3043320179
0.5216261653,0.6221966636,0.6156561559,-0.09597469866,-0.1599722058,-0.2841305435
0.6785965962,0.3708148416,0.5354150367,-0.09258572012,-0.1520854831,-0.245763436
0.8356944528,0.02229658748,0.6011687808,-0.104758516,-0.2119259089,-0.2632332742
0.9085048375,-0.2673287482,0.6222624223,-0.1674992144,-0.2866534591,-0.3120599687
0.9353168566,-0.4321978233,0.5865086796,-0.2046604902,-0.336761266,-0.3929488361
0.8851970271,-0.5473813688,0.5621718185,-0.2010104656,-0.3769924939,-0.4651235938
0.8383505203,-0.5876970126,0.5465753131,-0.1991077811,-0.4038269818,-0.4787120521
0.7565735698,-0.6795569656,0.46753714,-0.2115855515,-0.414285779,-0.438837409
0.6196510707,-0.7368477096,0.4446592455,-0.2268335372,-0.4717636108,-0.3615137041
0.5193775096,-0.8196335449,0.3731020758,-0.2508143187,-0.5077293515,-0.2389047891
0.2742074018,-0.9770487969,0.3154495127,-0.2390687466,-0.5620325804,-0.1344281435
0.1565495751,-1.042571363,0.1639005224,-0.2173893303,-0.5790071487,-0.02732823603
0.09019874184,-1.043715856,0.05215308882,-0.197691381,-0.6122888923,0.1016911119
0.108253454,-1.088261685,0.0665346654,-0.2256846428,-0.6781617999,0.1964997351
0.05456278031,-1.21263333,0.1625108216,-0.2889886796,-0.7175756097,0.1228355542
-0.1408060625,-1.191037585,0.1547565542,-0.368876636,-0.6529562473,-0.0413586013
-0.4695066865,-1.134277002,0.2055827783,-0.4240976572,-0.5692716837,-0.2151891291
-1.048762618,-0.7314578333,0.1807291999,-0.3830842376,-0.5753067136,-0.4785001874
-1.520413916,-0.7008540207,-0.1185980301,-0.2681409419,-0.4422822297,-0.5938884616
-1.620003586,-1.041442066,-0.3427054762,-0.1853541285,-0.3566198945,-0.6725800037
-2.883356465,-1.540554787,-0.3021992783,-0.05969338492,-0.9028949142,-1.166028142
-3.689555944,-1.574571622,-0.7308478847,-0.03302688897,-1.066477895,-1.534308076
-3.575886894,-0.3486526942,-1.821626229,-0.1028377414,-0.3623478115,-1.315602779
-2.237110818,1.053519458,-1.603390597,-0.2009321749,0.4947454929,-0.4775060713
-0.5615326438,0.8934089752,-0.1020405708,-0.128086254,0.7364787459,0.2899422944
0.73007427,0.6744073278,0.7244169748,-0.007463578135,0.4461418688,0.7016025186
1.601160939,0.6853717894,0.5026505389,0.1562155783,-0.0582434088,0.8333110213
2.002104961,0.7171043137,0.003859890299,0.2279254049,-0.4789853394,0.8122169971
1.894932288,0.6587742899,-0.1927650901,0.09031075239,-0.6587011814,0.6104102135
1.623918714,0.6655769556,-0.3770230486,-0.1043793708,-0.5039747357,0.2224770784
1.198919862,0.797980516,-0.1676867629,-0.2740740776,-0.1440414339,-0.2398438007
0.762505298,1.040667575,0.228684837,-0.3641785383,0.111345388,-0.5368173122
0.6226946762,1.164814764,0.7797004707,-0.3543991148,0.1936860979,-0.5303767323
0.6921668564,1.27464175,1.124497951,-0.2110340148,0.2454390079,-0.2760163248
0.9173737881,1.167793487,1.349953889,0.02822948247,0.2334255278,0.04277418926
1.249567515,0.7362105808,1.596800405,0.2327596098,0.02739853412,0.280233562
1.428409001,0.3063619509,1.41499247,0.3377934694,-0.1534011513,0.3933658898
1.51409465,-0.0100777419,1.125215159,0.3717100024,-0.1346054375,0.3185085952
1.421229319,-0.3333668622,0.8846990145,0.3165641129,-0.0001391138649,0.04913853854
1.14471364,-0.5854962877,0.7187959201,0.2451422513,0.1583215445,-0.2988680005
0.6191092189,-0.6349521002,0.3713639999,0.2409847379,0.2086981237,-0.4898808897
0.2582037769,-0.5559557204,0.2129763957,0.2739468515,0.1828491539,-0.4330555499
0.173221893,-0.3447574403,0.1054682072,0.3248562217,0.1976143569,-0.1662068665
0.457798713,-0.2593780814,0.1802390783,0.3453308344,0.2709920108,0.1561084092
0.9370949722,-0.4318330817,0.405046197,0.3133978546,0.3566045761,0.2889589965
1.433504279,-0.6333715531,0.7768588175,0.3014109135,0.3668802381,0.2196562141
1.621549062,-0.639631198,0.9276490984,0.3238233924,0.341706425,0.08594372869
1.504504984,-0.6329582961,0.8938140488,0.3555285633,0.2698859572,0.03477101028
1.232370296,-0.5030161574,0.7923360803,0.3673200607,0.2198621333,0.1177436262
1.013615902,-0.4083697885,0.5877376369,0.3374596834,0.2483162582,0.238150537
1.090876836,-0.4090010721,0.5730328197,0.285895139,0.3485871851,0.3151172101
1.147835572,-0.526049827,0.645946957,0.2302678376,0.3736357987,0.3418811858
0.9782342073,-0.7693500493,0.7155348725,0.2071053684,0.2774909437,0.3272831142
0.6180243463,-0.8679150529,0.4480483034,0.2186810225,0.1491407901,0.3341565132
0.1645481726,-0.8954355126,-0.04331336429,0.1742455959,0.1210329682,0.3254890144
-0.2448579732,-0.9187912537,-0.4548343103,0.03250604868,0.252614826,0.2279185951
-0.329303266,-0.8423784606,-0.54854749,-0.08659558743,0.5773208737,0.07384479791
-0.08012509159,-0.8838064496,-0.4648772731,-0.1019335166,0.9391891956,0.008472828194
-0.07814823856,-1.574828812,0.2045876298,0.0003759097308,0.9098600149,-0.3248593807
-2.614109316,-2.837604184,0.1505772227,0.1907766908,-0.3267325163,-1.216699839
-3.515806812,-1.755914278,-2.132332931,0.2010771036,-0.8007822037,-1.493909717
-3.792928055,-0.08853343898,-3.734485803,0.06704761088,-0.007376742549,-1.0244174
-2.841386625,0.7015414184,-2.972973608,-0.02509084344,0.831622541,-0.2023487836
-1.244867959,-0.05600888747,-1.199468144,-0.02068346553,0.9351972342,0.1880597472
0.680687431,-0.4244748279,0.206061794,0.02106553316,0.8163656592,0.2427874655
1.748830457,-0.3800505797,0.8733005454,0.1212742478,0.6983718276,0.1661093682
1.957169256,-0.1616609268,1.031023548,0.2448667586,0.4809714258,0.228988573
1.427788239,0.1666694026,0.845881208,0.38925457,0.03090375476,0.4645575881
0.5741109703,0.413283864,0.3841282044,0.5780010223,-0.5512030721,0.7387979031
-0.6213724877,0.5080579509,-0.2225511565,0.6982448697,-1.004419565,0.7875984311
-1.359112762,0.4508686215,-0.6373524394,0.589017868,-1.121126771,0.6724649668
-1.494433671,0.6905053529,-1.06529962,0.3125368357,-0.6541298032,0.4819247425
-1.30835405,0.9253831993,-0.8234989881,-0.01231020316,0.03963248804,0.2591476738
-0.9646540102,0.9728796945,-0.003702946171,-0.1376995891,0.3138844371,0.1022556648
-0.5622960294,1.23026631,0.6538333263,-0.0983248353,0.101383619,0.1585048288
-0.5129167892,1.495222191,0.7102192304,-0.02340693772,-0.2348497063,0.3498748541
-0.3882815247,1.630366575,0.5107192791,0.01388407778,-0.3219609857,0.5069440007
-0.05641337662,1.624960332,0.4358458244,-0.02922622859,-0.1558689773,0.5132783055
0.2837088051,1.35197575,0.6587389263,-0.1263445765,-0.01770940423,0.3404861391
0.4819195933,1.112326451,0.9591539515,-0.164156422,0.003592881141,0.08375065029
0.421000722,1.011853568,1.025501278,-0.1462394595,-0.08078183979,-0.0556097813
0.2473474519,1.072595914,0.8245300847,-0.08122131974,-0.1970246434,0.001722895307
0.110284083,1.033838606,0.6765525231,-0.1155536994,-0.2157044113,0.1247642264
0.1027075103,0.7700234185,0.5858364794,-0.1685538441,-0.1311607808,0.108924903
0.3797732241,0.4761527004,0.7636071217,-0.1887732446,-0.04188165814,-0.07540912926
0.6422106931,0.3550543779,0.8969415332,-0.1995625794,-0.06930982322,-0.2347042412
0.782279089,0.2773193963,0.9752774033,-0.2079138905,-0.1419476271,-0.2815250754
0.8742705594,0.3528735267,1.036207673,-0.2102977633,-0.1590737551,-0.2606322169
1.036017119,0.3210141611,1.039729125,-0.2759550512,-0.1101893857,-0.1213063523
1.350039813,0.2807873647,1.288469492,-0.3103452623,-0.03706422821,-0.04849064723
1.784804857,-0.001897942576,1.944161014,-0.2800365984,-0.04691681638,-0.1203506961
1.815742432,-0.3556237022,2.382845569,-0.2391051203,-0.1719081104,-0.2952519953
1.426449099,-0.4895177934,2.390796528,-0.2443255633,-0.2979781628,-0.3916885555
0.7289169166,-0.4283265348,1.898300888,-0.2440307438,-0.3193688095,-0.3517186344
-0.1161374852,-0.5026590145,1.426274327,-0.1739922166,-0.3610126078,-0.267999202
-0.99726624,-0.6923240928,0.7864134123,-0.05388159305,-0.5265110135,-0.1109194905
-1.623255866,-0.7156143675,-0.1895560649,-0.01753630117,-0.6334835887,0.1448187232
-1.705312218,-0.4129360735,-1.300532855,-0.1561900526,-0.357339412,0.4584652185
-1.622114295,-0.3520832531,-1.694740263,-0.3199724555,-0.04931615666,0.3056436479
