accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-1.3126211,3.1381998,7.3831196,0.13075735,0.25232708,-0.33767888
-1.2934675,3.6984432,6.9611416,0.04447348,0.12982528,-0.47296345
-1.8255788,3.0903158,7.6943655,-0.1323552,0.0030625449,-0.5315513
-1.9979613,2.8987796,8.077438,-0.20266058,0.26084894,-0.06710968
-1.6867151,3.5404258,8.240244,-0.13342044,0.10745538,0.07456631
-1.5951369,3.5739446,8.053496,-0.1387466,0.19480449,0.29400432
-1.4993688,4.0916905,8.201937,-0.1643122,0.18308693,0.42396274
-1.489792,4.6232033,8.245032,-0.19413872,0.17456506,0.5155728
-1.3844471,4.819528,8.78672,-0.21224768,0.18202169,0.5091814
-1.5807717,4.4603977,9.255983,-0.15046416,0.19267403,0.5294208
-1.4371196,4.1395745,9.86471,0.080691405,0.39932922,0.67535776
-1.5424645,4.51307,9.097966,0.21064983,0.44832996,0.6838796
-1.8686744,4.197036,8.623915,0.050864875,0.041410934,0.5677692
-1.8590976,1.9500773,12.892178,-0.07802832,-0.4816185,0.48468104
-0.83378077,3.080739,9.102755,0.33741257,0.56124467,0.8340775
-0.41180268,4.0677485,7.450157,0.12862688,0.3045235,0.36537492
-0.9008184,3.0184898,7.5124063,-0.18029068,-0.10346076,-0.04260932
-0.7954735,2.3427265,9.998785,-0.3358147,-0.10239553,-0.0969362
-0.22026655,2.9514523,9.6923275,-0.1643122,0.17456506,-0.23435126
-0.41180268,3.1142578,8.3072815,-0.17816022,0.31730628,-0.5517907
-1.1976994,2.9562407,7.402273,-0.29640108,0.28108835,-0.7019886
-1.8926164,2.879626,7.9768815,-0.0258319,-0.18761417,-0.470833
-1.7441759,3.233968,8.091804,0.09986559,-0.24513675,-0.31743944
-2.0697873,3.7702692,7.9673047,-0.06844122,-0.15672241,-0.3131785
-2.3666685,4.1060557,8.350377,-0.10465915,-0.14500484,-0.18108961
-2.146402,4.6136265,8.767567,0.086017564,-0.34739912,-0.08202294
-1.9596541,4.9823337,8.868123,0.060451973,-0.23128872,-0.12676273
-2.0171149,4.891354,9.208099,-0.10039821,-0.18761417,-0.2450036
-2.3331497,4.402937,10.027515,-0.06098459,-0.12370019,-0.2545907
-2.0745757,4.2161894,9.826403,0.32995594,0.046737097,-0.013848029
-1.4323312,4.0438066,9.299079,0.48761043,-0.060851436,0.060718283
-0.9343372,3.9719806,9.548675,0.4002613,-0.27070233,0.0074566314
-0.31603462,3.0472202,10.947487,-0.1259638,-0.16950521,-0.361114
-1.3030443,2.1703439,9.950901,-0.09826775,0.24806614,-0.40159285
-1.4850036,2.0602105,9.414001,0.0711043,-0.18441847,-0.17256775
-0.8194155,2.5965118,10.099341,0.29160753,-0.21850592,-0.20239428
-1.1881226,2.7114334,7.7949224,0.23728065,0.2661751,-0.329157
-1.4754268,3.1238346,6.989872,-0.03648423,0.19267403,-0.3515269
-1.7968484,3.1812954,7.5267715,0.025299285,-0.004394086,-0.2098509
-1.6334441,3.5356374,7.7470384,-0.22822617,0.10745538,-0.13848029
-1.7250223,3.530849,7.8715367,-0.2612484,0.081889786,-0.13421936
-1.8686744,3.4877534,8.412626,-0.19307348,0.015845342,-0.036217924
-1.7824832,3.8420951,8.110957,-0.19307348,0.088281184,0.10226237
-1.6095021,4.4603977,8.437167,-0.3262276,0.17030413,0.1225018
-1.9548657,4.441244,8.700529,-0.38801113,0.17030413,0.06391398
-1.887828,4.173094,9.979631,-0.23994374,0.005193011,0.13315412
-1.7010803,4.110844,10.4728365,-0.0023967742,0.07656363,0.18641578
-1.5999253,4.0054994,10.290877,0.093474194,-0.13541774,-0.047935486
-1.8830396,2.6396074,11.727997,0.042343013,-0.31224644,-0.10226237
-1.3509283,2.12246,11.761516,0.26923764,0.097868286,-0.046870254
-1.1641805,2.2996306,9.054871,0.46097958,0.2960016,-0.060718283
-1.3796587,2.2948422,7.7183075,0.2681724,-0.042742476,-0.2673735
-2.0027497,1.2024878,9.155427,-0.080158785,-0.24939768,-0.2386122
-1.6573862,1.2982559,9.816826,0.015712187,0.027562905,-0.002130466
-1.4323312,1.8734628,8.48984,0.18827994,-0.010785485,0.04580502
-0.9343372,2.7114334,8.000824,0.12862688,-0.115178324,-0.113979936
-0.7715315,2.9897594,8.058285,0.13714875,-0.14287437,-0.35046166
-0.6326678,3.281852,7.8715367,0.15419248,-0.22383209,-0.4484631
0.009576807,3.5883098,8.556877,0.11264839,-0.6765561,-1.0417979
-0.86251116,2.610877,9.668385,0.101996064,-0.7031869,-1.3198237
-1.3940239,3.25791,8.604761,0.17336668,-0.21211453,-1.1355385
-1.4610616,4.2401314,7.766192,0.27882475,-0.447531,-1.2324746
-2.079364,4.235343,7.8571715,0.35552153,-0.73833966,-1.3773463
-2.5821466,4.465186,7.7614036,0.26071578,-0.70212173,-1.3879986
-2.9801826,4.259285,8.643068,-0.0258319,-0.7138393,-1.5488489
-3.3153708,3.626617,9.504981,-0.035419,-0.54233676,-1.4838696
-2.8221653,3.7223852,9.792884,0.22343263,-0.4432701,-1.2409965
-1.8734628,3.7942111,9.730635,0.22236739,-0.5007927,-1.2899972
-1.01574,1.8782512,12.111668,-0.37948927,-0.47203138,-1.5786754
-0.6374562,0.5363012,11.939285,-0.22076954,0.048867565,-1.4348689
-0.49320555,0.4357447,10.482413,-0.21757385,0.07230269,-1.2239528
0.29209262,0.5554548,9.735423,-0.2388785,0.055258963,-1.0716244
0.9391256,0.5847838,9.074024,-0.30492294,-0.035285845,-1.0801463
0.85293436,0.8002619,8.992621,-0.34327134,-0.10772169,-1.2122352
0.45489833,0.50278234,9.016563,0.0039946237,-0.40279123,-1.0748202
0.84814596,1.6190789,8.369531,0.4481968,-0.7884056,-1.0716244
0.9008184,1.8830396,8.2833395,0.27562904,-0.8832113,-1.3869334
0.320823,1.2934675,9.303867,-0.16644266,-0.8161017,-1.6351327
0.22505496,0.51714754,10.741586,-0.09826775,-0.7745576,-1.723547
1.2216414,0.48841715,11.009736,0.14354014,-0.84486294,-1.7448517
1.7633295,0.50757074,11.062409,0.2958685,-0.88108087,-1.9495096
1.9740193,0.6422446,10.271724,0.27349856,-0.6659038,-2.2626882
1.79206,0.7715315,9.826403,0.24899822,-0.59346795,-2.486387
1.0827777,0.57041854,9.165004,0.27456382,-0.7532529,-2.6791942
1.0971429,0.39264908,9.86471,0.27562904,-0.8874723,-2.7644129
0.96306765,0.25857377,10.056246,0.30439034,-0.84805864,-2.7910438
0.7715315,0.33997664,9.428367,0.11477886,-0.46777046,-2.7569563
0.4309563,0.11971009,9.917382,0.16058388,-0.5082493,-2.7814565
-0.33518824,0.37828386,10.032304,0.16058388,-0.4049217,-2.6578896
-1.0875661,0.919972,10.199898,0.21704122,-0.10559122,-2.3660157
-1.7058687,1.3557167,9.088389,0.33421686,0.021171506,-2.1050336
-1.8734628,2.1751323,8.422802,0.19786704,-0.19400556,-1.7650911
-1.9548657,1.6430209,10.985794,0.11158316,-0.49653175,-1.5658926
-2.2038627,1.2695254,11.684901,0.63674307,-0.13754821,-1.1973219
-1.9117701,2.055422,8.944737,0.8732248,-0.11198262,-0.98427534
-1.9213469,2.4528596,8.887277,0.6644391,-0.3953346,-1.1642997
-1.6573862,2.1416135,10.396222,0.26923764,-0.55298907,-1.4306079
-2.1799207,1.3509283,11.68969,0.15312725,-0.054460037,-1.5264789
-1.7010803,2.6635494,8.374319,0.36936954,0.28108835,-1.0716244
-1.9500773,2.754529,7.675212,0.43967494,-0.013981183,-1.1525822
-2.2661119,2.5198972,7.1287355,0.33315164,-0.13009158,-1.087603
-2.586935,2.5198972,8.446744,0.17336668,-0.24513675,-0.9011871
-2.8269536,2.6443958,8.264186,0.23301972,-0.13328728,-0.74992406
-3.0520086,3.008913,7.780557,0.14140968,-0.13009158,-0.5794868
-2.92751,3.5452142,7.7039423,7.99E-04,-0.14713532,-0.38241866
-2.6300306,3.8373067,8.082227,-0.03967993,-0.24407151,-0.26950395
-2.2996306,3.8612487,8.992621,0.009320789,-0.29307222,-0.24926452
-2.4193408,3.6170402,10.084976,-0.07483262,-0.150331,-0.21091613
-2.5103204,3.7606924,9.6923275,-0.024766669,0.12236864,0
-1.417966,4.5992613,10.5207205,0.0838871,-0.20891882,0.11824086
-0.19153613,4.6806645,11.593922,0.22236739,-0.40598693,-0.17256775
-0.7380127,2.7880478,11.167754,0.2639115,0.048867565,-0.534747
-0.6374562,1.9979613,9.582193,0.4705667,-0.038481545,-0.3547226
0.16280572,2.2182279,9.658808,0.5515244,-0.6360773,-0.5006595
-0.39743748,2.529474,8.968679,0.22662832,-0.2632457,-0.72329324
-0.8242039,2.5438392,8.451532,0.27669427,-0.043807708,-0.7967943
-1.1162965,2.5821466,7.277176,0.41517457,0.032889068,-0.6199656
-1.240795,2.9945478,6.745663,0.13075735,0.088281184,-0.6231613
-2.112883,2.8078,7.0425444,-0.1515294,0.23102242,-0.3387441
-2.1894975,3.5978866,6.7648168,-0.2580527,0.033954304,0.020239428
-2.1559787,3.8804023,7.316082,-0.34327134,-0.14926578,0.1256975
-2.1990743,4.1922474,9.23683,-0.4679036,0.014780108,0.3515269
-1.9692309,4.6040497,9.428367,-0.41783765,0.26830557,0.39733192
-2.328361,4.120421,9.974843,-0.41783765,0.24380521,0.35365736
-2.304419,3.626617,10.8182,-0.2772269,0.41317725,0.59546524
-1.9692309,3.9576154,9.922171,0.04447348,0.7029206,0.88946956
-1.7872716,4.1826706,8.345589,0.09453943,0.44300377,0.9001219
-1.7106571,3.7702692,8.748413,-0.11211578,-0.2717676,0.736076
-1.839944,1.9117701,12.921507,0.032755915,-0.45924857,0.7051843
-1.5807717,2.2996306,9.821614,0.5579158,0.19906542,0.88201296
-1.1258733,3.3010056,7.876325,0.23728065,-0.043807708,0.66257495
-1.3317747,2.3235726,9.112331,-0.20905198,-0.0661776,0.19174194
-0.7715315,2.6443958,9.179369,-0.34966275,0.20758729,0.18854624
-0.4309563,2.961029,8.695741,-0.4093158,0.31517583,-0.15019786
-1.3605051,2.280477,8.825027,0.09134373,-0.14713532,-0.23115556
-1.216853,2.4911668,8.350377,0.34593442,-0.20572312,-0.14806738
-0.9247604,3.1477766,8.125322,0.24047635,-0.06830807,-0.2386122
-0.9151836,3.5021186,7.5985975,0.1254312,-0.025698747,-0.3898753
-1.2312182,3.425504,7.675212,0.06790861,-0.18335323,-0.4995943
-1.5089456,3.506907,8.077438,0.045538712,-0.2728328,-0.47189823
-1.3317747,3.875614,8.077438,0.12010502,-0.35698622,-0.3323527
-0.5895722,4.4364557,8.437167,0.057256274,-0.47096616,-0.36324447
-1.1258733,3.7989995,8.78672,0.074300006,-0.33887726,-0.4420717
-1.4993688,4.584896,8.504205,0.06151721,-0.4049217,-0.37283155
-0.75716627,4.7860093,9.86471,-0.038614698,-1.0046479,-0.51983374
-0.8050503,2.8939912,12.55699,-0.31664053,-1.0078436,-0.9022524
-1.7729063,1.1833342,12.988544,-0.42316383,0.026497671,-0.51450753
-0.9247604,3.080739,10.827777,-0.20585628,0.15112993,-0.20558998
-2.1942859,2.0171149,10.49199,0.38534805,-0.2078536,-0.406919
-2.088941,2.7497406,10.25257,0.4652405,0.046737097,0.2450036
-1.0061632,3.9624038,9.634866,0.78374517,0.32582816,0.20452474
-1.4323312,3.913921,6.4870896,0.6260907,0.28321883,-0.09480574
-1.6238673,3.0951042,7.4932528,0.11371362,0.28747976,-0.09161004
-1.4466964,3.0376434,7.732673,-0.009853406,0.49413496,0.14380646
-0.96785605,3.7128084,7.301717,-0.019440502,0.31304535,0.361114
-1.0540473,4.010288,6.573281,-0.177095,0.29280594,0.329157
-0.919972,4.1539397,7.713519,-0.25698745,0.01904104,0.36324447
-0.99658644,4.498705,8.767567,-0.300662,0.10639015,0.24074267
-1.4514848,4.225766,9.783307,-0.12702903,0.22569625,0.33767888
-1.8064252,4.4603977,9.41879,0.047669176,0.28641453,0.55072546
-1.5855601,4.594473,10.161591,0.3512606,0.39187258,0.7094452
-0.623091,4.7046065,9.074024,0.339543,0.15858656,0.57522583
-0.83378077,3.650559,10.25257,0.09134373,-0.099199824,0.07350108
-2.0410569,2.136825,10.923545,0.11584409,0.16497797,0.019174194
-0.96785605,3.2962172,8.225879,0.23301972,0.5228963,0.4452674
-1.5711949,3.1956608,6.956353,-0.22716095,-0.11943925,-0.39520144
-2.0506337,2.4241292,9.663596,-0.62662333,-0.25365862,-0.16830681
-1.8974048,2.529474,10.410587,-0.3581846,0.10639015,0.16298065
-2.0219033,3.1908724,8.422802,0.13182259,-0.0054593193,0.48468104
-1.1498153,4.292804,6.980295,0.19467133,-0.24087581,0.55711687
-1.0444705,4.6806645,7.9050555,0.0711043,-0.5955984,0.20452474
-1.5759833,4.1252093,8.302493,0.10625699,-0.38042134,0.111849464
-0.943914,4.8865657,8.187572,0.116909325,-0.22170162,0.09480574
-0.85772276,4.9583917,8.316858,0.10732222,-0.114113085,-0.08628388
-1.2072762,4.9679685,8.446744,0.039147314,0.12023818,-0.19493765
-1.1546037,4.9344497,8.528147,-0.0322233,0.31624106,-0.22795987
-1.264737,4.642357,8.815451,0.013581721,0.19267403,-0.31211329
-1.7537527,3.9911342,9.337387,0.27562904,0.02223674,-0.21517707
-1.9692309,4.134786,8.66701,0.30865127,0.28747976,0.12463226
-1.0444705,4.915296,8.091804,0.2841509,0.080824554,0.29187384
0.694917,5.0302176,9.504981,0.16697527,-0.45818335,-0.023435127
0.521936,3.70802,9.792884,-0.145138,-0.10559122,-0.5230294
-0.6039374,3.1238346,8.599973,-0.41996813,0.1308905,-0.58161724
-0.8146271,3.3249476,8.647857,-0.6457975,0.02223674,-0.53687745
-0.6805518,3.0711622,9.654019,-0.3347495,-0.21531023,-0.48468104
-0.33518824,3.0663738,8.920795,0.065778136,-0.41024786,-0.33767888
0.31124622,4.158728,8.853758,-0.09294158,-0.323964,-0.6338136
-1.0540473,3.5260606,8.22109,-0.25059608,0.1692389,-1.0141019
-1.9405005,3.1860838,7.3926964,-0.32196668,0.109585844,-0.92781794
-2.634819,2.8173769,7.7374616,-0.22503048,-0.22063638,-0.6316832
-2.6060886,3.0424318,8.3072815,-0.13022473,-0.30692026,-0.33128747
-2.6779146,3.0184898,8.005612,-0.20798674,-0.0661776,-0.09480574
-2.2661119,3.4542346,8.31207,-0.35605413,0.1500647,0.15232833
-1.9788077,3.9432502,8.225879,-0.16537742,0.080824554,0.16724159
-2.433706,3.851672,8.662222,-0.2420742,0.17456506,0.17789392
-2.5151088,3.8468835,9.433155,-0.21970432,0.4824174,0.44633263
-2.1511903,3.9043443,9.303867,-0.1515294,0.37056795,0.5091814
-2.5007436,3.3010056,10.434529,0.018907886,0.38974214,0.54966027
-2.4672248,3.3824084,9.074024,-0.06737599,0.39932922,0.6604445
-1.7250223,3.6122518,10.597335,-0.38801113,-0.19826649,0.47828963
-1.816002,1.2455834,13.433866,0.22449785,-0.08641703,0.32383084
-1.6334441,1.6621746,8.983045,0.4290226,0.27682742,0.59440005
-0.7092823,2.754529,9.126697,-0.06311506,0.09360735,0.2897434
-1.4466964,2.007538,8.762778,-0.2612484,0.29067546,0.1448717
-1.0779893,2.0649989,8.983045,-0.26018316,0.07336792,0.2386122
-1.0205284,2.2182279,8.968679,-0.0055924733,-0.036351077,0.23328604
-0.943914,2.6539726,8.710106,0.026364516,-0.0789604,0.15445879
-1.0013748,2.6300306,8.22109,0.021038352,0.045671865,0.04580502
-0.9487024,3.080739,7.047333,-0.05033226,-0.08109087,-0.08095771
-1.1306617,3.2052376,7.3926964,-0.23461758,-0.19720127,-0.32170036
-1.5807717,3.4302924,7.4932528,-0.3038577,-0.24726722,-0.29720002
-1.6867151,4.1491513,8.154053,-0.26337886,-0.16843997,-0.29506955
-2.1033063,4.297592,8.7771435,-0.1259638,-0.38787797,-0.30252618
-2.1894975,4.297592,9.437943,-0.09294158,-0.52316254,-0.3845491
-2.2996306,3.5021186,10.645219,-0.21863908,-0.6179683,-0.38561437
-2.6922798,3.4302924,11.95365,-0.045006096,-0.45711812,-0.18535055
-1.5759833,3.4302924,11.177331,0.14567062,-0.072569,-0.013848029
-1.240795,1.8495208,11.057621,-0.123833336,-0.13967869,-0.061783515
-0.521936,1.6573862,11.565191,-2.66E-04,0.007323477,0.052196417
-0.49320555,1.4036007,10.549451,0.30758604,-0.09387366,0.027696058
-0.095768064,1.3365631,10.659584,0.5344807,-0.053394806,0.098001435
0.10055647,1.9213469,9.423578,0.72622263,0.33648047,0.040478855
-0.49320555,2.831742,6.740875,0.545133,0.1756303,-0.219438
-0.7092823,2.6443958,7.498041,0.22236739,0.12876004,-0.39839715
-1.5568297,2.3331497,8.067862,-0.048201796,0.33541524,-0.33980933
-2.184709,2.3666685,7.751827,-0.1355509,0.38761166,-0.069240145
-2.0506337,2.4959552,7.219715,-0.02157097,0.15539087,0.44100648
-1.1162965,4.173094,6.989872,-0.16537742,0.07656363,0.49533334
-1.1306617,4.120421,6.9850836,-0.5201,0.24806614,0.24606884
-1.7824832,3.6697125,8.2115135,-0.6170362,0.18415216,0.37496203
-1.5951369,3.5930982,9.035717,-0.42422906,0.15219517,0.48042008
-1.5376761,3.2004492,10.008362,-0.39333728,0.2853493,0.61463946
-1.3461399,3.2674868,11.378444,-0.23674804,0.3758941,0.64659643
-1.9405005,3.1621418,10.597335,0.05512581,0.76150846,0.6604445
-1.9979613,3.3584664,10.017939,-0.15898603,0.0115844095,0.5155728
-1.8447324,2.3187842,13.476961,-0.19839965,-0.122634955,0.40904948
-1.4514848,3.1573534,10.25257,0.35445628,0.30345824,0.42289752
-0.83378077,3.1142578,10.563816,0.3129122,-0.025698747,0.20452474
-0.919972,2.2948422,8.848969,0.41197887,0.31943676,0.10758854
0.033518825,2.7688942,8.04392,0.15525772,0.020106273,-0.030891757
-0.20111294,2.9753942,8.963891,0.047669176,-0.1790923,-0.45698497
-1.4083891,3.5835214,7.6800003,-0.022636201,-0.004394086,-0.51024663
-1.441908,4.369418,8.173206,-0.2804226,-0.17376614,-0.66683584
-2.7401638,3.1717186,9.313444,0.3193036,-0.35592097,-0.69985807
-3.0855274,3.5835214,9.121908,0.49826273,-0.2717676,-0.3259613
-2.529474,4.8099513,8.528147,0.6569825,0.06804176,-0.056457352
-1.7393875,5.044583,8.623915,0.45991436,-0.17376614,-0.30785236
-2.3810337,3.9043443,11.048044,0.87429,-0.5636414,-0.42609322
-2.4432828,2.9083564,9.639654,1.3195574,-0.49440128,-0.20239428
-1.4036007,3.2674868,9.040505,0.8529853,-0.15778764,-0.16617635
-0.98700964,2.658761,7.86196,0.57282907,0.09893352,-0.18748102
-0.40222588,3.2291796,8.149264,-0.062049825,0.1436733,-0.28228676
-1.3605051,3.482965,7.5124063,-0.056723658,-0.08641703,-0.45591974
-1.417966,2.5677812,8.470686,-0.11211578,-0.51251024,-0.3962667
-0.98222125,2.9945478,8.748413,-0.17283405,-0.20039697,-0.2418079
-1.2982559,3.233968,8.470686,-0.23355234,-0.019307349,-0.17469822
-1.1258733,2.48159,7.243657,0.20212796,-0.12902635,0
-0.6853402,2.8508956,5.155315,0.5099803,-0.6722952,-0.019174194
-1.3078327,3.9336734,5.2367177,0.04127778,-0.8789504,-0.090544805
-2.3762453,5.193622,5.954978,-0.8577789,-0.33461633,-0.113979936
-2.6060886,5.4521956,8.254609,-1.4479179,-0.010785485,0.1193061
-1.8255788,5.581483,11.220427,-0.17070359,-0.08961273,0.283352
-1.9165585,5.5000796,9.960478,-0.038614698,0.007323477,0.3877448
-1.5041572,5.8783636,9.859921,-0.011983871,0.36630702,0.47296345
-1.4706384,5.7203465,9.792884,0.14780109,0.33648047,0.42822367
-1.3988123,5.5096564,10.089765,0.29480323,0.2661751,0.43354985
-1.3700819,5.9118824,11.09114,0.38534805,0.6347457,0.5081161
-1.039682,6.4008985,9.356541,0.53980684,0.8445966,0.34726596
-1.3796587,5.6628857,9.457097,0.3672391,0.13302097,0.037283156
-1.7681179,3.9719806,12.011111,0.48228425,0.18734786,0.16191542
-0.87687635,4.307169,7.6321163,1.0873367,0.55911416,0.48574626
-1.0109516,4.8099513,6.549339,0.73367923,-0.20252743,0.0117175635
-1.8064252,3.8851907,7.7039423,-0.06098459,0.21291345,-0.13315412
-1.8686744,3.7223852,7.2340803,-0.28574875,0.5633751,-0.07137061
-1.7824832,3.3632548,6.525397,-0.22183478,0.16817367,0.08841434
-1.5903485,4.0533834,6.6786256,-0.29214016,-0.18974464,0.08841434
-1.1881226,4.537012,7.378331,-0.39227206,0.053128496,-0.14806738
-1.9117701,4.39336,8.125322,-0.13768137,-0.33674678,-0.2673735
-2.12246,4.642357,8.417415,0.4002613,-0.48374894,0.020239428
-1.6765398,5.2941785,8.024766,0.43434876,-0.2664414,0.11504517
-0.88166475,6.1369376,7.6464815,0.1584534,-0.15672241,-0.11824086
-1.6095021,5.059547,8.364742,0.44713157,-0.5338149,-0.15126309
-0.8098387,5.9358244,7.426215,0.25645486,-0.23128872,0.05965305
0,5.3085437,7.349601,-0.20372581,-0.5146407,-0.27376488
-0.16759412,3.875614,10.770316,-0.58934015,-0.17163567,-0.29613477
0.5315128,3.6697125,9.485827,-0.13342044,0.17776076,-0.3035914
-0.05267244,3.6697125,7.277176,-0.13448566,-0.31331167,-0.54646456
-0.02873042,3.4063504,8.125322,-0.5328828,-0.49120557,-0.5006595
0.22984336,3.9336734,9.356541,-0.6095796,-0.27070233,-0.4836158
-0.49799395,4.292804,8.815451,-0.36670646,-0.0661776,-0.55285597
-1.0109516,4.331111,7.013814,-0.07376739,-0.19720127,-0.5762911
-2.0362685,3.7702692,7.569867,-0.42848998,-0.30585504,-0.7009233
-2.7593174,3.4542346,8.096592,-0.5712312,-0.0661776,-0.45059356
-2.5821466,3.8804023,8.954314,-0.5605789,-0.028894445,-0.2481993
-2.505532,4.2161894,9.006987,-0.3901416,0.058454663,-0.111849464
-2.1080947,4.2640734,9.045294,-0.2580527,0.069106996,0.06391398
-1.9596541,4.546589,8.825027,-0.17283405,0.16178226,0.22795987
-1.6765398,5.0014873,8.652645,-0.14939894,0.09360735,0.22689463
-1.9596541,4.5657425,9.002198,0.015712187,0.0435414,0.18535055
-1.8016368,4.120421,8.805874,0.11051793,0.080824554,0.406919
-1.2743138,4.024653,9.222465,0.022103585,0.30026257,0.470833
-1.0205284,3.803788,9.586982,0.13927922,0.42596006,0.53048605
-1.1785458,4.039018,9.165004,0.21171506,0.46750414,0.55392116
-0.7667431,4.086902,8.2115135,-0.24633513,-0.19933173,0.29506955
-1.2216414,2.8221653,11.172543,-0.6383409,-0.52209735,0.012782796
-1.5616181,2.0602105,11.766304,-0.2420742,0.49093926,0.5390079
-0.7380127,4.158728,8.321647,0.031690683,0.36737224,0.534747
-1.3269863,3.578733,7.8954787,-0.07483262,-0.116243556,0.13954553
-1.6382325,2.7688942,9.3182335,-0.21118245,-0.22383209,0.16937205
-0.87208796,2.2038627,9.922171,-0.1419423,-0.100265056,0.25991687
-0.7092823,2.2517467,10.25257,-0.013049104,-0.02037258,0.21304661
-1.0253168,3.0280666,7.675212,-0.0034620073,0.22995718,0.20026381
-0.9103952,3.4925418,7.421427,-0.04607133,0.12982528,0.12356703
-1.4036007,3.602675,8.31207,-0.015179571,-0.0757647,-0.050065953
-1.1162965,4.1922474,8.383896,0.013581721,-0.060851436,-0.003195699
-1.2503718,4.924873,9.021352,-0.09720252,0.021171506,-0.19493765
-1.816002,4.426879,9.567828,0.095604666,0.031823836,-0.24713406
-1.5855601,4.369418,9.577405,0.19786704,-0.053394806,-0.2066552
-1.7585411,4.0054994,9.524135,0.24580252,0.01904104,-0.22795987
-1.6621746,4.2544966,9.23683,0.30545557,-0.043807708,-0.017043728
-0.7044938,4.8722005,9.097966,0.30758604,-0.3750952,-0.15658925
-1.2360066,2.5965118,11.004948,-0.1643122,-0.14393961,-0.5709649
-0.8146271,2.3523033,10.281301,0.064712904,0.4983959,-0.1256975
0.15322891,3.1190462,7.9050555,0.37895665,-0.46563998,-0.46870252
-0.33518824,1.9213469,9.361329,0.026364516,-0.42303067,-0.7350108
-1.0301052,1.6765398,9.457097,-0.2260957,0.17030413,-0.5315513
-1.3988123,2.9753942,7.8811135,-0.15046416,0.32582816,-0.37602726
-2.088941,3.329736,6.8462195,-0.035419,0.014780108,-0.27589536
-1.9692309,3.5739446,8.206725,-0.23142187,-0.23128872,-0.23648173
-2.3523033,3.2052376,8.872911,-0.24526991,0.039280467,-0.08628388
-1.6334441,4.039018,8.676587,-0.122768104,0.07656363,0.06817491
-1.9692309,3.5260606,9.126697,-0.101463445,0.069106996,0.033022225
-1.9596541,3.3345244,9.385271,-0.062049825,0.1596518,0.14593692
-1.5041572,3.913921,8.576031,0.1584534,0.36417654,0.32809177
-1.5999253,4.1156325,7.9385743,0.2063889,0.1436733,0.33980933
-1.5472529,4.120421,7.9625163,0.14140968,-0.031024912,0.33448318
-1.264737,4.0198646,9.074024,-0.04394086,-0.036351077,0.29400432
-1.8782512,3.6553473,9.7402115,-0.06418029,0.28747976,0.32489607
-2.3810337,3.6170402,8.710106,-0.26657456,0.21184821,0.55711687
-1.9596541,3.0615854,9.850345,-0.2836183,-0.24726722,0.5560516
-1.8782512,2.6300306,10.9426985,-0.17816022,-0.26431096,0.59546524
-1.4706384,3.0520086,9.946113,0.015712187,0.02969337,0.60824805
-0.9391256,3.435081,8.465898,-0.13981183,0.031823836,0.38241866
-1.2360066,2.9466639,9.131485,-0.3773588,-0.018242115,-0.006391398
-1.7441759,1.9835961,9.917382,-0.37522835,-0.085351795,-0.001065233
-1.2743138,2.3092074,9.074024,0.042343013,0.10212921,0.20132904
-1.1115081,3.1812954,7.8906903,-0.10998531,-0.018242115,-0.004260932
-1.7058687,2.9562407,7.665635,-0.13128997,-0.16204858,-0.09587097
-1.6286557,3.2291796,8.571242,-0.072702155,-0.35698622,-0.06284875
-1.7250223,3.3105824,9.241618,-0.026897134,-0.24620198,-0.11717563
-1.8303672,3.6553473,9.303867,0.09240896,0.014780108,-0.018108962
-1.7345991,4.235343,8.561666,0.18508424,0.0435414,-0.04260932
-1.6382325,4.417302,8.494628,0.14034446,-0.0789604,-0.15552402
-1.7585411,4.158728,9.303867,0.074300006,-0.13967869,-0.23115556
-1.8782512,3.9911342,9.721058,-0.055658426,0.10319445,-0.23009034
-2.2038627,4.498705,9.89344,-0.06950645,0.16391273,-0.12356703
-0.8194155,3.5356374,10.96664,0.12010502,-0.25046292,-0.17895915
-0.11971009,2.6635494,11.92492,0.116909325,-0.27389804,-0.18002439
-0.17238252,1.7824832,11.249157,0.38534805,0.23315288,-0.12463226
-0.009576807,1.816002,8.710106,0.57282907,0.009453943,-0.04580502
0.521936,2.0219033,9.074024,0.499328,-0.35592097,-0.29293907
0.14844051,1.5855601,8.992621,0.35552153,-0.04061201,-0.5517907
-0.694917,1.8016368,7.65127,0.13501829,0.22250055,-0.580552
-1.2982559,2.385822,7.0952168,0.014646954,0.17989123,-0.51450753
-1.7393875,2.7497406,6.9371996,-0.009853406,-0.025698747,-0.40159285
-1.8495208,3.2435448,6.7648168,-0.23674804,-0.11943925,-0.22369893
-1.5280992,3.4925418,8.379107,-0.45299035,-0.1918751,-0.02130466
-1.216853,3.851672,9.006987,-0.34966275,-0.12476542,0.018108962
-1.2072762,3.9336734,9.050082,-0.24420467,-0.01611165,0.025565593
-1.073201,4.1252093,9.083601,-0.15259463,0.19160879,0.018108962
-1.2455834,4.259285,8.316858,-0.027962366,0.2821536,0.015978495
-1.3078327,4.5561657,8.2833395,-0.04287563,0.22782671,0.009587097
-1.6478093,4.187459,8.6813755,-0.04287563,0.24913137,0.012782796
-1.5185224,3.7750576,9.577405,-0.11744194,-0.027829213,0.15339355
