accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
1.176351764,2.38337573,-2.672386441,-2.297036409,-0.3592681885,0.4692411125
1.107617835,2.325261395,-1.943726714,-2.225784302,-0.3604927957,0.4906556606
0.6106684306,2.044723037,-2.818872011,-2.094476223,-0.1226000786,0.5561012626
0.5933674594,2.175290029,-4.423721575,-1.990078211,0.1384542584,0.6409934759
0.4756906358,2.024281137,-4.543660206,-1.905947089,0.3058989048,0.7669647336
0.2608735807,1.775360737,-4.148611671,-1.860143423,0.451995492,0.8596784472
-0.0680021076,1.003797688,-4.010913511,-1.804946542,0.5401056409,0.8649619222
-0.7641518961,-0.3337906406,-3.883898951,-1.700417161,0.6155443788,0.8676572442
-1.103561253,-1.391582369,-4.168254237,-1.557730794,0.6606444716,0.8618379831
-1.31029554,-2.320796817,-4.321069302,-1.378451347,0.6810525656,0.8363567591
-1.581884284,-3.223723562,-4.465766234,-1.245095253,0.7503011227,0.8011686802
-1.660289712,-3.874940568,-4.614690721,-1.158101439,0.8706369996,0.779014349
-1.381050453,-4.208597353,-4.662933651,-1.141021967,1.028095245,0.7424305081
-1.0610481,-4.538361807,-4.674774603,-1.14712894,1.196500659,0.7059230208
-0.5140446241,-4.858610829,-4.70338052,-1.078034639,1.277639747,0.660682857
-0.0557946602,-5.159526205,-4.700387768,-0.8971406817,1.287590504,0.5924224257
0.2024886117,-5.46342615,-4.781631342,-0.6174592376,1.257436514,0.5181133151
0.415260717,-5.62908959,-4.947935126,-0.2813297808,1.220349669,0.4390871823
0.573027559,-5.628387579,-4.983110484,0.05564024299,1.18283689,0.365226537
0.7841904756,-5.579814979,-4.888265963,0.4087193906,1.110066891,0.2901667953
0.7852204031,-5.566176915,-4.737219661,0.7465842366,1.057116032,0.2152014673
0.8042869226,-5.589419258,-4.679803245,1.038118601,1.055994987,0.1548239887
0.9427548976,-5.550534524,-4.465149271,1.304785132,1.053957939,0.1084010825
1.111589954,-5.403614363,-4.01476931,1.576452851,1.017347693,0.07370697707
1.256485039,-5.098215119,-3.296231749,1.878416657,0.9072344899,0.03452069312
1.291202717,-4.590504667,-2.121097543,2.167049408,0.7368024588,0.0001746912021
1.217260698,-3.93074195,-0.4424409849,2.400647163,0.4273662865,-0.06800995767
0.7449056361,-2.962391424,2.016212397,2.437718868,0.0659622252,-0.1344003081
0.4091156384,-1.564333722,5.29641714,2.141402483,-0.3182309866,-0.1824208349
-0.06160714587,0.3576104921,9.566086509,1.37899375,-0.672498107,-0.3117474914
-1.274362349,2.851871194,14.24438461,0.1518966854,-0.5379983783,-0.494374305
-3.286580415,6.608378275,17.30184326,-1.040614963,0.2006753236,-0.4256298542
-3.376024247,12.8609382,15.2166035,-1.708311796,0.9451848865,0.1313630939
1.330296418,17.68975303,8.925999969,-2.005289078,1.460947871,0.7156468034
4.863397771,15.52658481,3.806078044,-2.277589798,1.903205514,1.010666966
4.939890936,9.268096665,2.307201714,-2.44917345,2.171110868,1.105252028
3.926820978,3.733967332,1.850730451,-2.418123245,2.156533718,1.060238242
3.298943053,-0.558814617,1.155156708,-2.125044346,1.900579333,0.891061306
2.501393915,-4.561142963,0.06942366484,-1.547736645,1.6893121,0.6014567018
1.073537579,-7.908572984,-1.933928081,-0.7155352235,1.368954659,0.3835687041
-0.6949892203,-8.651019244,-2.925525628,0.1100840867,0.9950197339,-0.1386095583
-4.056093254,-6.964133494,-2.566878194,0.7694243193,0.7238305211,-0.7345842123
-6.389177305,-2.553262926,-1.773142768,1.272732019,0.1839670241,-0.9343897104
-6.044935998,2.922494882,0.02871083844,1.428046703,-0.4601941109,-0.9019886255
-6.866034939,6.719807436,1.178750642,1.050254941,-0.9567972422,-0.6570012569
-7.939321174,11.07907934,1.908169079,0.136961028,-1.080169559,-0.09957578778
-6.912685631,14.45699393,4.195645517,-1.056110382,-1.431102276,0.4970700145
-2.2270737,13.48893917,8.802296432,-1.72807467,-1.818655849,0.8367539644
1.37762837,7.832032765,7.536204483,-1.006708026,-1.280716538,0.7799066305
-0.3389060839,-0.8187620227,-5.983230945,0.6499552727,-0.1402918696,0.6518363953
-1.201692834,-9.328300666,-18.56059946,1.706405163,0.3080587387,0.5738864541
-0.5650076264,-12.70032211,-14.69255625,2.08003664,0.2676219344,0.4271235168
-1.289621001,-12.97759474,-7.392732417,2.086118221,-0.1325121671,0.2104194462
-1.792743833,-12.42146425,-2.306810961,1.811491489,-1.186528563,-0.07277962565
-1.609442153,-11.80822129,4.037712379,1.962970495,-2.534846544,-0.361389339
-0.8739850205,-9.841057297,3.18413331,2.56691885,-3.044941664,-0.6270782948
-0.9872080796,-5.086928002,-5.640610517,3.139493704,-2.804454565,-0.9826995134
-2.260205278,-0.6764332807,-11.3240396,3.499237299,-2.314125776,-1.273686647
-2.675416603,3.201782364,-11.8079945,3.513236284,-2.025901556,-1.45652914
-2.289958026,6.9056211,-8.57050077,2.964245796,-2.213176012,-1.379924417
-0.2217372098,9.66914181,-1.905512134,2.145866156,-2.189475536,-1.0708009
2.237068148,10.30348659,1.56655242,1.519240737,-1.419281363,-0.8370197415
2.232886186,8.245495493,-0.1703590509,1.157928586,-0.2789971828,-0.6241980195
2.084958893,5.260042343,-2.130639571,0.9796878099,0.5190322399,-0.4101390243
2.091303001,2.661483647,-2.215099331,0.9750434756,0.689524591,-0.2362955809
1.430308405,0.7965817551,-1.370958537,1.143930912,0.476801604,-0.1128369719
0.8427829498,-0.4523685047,-1.277400109,1.450911403,0.1030857861,-0.04705902189
0.3278293941,-1.355993169,-1.546426163,1.822188497,-0.2617964745,-0.002377276076
0.05970131225,-1.821328123,-1.963130649,2.143722296,-0.4999664426,0.00859734416
-0.0397033571,-2.146628583,-2.224642381,2.296162367,-0.6306277514,-0.05820171535
-0.3983665731,-2.343268176,-1.659924093,2.242336988,-0.6850166321,-0.1958669126
-0.7189303601,-2.16858381,-0.7502011122,1.986079931,-0.6213399768,-0.3465308547
-0.6027572191,-1.672611725,-0.2662508898,1.646588922,-0.486841023,-0.4081169963
0.2679454188,-0.4084638965,-0.3011176205,1.344017982,-0.206265837,-0.3966750503
1.20663409,0.6911971346,-0.9474269811,1.135439157,0.1573890746,-0.3613886833
1.96481451,1.19876964,-1.36912796,0.9813355207,0.4984440207,-0.3856779039
2.389115443,1.082487193,-0.9757149179,0.8557038307,0.6702434421,-0.408555001
2.808772057,0.7745201454,0.1566437014,0.8363685608,0.5126624703,-0.3193809986
2.970838642,0.7869687081,1.555574661,0.9033830166,0.2078687698,-0.2295848131
2.544986973,0.3772100956,1.939520202,1.019842505,-0.1702762693,-0.15728423
1.880919545,-0.1474608442,1.837379094,1.093791842,-0.4615802765,-0.1004563645
1.188480886,-0.6718383541,1.503901172,1.08270669,-0.6209056377,-0.1104370058
0.1669748153,-1.275167236,1.1801684,1.009964347,-0.651255548,-0.2315069735
-1.025682187,-2.027469704,0.8690606428,0.9191437364,-0.5187445283,-0.3939964473
-1.691484768,-2.390470657,0.1507961261,0.8878518343,-0.3320012987,-0.5340997577
-1.793342091,-2.226022438,-0.5894406414,0.9373908043,-0.1691047251,-0.6532266736
-1.678336241,-1.865243837,-0.8156495167,0.9950631857,-0.01107674092,-0.7849498391
-1.370474699,-1.643223718,-0.6285456673,0.9986453056,0.1155426577,-0.9066406488
-0.7655433505,-1.363682554,0.1795014116,0.9499787092,0.1954872906,-1.005382895
-0.059093994,-0.9907675256,1.310326081,0.9229159951,0.275421381,-1.054993868
0.6846440596,-0.5352233135,1.871815763,1.014237642,0.3656136096,-1.040345669
1.390157012,-0.07630348748,1.61928214,1.194990039,0.4276015759,-1.008678675
1.705335014,0.3284107011,1.285108345,1.408786654,0.4187234044,-0.9787580371
1.94943457,0.6421306136,1.202102876,1.580778599,0.3276903033,-0.9443975687
2.192641269,0.9327806161,1.466058056,1.64312768,0.2059345692,-0.902325213
2.406521336,1.035219831,1.927085376,1.586882472,0.124748446,-0.8529758453
2.534608786,0.8930676144,2.422598026,1.418800831,0.1021568552,-0.7856370211
2.62722891,0.7399076817,3.037196782,1.177169204,0.09636037052,-0.711966455
2.533260879,0.6191717628,3.69959423,0.9062789083,0.0598308593,-0.6252784133
2.355507188,0.8660422448,4.001872419,0.6486030817,0.04779611528,-0.5533074737
2.319131514,1.297643271,3.358868822,0.4315802455,0.09517934918,-0.5059069395
2.687993176,1.699702561,2.224348367,0.2682949007,0.2226219773,-0.4587058425
3.250053058,2.171707495,1.108611815,0.181799978,0.3525879681,-0.3662001491
3.504245554,3.025561289,0.4956666714,0.1887892187,0.3715445101,-0.2209676653
3.240184867,4.317956723,0.9682789227,0.2577038407,0.213928774,-0.03810784593
2.70243262,5.491894119,2.193646939,0.2887034416,-0.07818888128,0.1922716945
2.117511209,6.322883171,3.443514021,0.2420392931,-0.4160311222,0.4651058912
1.802540712,6.594609277,4.112977171,0.09648724645,-0.7091441751,0.7277780175
1.610381187,6.335867156,3.978344244,-0.1139685214,-0.9211003184,0.9482637644
1.298515378,6.244066239,2.981203384,-0.3498243988,-0.9526338577,1.104401231
0.8922671116,6.563462444,1.561940397,-0.5763424635,-0.8484808207,1.189040184
0.3629918929,6.882572817,0.6300824484,-0.8351019621,-0.7132643461,1.24397552
-0.05196311921,7.02384942,0.7336715638,-1.159679413,-0.6047376394,1.284682989
-0.6736053638,6.328146206,1.669633586,-1.48695755,-0.609962225,1.275029778
-1.634803681,4.351386699,2.672054433,-1.834098697,-0.6764573455,1.20073843
-2.589708742,2.078630567,3.798037653,-2.205284834,-0.6377210021,1.085740924
-3.179569363,0.4736901097,4.419975082,-2.603241444,-0.5925415158,0.8995907903
-3.744408647,-0.8465577921,4.885441553,-2.91544199,-0.850620091,0.7528760433
-3.938465238,-1.372064598,5.647726486,-2.936936617,-1.340989351,0.6530501246
-3.853285493,-1.22266431,4.586243502,-2.767986059,-1.690390944,0.51822716
-4.287520083,-0.9060241266,2.120476489,-2.544567823,-1.720916271,0.3839327693
-4.637705394,-0.283601253,-0.8919301348,-2.284500122,-1.681670666,0.2896635234
-4.747498478,0.5107388606,-3.159937026,-2.030821562,-1.723107696,0.2455479652
-4.724834227,0.7495236513,-4.097473897,-1.87773478,-1.672893524,0.2643485963
-4.601420028,0.5095674787,-4.322884242,-1.864638686,-1.433412194,0.3143071234
-4.062793336,0.3054524348,-4.129993188,-1.91889298,-1.061331272,0.2959094048
-3.050610974,0.151298815,-3.786151693,-1.974381328,-0.7538560033,0.2632039189
-1.428774035,0.3827899416,-2.960020018,-1.962099195,-0.6281654835,0.3064881265
0.2673500832,0.9328057505,-1.89071204,-1.933284879,-0.5670262575,0.3681792021
1.06768593,1.315442547,-1.170222176,-1.917413354,-0.4700734019,0.4521531165
1.384474875,1.557690046,-1.143769053,-1.880674005,-0.358430475,0.5936695337
1.896126466,2.25526373,-1.374035898,-1.854362249,-0.3674672246,0.6441659331
1.398835116,2.165809084,-0.9096941934,-1.834402084,-0.4096697867,0.6019620299
0.2500745388,1.495945245,-0.9234639217,-1.811833501,-0.3976505697,0.5378901362
-0.6583341449,0.9861515563,-1.339152509,-1.763791203,-0.3539765775,0.5129179358
-1.041620053,0.7437672797,-1.925347008,-1.746292353,-0.2066437453,0.5108478069
-1.190982639,0.5496610042,-2.587549811,-1.722270131,0.05268767849,0.5232695937
-1.223797991,0.3693260643,-3.464172194,-1.652026772,0.284642905,0.5911824703
-1.024805112,0.3585591711,-3.867829567,-1.53330791,0.3861772418,0.6688681841
-1.087028636,-0.01027180317,-3.463771212,-1.396051049,0.3880462646,0.7420055866
-1.264620415,-0.7326935125,-2.959108457,-1.274535537,0.2708591819,0.7508113384
-1.730265457,-1.795077245,-2.409434008,-1.18238318,0.1421359628,0.722248435
-1.999812466,-2.77835646,-2.301687919,-1.094659448,0.01227038167,0.6802410483
-1.976331053,-3.488196921,-2.407835633,-1.009122372,-0.09305307269,0.619161129
-1.84371005,-4.063015747,-2.492199385,-0.9227219224,-0.1234591827,0.5329176188
-1.641051343,-4.460913826,-2.774137381,-0.8051998615,-0.04482656717,0.4568961859
-1.234806291,-4.551920377,-3.249924756,-0.6998108625,0.2575125098,0.3559517264
-0.940235316,-4.545497066,-4.349388218,-0.6207158566,0.5260742903,0.2782483101
-0.4844654784,-4.292584381,-4.622198028,-0.5379410386,0.7121365666,0.2267936766
-0.06011749183,-4.084422108,-4.463006999,-0.440199554,0.8203216791,0.1777613014
0.205807527,-4.093317362,-4.46750694,-0.3070220649,0.8723673224,0.1352386177
0.6401590212,-4.053000549,-4.392881323,-0.1410571933,0.8710228205,0.1130631641
1.092792022,-3.878386909,-4.172551642,0.03702678531,0.8727656007,0.1057647765
1.459291923,-3.655119421,-3.875813259,0.2320413589,0.9036070108,0.100493446
1.640050641,-3.362392612,-3.547407234,0.4520147443,0.9393746257,0.09164696187
1.639317066,-3.130429777,-3.117834499,0.6691985726,0.9658985734,0.0769443959
1.540013519,-3.029764001,-2.511176181,0.8622444868,0.9926894307,0.04852474108
1.408511292,-3.041668374,-1.777357171,1.02771318,0.9671719074,0.003084702184
1.344924955,-3.012290888,-0.970169851,1.143682122,0.9572002888,-0.04457789287
1.523070276,-2.948835192,-0.2692109086,1.198229194,0.929535687,-0.08945930004
1.681428946,-2.791923798,0.4284826022,1.209502578,0.8620167971,-0.119036369
1.872757866,-2.437430561,1.175196457,1.223634005,0.7660291195,-0.1140533015
2.100634601,-1.855443743,1.925580817,1.219653845,0.6619336009,-0.06197492033
2.305144197,-1.044293364,2.87068257,1.193394303,0.5842008591,0.05765879527
2.709534853,0.1330062024,4.332373078,1.111126065,0.4756245613,0.1361290962
2.341772092,1.438880126,6.067488022,0.9149798751,0.4307253659,0.2059182674
1.956400318,3.033057198,7.57482969,0.4975129068,0.419500947,0.2169631869
0.9611787353,4.875818569,9.486415007,-0.171473369,0.4373645186,0.2650802135
0.01653437069,7.229960021,11.12733396,-0.8251308203,0.5385137796,0.3712598979
-0.5872717729,9.123774704,10.07867947,-1.302296042,0.7895314693,0.5702984333
-0.3708256553,9.410034362,6.95506113,-1.667406321,1.143312216,0.7605059147
0.2507046534,7.435200854,4.527236602,-1.925303578,1.389884353,0.8224594593
0.559269375,3.318359994,3.353195453,-2.003132105,1.467215896,0.8019248843
0.8205605966,-0.6022387482,2.531990128,-1.915315747,1.499226332,0.6792019606
0.8663061564,-4.072018553,1.454377263,-1.619747758,1.653622866,0.4865318239
0.5915060495,-7.004833754,-0.5831070545,-0.9519733787,1.694304109,0.2757451236
-1.03372667,-8.500046008,-2.778905911,-0.0854331851,1.408187747,-0.1389644444
-4.405214735,-7.915248809,-3.364450714,0.7304857373,1.089962006,-0.7766891718
-8.169279684,-3.997565662,-2.646274095,1.523899198,0.738809526,-1.207856297
-9.727895612,2.822275682,-2.309268291,1.904815316,-0.01285512932,-1.398843765
-11.35119999,8.932496929,-0.2671010769,1.352107644,-0.8339002132,-1.163769126
-11.70945229,13.88238085,2.790765568,0.02455760166,-1.189324498,-0.4234500825
-9.44450128,16.86373241,5.616465086,-1.498230338,-1.540737629,0.2340556234
-3.973936657,14.13334883,9.878404738,-2.357381344,-2.142866611,0.6967936754
1.568546955,8.816799589,10.35436688,-1.884918809,-2.334516287,0.8619741201
2.750793623,2.500070265,-0.2531613989,-0.109857358,-1.401780009,0.7310378551
2.039644418,-6.062841073,-15.32758434,1.505556703,-0.04556523636,0.4956154823
1.139310612,-12.62911916,-19.89464208,2.12844348,0.458417654,0.2865767181
0.1234898938,-14.67942204,-11.41264493,2.291486502,0.4129013121,0.172685042
0.22008652,-14.74101311,-6.925380862,2.130324364,-0.1368629634,0.157483533
1.172623976,-13.87563079,-3.03469532,1.584311366,-1.420722008,0.1002897397
2.010122848,-12.65076985,4.463432531,1.485682011,-2.729351044,-0.03026550263
2.204451534,-8.705998789,4.54990553,2.16964817,-3.093326569,-0.2930627763
0.937850759,-2.912977112,-4.912672674,2.986212969,-2.663146734,-0.7175950408
-1.056367248,1.412170983,-10.64252565,3.534517527,-2.204086781,-1.129485011
-2.550810856,6.182464646,-9.905576823,3.627514601,-1.970874071,-1.406494737
-3.054334087,10.54077559,-6.776193925,2.955804825,-2.107167244,-1.239341736
-0.889253609,12.54765084,-0.3485352053,1.864883065,-1.799368739,-0.7051995993
1.425929167,11.94928513,3.190489985,1.01967752,-0.744630456,-0.2812821567
1.205923019,8.139511738,1.212810587,0.6889377832,0.2290984094,-0.06488902122
0.534396215,2.916407671,-0.8712859907,0.7462202907,0.5208791494,0.008358559571
-0.4585062768,-0.4153343668,-1.264753247,1.021128774,0.2890388668,0.00548219122
-1.414722421,-1.953829298,-1.425779822,1.41321218,-0.1278598458,0.03591040522
-1.486645794,-2.571092597,-2.023200941,1.845064163,-0.5981449485,0.07706166059
-1.402098502,-2.966493598,-2.285864035,2.209533691,-0.9441167712,0.09584174305
-1.327463825,-3.118076491,-2.337471473,2.467978239,-1.142086029,0.06651554257
-1.37804981,-2.891343957,-2.311343344,2.511121988,-1.219430327,-0.04067189991
-1.785594838,-2.736433966,-1.645945837,2.366371155,-1.219159842,-0.19213745
-2.06309456,-2.316559618,-0.9023322863,2.107640266,-1.095137239,-0.3268864751
-1.512779768,-1.213528818,-0.9610825815,1.810865164,-0.8355709314,-0.3854868412
-0.3268012201,0.3651081544,-1.677470856,1.573242784,-0.5354329348,-0.3814646602
0.6217687935,1.442751999,-2.104187033,1.408351064,-0.2754116058,-0.3494603932
1.424217687,1.805358985,-1.774341915,1.322181582,-0.07687028497,-0.3230506182
2.309555292,1.484438347,-1.023530635,1.321193576,-0.04694586992,-0.26989007
3.047958414,0.9786386964,0.2848515454,1.347914934,-0.1806562692,-0.2099780142
3.080623543,0.4338946904,1.448703017,1.338638544,-0.3221621215,-0.1966264993
2.561391579,-0.3038870852,1.601242772,1.288132429,-0.4400344193,-0.1813029349
1.945172237,-0.8819850793,1.286129505,1.260723829,-0.5508847833,-0.1379024088
1.351660693,-1.368234226,0.7300901251,1.300935626,-0.6417688727,-0.1441973299
0.6576014467,-1.87994164,0.03929916021,1.377046704,-0.6745199561,-0.2178013921
-0.1624614295,-2.197746191,-0.6146195063,1.448616266,-0.6505355239,-0.3429920673
-0.8510106799,-2.162141209,-0.9270995017,1.485966206,-0.6109012365,-0.4988093972
-1.48315123,-2.031449129,-0.5481066144,1.443766832,-0.5079671144,-0.6450619102
-1.700475007,-1.761928424,0.08645824014,1.370902777,-0.3428775966,-0.734360218
-1.33236621,-1.370939394,0.642678749,1.280954838,-0.1611339152,-0.8095460534
-0.9525067686,-1.137895192,1.441619634,1.173504114,-0.01629726216,-0.8763476014
-0.6292825302,-1.012796402,2.371066284,1.087437153,0.02375215478,-0.9188607335
-0.09862608619,-0.783667913,3.262163183,1.090432525,0.01092717424,-0.9389650226
0.5467421941,-0.3349573463,3.388512557,1.184823394,-0.004777751863,-0.9007331729
1.460362475,0.3671592417,2.946940757,1.288795233,-0.03308988363,-0.8325294852
2.176950071,0.98436818,2.63254689,1.3597579,-0.1158305705,-0.7594097257
2.645751824,1.332847271,2.459234689,1.366487265,-0.2156085521,-0.6817067862
2.908552574,1.510879779,2.361360882,1.293078065,-0.2676144838,-0.6071867347
2.982123421,1.403053026,2.357816049,1.164186358,-0.2003050148,-0.5547662973
2.897328,1.160115208,2.43210732,0.969583571,-0.0295513887,-0.5329456925
2.714048239,1.091314643,2.751478683,0.7106012106,0.1039288491,-0.5066710114
2.743223188,1.529283451,3.321981107,0.4626904428,0.1368045211,-0.4431676567
3.014889965,2.244650566,3.363199837,0.3006393015,0.144567132,-0.3443928957
3.316471696,2.775604531,2.675564487,0.2519641817,0.07941742986,-0.213587746
3.549414775,3.220115308,2.26183814,0.306889087,-0.1002135202,-0.02929332107
3.54001917,3.654728376,2.393394435,0.4547922611,-0.3577752709,0.1967171729
3.136105484,3.653662793,2.649026608,0.6347100735,-0.6394225955,0.4268455505
2.035576438,3.495155069,3.16296368,0.7355746627,-0.9640480876,0.5424466729
0.231789525,3.10255159,4.145744299,0.6746649742,-1.324578643,0.5225726366
-1.533630248,2.458870239,5.285741432,0.4812954962,-1.600549579,0.4547309875
-2.732995808,2.11931972,5.339663576,0.2860393524,-1.553158283,0.3900517225
-2.937097993,2.516626263,3.637631987,0.07859375328,-1.315425634,0.3206785023
-2.042454799,3.305664763,2.222254609,-0.2527419925,-1.175685048,0.3160038292
-0.1437149357,4.686766654,2.197036582,-0.662407577,-1.05225718,0.4237073958
1.832888797,5.92475479,1.922661422,-1.010451555,-0.8790050745,0.6305041313
3.68042805,6.903682241,0.9591188802,-1.298012495,-0.7395529151,0.8730059862
4.710240761,7.719481322,0.5468490155,-1.553798795,-0.6969285607,1.085092902
4.751782439,7.999809837,0.7618085479,-1.697300911,-0.6511623859,1.255516291
3.801419113,7.041939788,1.024608567,-1.764913797,-0.548386991,1.345094562
1.216549627,4.235430415,1.663434293,-2.075580835,-0.533524394,1.252524734
-1.9721865,1.447354525,4.206964199,-2.636954069,-0.7856531143,1.015156388
-4.239425914,-0.2569523156,7.368743054,-3.04509449,-1.270484805,0.7696249485
-5.343484596,-0.7056576216,7.398272515,-3.05969429,-1.666552663,0.5638558269
-5.712874958,-0.4684568852,4.174031067,-2.768609285,-1.764912009,0.3917527199
-6.220415315,0.06366904683,-0.03260634804,-2.410168648,-1.747912765,0.24036704
-6.907365313,1.132141743,-2.723409065,-2.121108532,-1.752377272,0.1417150348
-7.109472524,1.726850096,-3.613379882,-1.965701818,-1.747626066,0.1383062154
-6.914538566,1.482525207,-3.411032432,-1.910901427,-1.646738291,0.1755742282
-6.492724189,0.6629109513,-2.99667071,-1.932266951,-1.487812757,0.1583828479
-5.304468344,-0.2692489026,-2.463009239,-2.040400743,-1.220063925,0.1022511199
-2.947948765,-0.2867816366,-2.121241628,-2.23441577,-0.9590805173,0.1750618368
-0.2776242245,1.087445693,-1.334655343,-2.343222141,-0.7846607566,0.338740766
1.442811621,2.321661909,-1.048569288,-2.335977077,-0.7622610331,0.4423805773
1.765899958,2.517726333,-0.6207470493,-2.269320965,-0.8316893578,0.3978615701
0.8731693202,1.893323684,-0.5635191414,-2.229519129,-0.7832128406,0.2061918825
-0.6116486738,0.7591197472,-1.07781248,-2.172111988,-0.5019675493,0.1022433788
-0.4845429276,0.8716133229,-2.748927829,-2.141113281,-0.3519821763,0.08922538906
-0.2496466687,1.203253507,-2.771482775,-2.059602022,-0.2310874462,0.1693058461
0.221775496,1.646466646,-3.149960406,-1.92424953,0.08251778036,0.358299166
1.177986088,2.086501154,-4.763506487,-1.853206754,0.2357222438,0.5286957026
1.330897598,2.04698046,-4.146792347,-1.835032463,0.2505061924,0.6292470098
0.6554302401,1.307880003,-3.352581412,-1.827494979,0.2489634454,0.6830665469
-0.1098866081,0.2613321381,-3.41197322,-1.798802495,0.2874382436,0.6627312899
-0.9913640302,-1.023317212,-3.626220367,-1.741127253,0.3426189423,0.6187697053
-1.638290646,-2.160998469,-3.712004507,-1.613420844,0.3878306448,0.5760986805
-1.744304797,-2.977929185,-3.847281577,-1.445938349,0.4231281877,0.5798886418
-1.429611363,-3.505589369,-4.030172923,-1.272415161,0.3936259151,0.5768193007
-1.267088559,-3.954211089,-3.975705128,-1.140811324,0.3983381093,0.5779386163
-0.9136816556,-4.16169181,-4.085945372,-1.05198729,0.4935016334,0.5621859431
-0.3796861303,-4.452458717,-4.453535406,-0.9492433071,0.6382950544,0.5366395712
0.1475040989,-4.764145662,-4.818271804,-0.8369659185,0.8370606303,0.4966734052
0.5756690134,-5.081255217,-5.141709393,-0.6565223336,0.9688929915,0.4689698815
0.9769757316,-5.241296726,-5.070035904,-0.4005459547,1.045353174,0.4124647975
1.199542086,-5.397672698,-4.948180625,-0.09334341437,1.063821077,0.3621598184
1.363103585,-5.421389089,-4.807201544,0.2389130443,1.063836932,0.3146573901
1.384623928,-5.391181582,-4.737450547,0.5571362972,1.073458433,0.2484059185
1.246679977,-5.479875765,-4.695687627,0.8608130813,1.111971974,0.1878419071
1.241358197,-5.496220166,-4.738937571,1.140905738,1.1685431,0.1336745322
1.321696932,-5.423569356,-4.59083083,1.401676297,1.225726366,0.08271451294
1.450673148,-5.239328056,-4.185156856,1.670336246,1.237493992,0.05234062672
1.684051696,-4.879981534,-3.490711241,1.948079705,1.177242875,-0.0006733834743
1.705831858,-4.43452617,-2.45533885,2.21406436,1.057899714,-0.0560945645
1.732036559,-3.770173787,-1.141577973,2.432994604,0.8652549982,-0.1036860496
1.676537959,-2.847653868,0.626428602,2.527084827,0.6058117151,-0.1364940703
1.465749721,-1.660840039,3.354155238,2.373392344,0.06698957831,-0.1852953434
0.8720511298,0.05367021539,8.041231396,1.61820066,-0.8123182654,-0.2870046496
0.1527969446,2.619246095,15.51003466,0.1000198871,-1.442172885,-0.5346395969
-2.19451057,6.834698721,23.07617134,-1.234280109,-0.8762745857,-0.5144872069
-4.134629615,14.1911674,19.62551417,-1.807263494,0.3517783284,0.1399412602
-0.08714724532,20.6576863,8.462592184,-2.019331932,1.353908777,0.7517707944
2.560998196,17.77350099,2.36644973,-2.278581142,1.787568569,1.040519118
3.14304902,8.67977363,3.339453051,-2.412770271,2.068322659,1.154292822
2.94434811,2.150483505,3.361568144,-2.172450066,2.087400675,1.106789947
1.107279397,-1.313266957,1.568668536,-1.54084754,1.693329453,0.751960516
-2.1223303,-3.078642306,-0.8480009767,-0.7783487439,1.139995813,-0.03731884062
-6.158284729,-3.732621763,-2.567638365,-0.1109102219,0.6656890512,-0.7747681141
-8.445563892,-2.969496872,-2.66801714,0.4199285209,-0.10087841,-1.060415745
-9.279305457,-0.2440922495,-1.948172003,0.5179027319,-0.873550117,-0.9340044856
-9.301640038,3.833293384,-0.7594970561,-0.003471012227,-1.219079852,-0.6446424723
-9.386765715,7.522347807,2.17513367,-1.028232455,-1.310366035,-0.2722441256
-6.603973902,9.620779053,6.911970177,-1.759734988,-1.728778601,0.235830754
1.019422834,8.373933657,8.230408399,-1.336697459,-1.965837002,0.723552227
6.23610622,4.625847198,-0.276857624,0.2480879575,-1.297071934,0.7834039927
4.169797082,-3.435680551,-13.30244863,1.80849123,-0.3212684691,0.8354586959
2.853131131,-9.296437209,-18.34913697,2.345389843,0.07934243977,0.7984687686
1.019522203,-11.80930383,-10.90515134,2.35537529,0.07172313333,0.632594049
-0.5352200986,-12.97510468,-5.540608174,2.083604813,-0.3073827922,0.3518830538
-1.531790173,-12.97208972,-1.189439794,1.651338816,-1.215435266,0.0549169071
-1.272420567,-11.69687104,4.247856766,1.840470195,-2.104157209,-0.2782230675
-1.081021797,-7.873799192,1.048961648,2.514326334,-2.140519857,-0.6958532929
-2.651640882,-2.698018603,-7.535765507,3.09327507,-1.761596084,-1.101133347
-3.788702254,1.795162,-10.5254202,3.31539011,-1.433060765,-1.321477771
-3.18203283,6.328350204,-8.672243819,2.936566591,-1.553565502,-1.328524113
-1.171081423,9.244045928,-3.523135255,2.043709278,-1.778403401,-1.086213589
1.427344879,9.909415962,1.291101156,1.263429403,-1.253274679,-0.8106352687
2.215667632,8.663481251,0.2681632993,0.8850365281,-0.2641238868,-0.5946851373
1.730920414,5.849364911,-1.772027355,0.8600493073,0.4954255521,-0.3295660615
1.578903806,2.72670343,-2.047027222,1.046033025,0.6962174773,-0.1336982846
0.8970537614,0.5285363831,-1.812510025,1.322973609,0.5150996447,0.01357440837
0.410605877,-0.6689736123,-1.906413759,1.670430303,0.1467394829,0.1139753163
0.157034436,-1.423636965,-2.090668649,2.046777248,-0.2809359431,0.1754662097
-0.1667614648,-1.763890664,-2.060567087,2.357432127,-0.603646636,0.1811589897
-0.490042694,-1.823928076,-1.952884126,2.474221945,-0.7891156077,0.08452326804
-1.083950544,-1.910625532,-1.389026254,2.382889748,-0.8598701954,-0.0340481177
