ax,ay,az,wx,wy,wz
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,-0.6483,0.5606,-0.681
-0.4322,9.8351,-8.2473,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,0.3061,-0.9264,-0.3639
1.9702,-0.0565,3.4507,-1.4418,-1.0389,0.928
4.2773,3.95,4.9779,-1.4418,-1.0389,0.928
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
4.2773,3.95,4.9779,-1.2211,-0.7184,-0.3453
0.9561,-1.0203,4.3821,-1.2211,-0.7184,-0.3453
0.9561,-1.0203,4.3821,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-2.8669,1.0151,0.3099
-3.9543,-2.2746,-4.7071,-1.8715,-0.9566,0.0093
-0.3645,-2.1663,0.1853,-1.8715,-0.9566,0.0093
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-0.3645,-2.1663,0.1853,-0.5661,-1.0164,-0.2411
-1.5203,-0.6039,-2.3806,-0.5661,-1.0164,-0.2411
-1.5203,-0.6039,-2.3806,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.695,-0.4543,-0.1526
-1.2353,-0.0992,-2.2435,-1.3642,0.0944,-0.5471
-0.8598,3.6538,-2.8764,-1.3642,0.0944,-0.5471
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.8598,3.6538,-2.8764,1.9992,0.0806,-0.3165
-0.2608,4.0051,0.5807,1.9992,0.0806,-0.3165
-0.2608,4.0051,0.5807,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,4.2013,0.5936,-0.2911
0.5092,4.3756,4.6654,1.3999,-0.2048,0.3133
1.134,4.9436,-1.0756,1.3999,-0.2048,0.3133
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
1.134,4.9436,-1.0756,2.1659,-0.9377,0.8325
0.6532,-3.9546,6.638,2.1659,-0.9377,0.8325
0.6532,-3.9546,6.638,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.4352,-6.923,4.3964,1.6976,-2.4701,1.2372
0.2096,-5.2055,3.5827,1.6976,-2.4701,1.2372
0.2096,-5.2055,3.5827,0.3342,0.7844,0.5503
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
0.2096,-5.2055,3.5827,-0.3752,0.7001,-1.5081
-3.5127,-1.8832,-6.4157,-0.3752,0.7001,-1.5081
-3.5127,-1.8832,-6.4157,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,-0.5116,0.9168,-0.1059
0.3571,7.9799,-6.9624,0.5422,-1.6911,0.7663
4.3052,5.426,5.8492,0.5422,-1.6911,0.7663
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
4.3052,5.426,5.8492,-1.1183,-1.3707,0.6035
2.7532,-1.4182,5.3719,-1.1183,-1.3707,0.6035
2.7532,-1.4182,5.3719,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-2.0798,0.6987,0.288
-2.3317,1.952,2.355,-3.9812,-1.2863,0.0676
-3.09,-4.0086,-4.322,-3.9812,-1.2863,0.0676
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-3.09,-4.0086,-4.322,-0.7549,-0.9181,-0.5782
-0.6328,-1.5458,-1.3741,-0.7549,-0.9181,-0.5782
-0.6328,-1.5458,-1.3741,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.0508,-0.4249,-2.6814,-1.1867,0.9108,-0.0386
-1.2573,0.637,-2.8075,-1.1867,0.9108,-0.0386
-1.2573,0.637,-2.8075,-1.3578,-0.4577,0.1079
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2573,0.637,-2.8075,-0.1302,-0.2663,-0.2366
-1.2942,4.7108,-1.9081,-0.1302,-0.2663,-0.2366
-1.2942,4.7108,-1.9081,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,2.6987,0.8053,-0.1101
-0.5407,4.2875,1.2917,4.1689,-0.816,-0.0696
0.0592,4.8409,5.3988,4.1689,-0.816,-0.0696
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.0592,4.8409,5.3988,1.0176,0.6352,0.1466
0.7567,1.4583,-1.8613,1.0176,0.6352,0.1466
0.7567,1.4583,-1.8613,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,1.7006,-1.3954,0.2109
0.6777,-5.8418,6.125,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,0.8902,-1.1139,0.2539
1.838,-7.2951,4.2699,-0.1431,1.4309,-0.2944
0.7005,-3.1898,3.6781,-0.1431,1.4309,-0.2944
0.7005,-3.1898,3.6781,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1911,0.3033,-0.6493
-3.4632,4.4423,-13.9711,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.1547,0.5503,-0.3818
1.0338,3.1819,-0.6123,-0.9237,-1.5742,0.4649
1.3737,4.5903,6.0687,-0.9237,-1.5742,0.4649
1.3737,4.5903,6.0687,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-1.2152,0.673,0.4999
2.6167,-0.4027,3.9533,-2.2449,1.4056,0.2489
-1.3314,-1.4802,-2.8839,-2.2449,1.4056,0.2489
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.3314,-1.4802,-2.8839,-2.451,1.151,0.1128
-1.1037,-3.4195,-0.9461,-2.451,1.151,0.1128
-1.1037,-3.4195,-0.9461,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-0.4724,-1.0609,-0.157
-0.277,-1.509,-2.1687,-1.8492,-0.7242,-0.3132
-1.2994,-0.7547,-1.75,-1.8492,-0.7242,-0.3132
-0.4657,3.504,-3.9687,-1.8492,-0.7242,-0.3132
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,-1.4237,0.2549,-0.4208
-0.4657,3.504,-3.9687,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,1.3775,-0.2165,-0.0077
-0.0205,4.4129,-0.925,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,3.8471,0.955,0.3712
-0.9387,3.479,4.8624,2.5014,-1.7654,0.2001
0.307,5.3713,-0.8843,2.5014,-1.7654,0.2001
0.307,5.3713,-0.8843,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6231,0.5538,0.2021
0.6994,-2.0764,4.6837,1.6006,-2.0847,0.6073
0.9816,-7.1305,5.1465,1.6006,-2.0847,0.6073
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.9816,-7.1305,5.1465,0.7819,0.826,0.5297
0.5214,-5.3138,3.8338,0.7819,0.826,0.5297
0.5214,-5.3138,3.8338,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.7912,0.9249,-0.5665
-0.6855,-2.0513,-3.3627,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
-0.8869,8.0528,-9.7364,-0.5165,0.7441,-0.5225
