accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z
-0.3583721241,0.6077510818,0.9260112681,0.4705917239,-0.6272656918,0.3947828412
-0.1263894146,0.6092600251,0.8637310453,0.5242963433,-0.7835383415,0.3700170517
0.2769257208,0.2123208544,0.7907768682,0.5370377302,-0.8280954361,0.3273383081
0.5466024934,-0.188384683,0.7381950326,0.3919508159,-0.4939666688,0.2490194589
0.5856215215,-0.350623702,1.03566699,-0.0319615826,-0.09848432243,0.09505945444
0.1962745595,-0.1002849593,1.187435761,-0.1973140836,-0.07812870294,-0.1715403497
0.4664424766,0.3137050071,-0.2700567118,-0.307438463,0.02176379971,-0.3116660118
0.6225713421,0.1524070685,-0.2840139255,-0.3242861927,-0.03491424024,-0.364626199
0.7191678222,-0.1374070677,-0.2080827785,-0.2701734304,-0.06662769616,-0.423502028
0.6482594717,-0.06159779352,0.04614391154,-0.1801258326,-0.1160450429,-0.4591154754
0.2458458151,-0.0284948576,0.08085925109,-0.07165767998,-0.213573724,-0.4395779967
0.06252864463,-0.1021893316,0.3027443449,0.02283964306,-0.2749407887,-0.4078720808
0.04626943761,0.003689209907,0.4976514155,0.08171919733,-0.3228915334,-0.4012794197
0.1523832492,-0.06907558205,0.4149637799,0.1146122813,-0.3217123151,-0.4795044065
0.2588672093,-0.197134099,0.2665104175,0.1315505058,-0.437196821,-0.6000657082
0.6600944325,-0.5765472575,-0.04955342772,0.1480877399,-0.6819335222,-0.7403678894
1.116272851,-0.6682555272,-0.03573357668,0.2006183118,-0.9687775373,-0.8870590329
1.084477052,-0.5146928589,0.2565805597,0.3262569308,-1.275135875,-1.014933109
0.754941877,-0.4232335956,0.5696013839,0.5502790809,-1.59500289,-1.078432441
0.5412865591,-0.4822416649,0.7489104879,0.8112061024,-1.88909936,-1.153245568
0.636886137,-0.8558195415,0.8412123395,1.04151535,-2.180320978,-1.174263716
1.027657433,-1.059511976,1.108005081,1.247211933,-2.440457821,-1.185681701
1.278236268,-0.7104813885,1.170333819,1.520336151,-2.821192503,-1.27241075
2.053698078,0.3979457174,1.257021923,1.808034658,-3.285370111,-1.173930764
0.7772144991,0.1876332802,1.051816745,2.103838205,-3.541036367,-0.9192751646
-0.3641168053,-0.4849363108,1.749642943,2.458381414,-3.6399827,-0.6226261854
-0.5846949082,-0.9185206201,2.718788419,2.78144908,-3.634960175,-0.3455087841
-0.8209992802,-1.442095581,2.954072508,3.008972645,-3.522181034,-0.1850222796
-0.5445820935,-1.259441259,3.101733843,3.018692017,-3.623986006,-0.3858554959
2.524944594,-0.2699339622,1.840668783,3.237680435,-3.294082165,-0.7920108438
2.948361145,-0.3017699469,2.167262206,3.662495375,-2.901668787,-1.401067257
6.201627612,1.52210786,3.72281407,3.920414209,-2.50445056,-1.52008152
3.931336994,0.1364513745,1.626329282,3.888036251,-1.922007918,-1.284644485
1.564567238,0.2151835504,1.847734484,3.666119814,-1.366268635,-0.7624008656
-0.2250309907,-0.04552665642,1.564101374,3.275725126,-0.9004955888,-0.1902856976
-1.406841313,-0.5919137535,0.7789236411,2.714182377,-0.7249302268,0.1878983378
-1.766499385,-0.5890320606,-0.1718134875,2.13221097,-0.8039941192,0.3247182071
-1.491017725,-0.4376853148,-0.9042413348,1.725728393,-1.03044641,0.2413242906
-1.123031678,-0.4879945293,-1.115697974,1.612054229,-0.9415492415,0.0226755701
-1.234991,-0.3814081318,-0.3240115894,1.69985199,-0.6120209694,-0.1597420275
-1.508908479,-0.3308008111,0.5752703695,1.777032256,-0.1811236441,-0.3240526915
-1.89150962,-0.8074719824,1.052575455,1.715088725,0.3220485151,-0.4088948965
-2.422690088,-1.257756082,1.370404556,1.548286676,0.8365533948,-0.4072277546
-2.863932219,-1.36510002,1.533609497,1.304161668,1.173029184,-0.3519653082
-3.094689478,-0.994890743,1.13717623,1.02819562,1.278575301,-0.3175798953
-3.118431296,-0.5100152225,0.3951411813,0.795863986,1.360826015,-0.369879663
-2.882086884,-0.02944587471,0.07432429636,0.8107023239,1.559041381,-0.3873436153
-2.773049294,0.7022282317,-0.6092506728,1.016274571,1.438173175,-0.2674137056
-2.269682423,0.9927215823,-3.115668845,0.9125500917,0.5533043742,-0.1785935611
-1.863419836,1.164988367,-9.259918035,0.6042377353,0.4370931685,-0.2460323572
-0.3986772465,1.675048013,-10.62578027,0.06044898182,0.782341361,-0.3813816607
1.085847902,0.8406494449,-9.066253073,-0.574426949,0.7646166086,-0.525220871
1.369675657,-0.1977840873,-8.336481586,-0.998663187,0.5425941944,-0.6305288672
1.038904072,-0.4357745128,-6.245339328,-1.101745248,0.343436867,-0.6697132587
0.8244207791,-0.2638987737,-3.779911337,-0.9613244534,0.3693204224,-0.6879811883
0.7768813216,-0.3793149589,-1.205013795,-0.783290267,0.2944244444,-0.6763370633
0.3317278628,-0.5892933419,0.515170121,-0.571695745,0.1924251318,-0.6093479395
-0.3853340731,-0.5178484003,1.783966068,-0.3235095739,0.1797404587,-0.5095354915
-0.5245499438,-0.3517044829,2.697875395,-0.07217827439,0.2045475394,-0.4080680013
-0.4639233334,-0.2731120077,2.899392823,0.1286724508,0.2096651047,-0.3311080337
-0.430094129,-0.5106231253,2.627377963,0.2862138748,0.2481472343,-0.2768754065
-0.2599392224,-0.7479074483,1.934184687,0.3473507762,0.325437963,-0.2265754938
-0.3783621882,-0.8764560868,0.8423165013,0.2904656529,0.3269940317,-0.183859989
-0.530043865,-0.8002350169,-0.5211418889,0.1176251099,0.376698494,-0.1804037094
