lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
-6.235696,-19.81257,4.1587257,-0.22105668,-2.0116541,0.5471058
2.091327,-7.1066833,1.9310079,-0.13675736,-1.0697006,0.65645057
5.130212,-4.955536,-2.5507488,0.41363183,0.58574295,0.6503419
9.0544405,-8.812766,-4.9459643,0.439899,2.4525456,0.48479757
22.370499,-20.98984,3.3020952,-1.1129192,-2.621908,0.21113014
12.358929,-11.619547,-3.778267,-0.4464658,-2.0635777,-0.0240528
5.651847,-2.9072795,-2.8785655,0.50648326,3.6559494,0.11766783
3.9433718,-1.1844472,-2.062613,0.8387937,4.519101,0.016264275
5.020142,-2.0147567,-2.3401806,0.6170498,4.0078073,-0.37407833
6.8602223,-6.1591253,-1.4979069,0.15645774,2.442772,-1.1804198
6.2524457,-9.403793,-0.9451649,0.075212725,1.3248893,-1.21585
5.9844494,-10.480563,-1.079163,-0.16668972,0.18379395,-0.92813265
4.922036,-9.49472,-1.1437693,-0.5613084,-0.7777072,-0.95989764
3.199204,-8.338987,-0.5886344,-0.87712544,-1.4459933,-1.0160972
2.1511476,-8.405986,-0.3397808,-0.89606225,-1.758756,-0.9550107
1.8879371,-8.717052,-0.3182454,-0.9186643,-2.2663846,-1.0191516
1.3471591,-8.535198,-0.6939186,-1.1966077,-2.888856,-1.2482258
-0.040677983,-8.860622,-1.0576276,-2.0487642,-3.6475499,-1.112003
0.19621146,-9.789038,0.11006984,-2.5576146,-3.8784568,-0.5170207
1.8664017,-10.535598,0.21535404,-2.5698318,-3.128315,9.93E-04
3.1609187,-9.334401,1.2921243,-2.5930445,-0.31528258,0.28932083
4.0295134,-9.243474,2.3784657,-1.7237841,3.3034804,0.35468337
3.9170506,-8.56152,1.0193424,-1.3010656,4.137922,0.22518003
3.7663028,-8.439486,1.2227324,-1.6938517,2.988885,0.090178914
3.4863427,-8.949157,2.359323,-1.2754093,1.4342341,-0.16332997
3.3810585,-9.41815,2.5579274,-0.29985824,0.19356778,-0.25068364
3.4983068,-9.468399,2.2851455,0.19921827,-0.86445004,-0.2842812
3.3954153,-10.382458,1.5457634,0.71845335,-1.4575998,-0.46387544
2.7828526,-12.150753,0.7609176,0.8253547,-1.5028037,-0.3917934
2.2947168,-14.703896,1.5529419,1.0037272,-0.27618724,-0.027717989
2.091327,-17.094324,3.3882368,1.2871685,2.1904848,0.5813142
4.165904,-18.587446,7.02772,2.0538037,2.5710535,1.4713442
5.6063833,-14.821143,4.321438,3.4374125,0.5295434,2.2660792
6.8650084,-14.270794,-1.1006985,4.508869,-0.18944444,2.045557
9.226724,-13.387843,-4.749753,4.478937,0.07994693,1.3070215
9.88475,-10.8251295,-8.185846,2.5553238,1.0090723,0.7095958
8.650054,-6.640083,-5.56092,0.25908303,1.7714314,0.68760467
6.3696938,-5.288138,0.47138608,-0.97913986,-0.8882738,1.056567
4.0127635,-5.089534,3.778267,1.0758092,-0.6048325,0.95272
2.7038896,-3.7328033,-3.0293136,1.6903392,-0.10453424,0.18913901
2.3688943,-4.2017965,-4.046263,0.43928814,-1.0880265,0.37423104
5.1589255,-1.9525433,-2.6392834,-0.66759884,0.21372631,0.58375764
4.802395,-2.9120653,-1.5026926,-1.4501166,-0.30428702,-0.0063377223
3.2542388,-3.6011982,-0.4881358,-1.570457,-0.73433584,-0.54206616
4.089334,-6.5946193,2.3641088,-1.475162,-1.2089777,-0.8755983
-1.5170496,-23.763123,29.16133,1.1747693,-1.2877793,-1.0631338
-7.133004,-22.284357,5.087141,-0.21433719,-1.5412881,0.34307694
4.048656,-6.2404814,3.158526,0.11491894,-0.57123494,0.7285326
9.736395,-8.738588,-4.0773697,0.73616844,2.1801,0.23495387
23.571695,-18.537197,5.369494,-0.80076736,-5.12401,0.2844339
8.013563,-5.3766723,-4.4554358,0.09048434,4.1855693,-0.37346745
4.421936,-1.7754744,-1.7730815,0.7257837,4.941209,-0.6227003
3.8117664,-4.302295,-2.7996025,0.5559633,2.6571853,-1.049084
5.2905307,-10.212567,-2.507678,0.08132137,-0.41790786,-0.95928675
4.6899323,-11.026127,-1.8424734,-0.33223408,-1.6714023,-1.0374775
2.510071,-9.24826,-0.9164511,-0.53931725,-1.9481242,-0.94218254
2.065006,-8.740981,-0.8662018,-0.62422746,-2.1234424,-0.8578832
1.5218352,-7.348358,-1.1533405,-1.1104758,-2.698266,-0.81390095
0.076570325,-6.6855464,-1.3734802,-2.4085634,-3.3573892,-0.80229455
0.21535404,-7.91785,-0.5982057,-3.1135013,-2.956051,-0.1627191
2.5866413,-10.492527,0.22013968,-3.101284,-1.3867394,0.30520332
3.8213377,-11.059627,1.253839,-2.8288383,0.8123738,0.31864235
4.599005,-10.04507,2.457429,-2.1605523,3.7494116,0.1476002
4.615755,-8.958728,2.6751757,-1.8936045,3.7781222,0.021762058
3.9601214,-8.69791,3.1680973,-1.5319725,2.0200534,-0.2635118
2.861816,-8.365308,2.4741786,-0.3096321,0.5826886,-0.4486038
2.3976083,-8.200203,1.5002998,0.1918879,-0.7239511,-0.37652177
2.7684958,-9.652647,0.8757731,0.52053314,-1.515021,-0.29161158
3.182454,-10.619347,0.37567315,0.6146063,-1.428889,-0.28183773
2.2947168,-11.499906,0.13399807,0.60910857,-0.73311406,-0.34353507
1.8424734,-13.655839,0.81834537,0.6934079,-0.07032581,0.027870705
2.0697916,-15.309279,4.634897,0.71295553,1.6590323,0.6992111
3.481557,-18.22613,7.4536424,1.799684,3.7909505,1.2948042
5.879165,-17.089539,9.779466,2.6090798,0.88140154,2.0437245
6.745367,-15.268601,0.46660042,4.5131454,-0.7935897,2.0993133
9.288938,-14.833108,-5.0512486,5.183875,0.23877177,1.156138
10.219746,-13.138989,-9.052048,3.7446775,0.74762213,0.690659
10.021141,-10.0163555,-8.252846,0.93531036,0.942488,0.85131645
8.207381,-7.393822,-5.465207,-0.89850575,1.5050944,0.8904118
5.0775695,-5.6207404,1.6007984,-1.5887829,-0.9536363,1.2098941
3.1226335,-4.965107,6.977471,0.57306755,-1.2651774,1.4218642
4.017549,-3.871587,-0.18424734,1.8259512,0.75434166,0.9502765
1.7850457,-2.885744,-4.1228333,1.6475787,-0.9395864,0.40721774
2.0889342,-3.2685957,-3.8237305,0.39713848,-1.555949,0.6466767
5.601598,-1.4452649,-3.5724843,-0.46784607,-0.069104075,0.5727621
6.2213387,-0.72741807,-2.7110682,-1.2613595,-0.1882227,0.36384633
6.326623,-1.2993027,-2.172683,-1.566181,-0.28840452,0.13416117
5.211568,-1.68694,-1.538585,-1.9491931,-0.48632473,-0.36247188
3.2733815,-4.9028935,1.1509477,-2.4855325,-0.96402097,-0.7210495
3.1609187,-15.565311,23.207987,-1.2925135,-0.9249256,-1.2647191
-0.2440679,-29.503504,9.8727865,2.8980188,-3.4160323,-1.6599487
-8.427522,-20.365313,2.900101,-0.52709997,-0.85040015,0.826271
1.268196,-6.276374,2.8498518,-0.7445678,0.58940816,1.0168608
7.3842506,-6.6592255,-1.1676974,-0.12331833,1.6736932,0.8568142
13.969298,-11.535798,-1.5266209,-0.14530946,1.9516366,0.47746718
20.664417,-23.593231,10.796415,0.18700098,-3.7575057,-0.09063706
8.02792,-6.3960147,-5.568098,1.0959678,3.5105636,-0.60315263
3.8931224,-1.0169497,-3.2997024,1.4716496,3.9296167,-0.33742642
2.87378,-0.56470615,-3.7471602,1.2871685,3.4109926,-0.32154396
4.74736,-3.290131,-4.0941195,0.45455974,1.9656866,-0.8908699
5.95095,-8.611769,-3.1058838,-0.19967642,0.66882056,-1.0582469
7.2287173,-12.789637,-1.7395821,-0.6449968,-0.20593779,-0.9030872
5.5657053,-11.4903345,-0.55034924,-0.8001565,-0.9725731,-0.9482912
3.4049866,-8.810373,0.059820566,-0.78732836,-1.4325542,-1.0002147
2.0386848,-6.745367,-0.65084773,-1.1086432,-2.4081054,-1.1504874
0.5312066,-6.391229,-0.4833502,-2.0884702,-3.7342927,-1.2604431
0.5288138,-7.2765737,0.38763726,-2.2515712,-4.044612,-0.5151881
1.835295,-9.224331,-0.18903299,-2.171548,-3.9957428,-0.31421357
2.3353949,-11.813365,-0.6843473,-3.4164903,-2.3983314,0.058413945
3.7974095,-9.186047,3.739982,-1.710345,3.8844128,0.12072215
3.6466618,-8.482556,2.6703901,-1.0390047,4.3181267,0.12072215
4.4817567,-8.2145605,1.1294123,-1.4116322,3.2992043,0.09506583
4.421936,-9.257831,2.376073,-1.5307508,1.615661,-0.24457498
2.9336007,-9.454042,2.806781,-0.23571745,0.33223408,-0.36430448
2.885744,-10.07139,1.3806586,0.5351939,-0.6653081,-0.32948518
2.6679974,-11.691332,0.3397808,0.7795398,-1.4704279,-0.30443972
1.7419748,-13.464413,-0.21774685,0.6811906,-1.2181407,-0.09063706
2.0865414,-15.218352,4.1635113,1.1155155,1.5564071,0.63445944
3.8165522,-17.359928,6.2213387,2.260276,2.5502841,1.4243076
6.8578296,-15.093925,3.0005996,3.8082075,0.0017562362,2.23126
9.77468,-13.938192,-6.0634127,4.5015388,0.75434166,1.1341468
9.906285,-9.262616,-7.367501,1.488143,1.4556144,1.1799617
8.585447,-6.142376,-3.7304106,-1.3694825,1.3914737,0.9142355
3.7806597,-5.6997037,8.819944,-0.36033386,-0.91576266,1.0858885
4.072584,-3.9433718,-1.6079768,2.0996187,0.3804924,0.39622217
0.7322037,-3.5796626,-4.206582,1.4582106,-1.7514256,0.16592614
2.914458,-3.2231321,-2.9312077,0.16684245,-0.38492116,0.63812464
5.3982077,-1.1150553,-3.1250265,-0.9883028,-0.21998768,0.23739733
6.017949,-1.5864414,-2.1798615,-1.5808417,-0.15767947,-0.077198036
4.4315076,-2.4765713,-1.7180467,-2.2051456,-0.63476485,-0.497473
3.5772698,-6.2237315,1.6079768,-2.5515058,-1.0825287,-0.64896744
4.4051867,-9.755538,6.4965134,-2.3102143,-1.202869,-0.81573355
-1.2299109,-21.119053,34.150364,-0.4134791,-0.41424268,-1.0558034
-0.19621146,-30.675987,25.734808,2.2236242,-1.2407427,-1.2103522
-9.288938,-26.61776,4.4004006,1.0177771,-2.2456152,-0.5164098
-0.95473623,-15.404992,3.6131623,0.0019089525,-0.8901063,0.94111353
3.67059,-6.053841,0.94277215,0.37148213,-0.9426407,0.42554367
7.355537,-5.130212,-3.546163,0.5956695,1.4647774,0.3180315
12.643675,-8.26481,-1.713261,-0.41408995,0.9168317,0.61979866
25.94777,-24.82075,17.185253,-0.057344932,-4.6402054,0.019929463
8.066205,-7.884351,-7.2861447,0.66897327,4.2051167,-0.92996526
4.359723,-2.0386848,-3.8787656,1.103909,4.5691924,-0.58788097
3.2039895,-0.81595254,-3.9361932,1.0965786,3.8599782,-0.6416371
3.7615173,-2.2325034,-4.7808595,0.69890565,2.4751477,-1.0332015
4.3932223,-7.070791,-4.8382874,-0.17829616,-0.18028148,-1.251891
5.8217373,-10.84188,-2.9455647,-0.67065316,-1.3397028,-0.87804174
6.3338017,-12.059826,-1.3926228,-0.68592477,-1.6170354,-0.9531781
4.3501515,-10.691132,-0.72741807,-0.58452123,-1.7776929,-1.2042435
2.105684,-9.370294,-0.6963114,-0.63583386,-2.1014512,-1.0991749
2.160719,-8.760123,-2.4670002,-1.7891465,-3.4526842,-1.0643555
-0.32303107,-8.786445,-0.2847459,-3.6834383,-4.6426487,-0.7528145
0.8757731,-8.807981,0.40917268,-3.9180102,-3.200397,0.035201084
1.2131611,-9.312865,4.156333,-3.3486843,1.7030146,0.40538514
3.493521,-9.035298,3.1848469,-1.507538,4.4512954,0.80244726
5.6733823,-10.066605,2.37368,-2.184376,2.9009204,0.43531752
5.436493,-9.9038925,3.8213377,-1.7097342,1.0939825,-0.1333976
3.5102708,-8.212168,3.1537402,0.123471044,-0.12713623,-0.42050403
3.6346977,-8.487342,1.0576276,0.52175486,-1.5974878,-0.41561714
3.0005996,-9.695718,0.31345975,0.71295553,-1.5822161,-0.52618366
2.4670002,-10.377672,-0.31585258,0.87972164,-1.0758092,-0.3105484
2.754139,-11.205588,-0.34217364,0.8381828,-0.65431255,-0.25251624
1.8640088,-13.019348,-0.634098,1.0098358,-0.5174788,-0.13523018
2.210968,-14.995819,0.7585248,0.7599921,-0.31589344,0.5171734
2.7302105,-19.707287,6.216553,1.1191807,2.1574981,0.7602976
6.2213387,-14.529219,11.609976,2.8912992,3.0786822,2.1756713
7.7503524,-13.878371,0.20817557,4.230926,0.9204969,2.4896557
9.968499,-12.9021,-5.5872407,4.460611,1.3798672,1.0321324
8.977871,-10.21496,-7.099505,3.16008,2.1568873,0.78656477
10.932807,-8.616554,-8.439486,0.46372274,0.6755401,0.8720858
8.575876,-8.525627,-4.510471,-0.9846377,0.43669197,0.71692616
5.2426744,-6.283552,0.6939186,-1.2412009,-1.2474623,0.9026291
1.3184453,-4.938786,5.9988065,0.8277981,-0.96279925,1.0638974
1.8879371,-3.6586258,-1.7682959,1.9157484,0.2870301,0.57092947
0.5479564,-2.8977082,-4.2568316,1.388572,-1.0422117,0.324751
2.2851455,-2.2851455,-4.007978,0.36109746,-1.3348159,0.42920887
3.8548372,-1.4404793,-3.5988052,-0.44524407,-0.5975021,0.383394
5.426922,-1.4931214,-2.4861426,-1.2247075,-0.39530587,0.15370885
6.0346985,-1.9453648,-1.4117653,-1.3890301,-0.8901063,-0.30749404
4.9052863,-1.9884356,-1.4117653,-1.475162,-1.3366485,-0.60742867
4.1371903,-3.7256248,-1.052842,-1.5924481,-1.5669445,-0.7625883
6.5084777,-11.753545,7.2358956,-1.502651,-2.865643,-1.432707
1.5337993,-31.73122,22.042683,3.3378415,-1.1087959,-0.9330196
-6.704689,-20.248066,-0.1698904,0.22243114,-2.4019966,0.3003164
1.524228,-7.9106717,1.3567305,-0.50755227,0.10621411,0.8879683
6.1830535,-5.032106,1.2562319,-0.0353538,0.97730726,0.9686025
12.550355,-10.884951,-0.75613195,0.023900084,1.277242,0.6625592
25.942984,-27.558138,14.787644,-1.6345978,-4.564458,0.5568796
10.403993,-11.514262,-7.456035,1.2340232,4.4195304,-0.58727014
3.7328033,-0.9164511,-4.426722,1.9805,4.212447,-0.15783219
2.536392,0.1794617,-4.7114677,1.727602,3.8489826,-0.08758274
2.8666015,-0.59342,-4.3788652,1.2150865,2.3682463,-0.33009607
4.3788652,-3.4456646,-4.316652,0.6915753,0.07139482,-0.8774309
6.125626,-8.4012,-3.1920254,-0.018249584,-0.8919389,-1.2329541
7.042077,-11.777473,-2.4071796,-0.60345805,-1.1576651,-1.1761438
5.9653068,-11.897114,-1.1629118,-1.1489602,-1.8577162,-0.84566593
3.7184465,-9.571291,-0.98584294,-2.5307364,-4.3109493,-1.2341759
1.5194423,-8.535198,0.70588267,-2.8276167,-5.1582184,-0.87682
1.5050855,-8.3174515,0.8207382,-2.6791766,-5.047041,-0.7735839
1.7036897,-9.449257,-0.9068798,-2.9852197,-4.7031245,-1.0038799
-1.8879371,-10.5690975,6.606583,-4.2295513,-0.50465065,-0.6324741
0.66041905,-8.365308,7.1976104,-2.0273838,4.0933285,0.9716568
5.0081778,-8.776874,3.103491,-0.72135496,3.720701,1.0852777
6.053841,-8.956335,1.5266209,-0.6419425,1.2124902,0.11094832
4.6468616,-8.922835,0.9379865,-0.23755004,-0.2664134,-0.42355835
3.6729827,-8.405986,-0.16031912,0.24258968,-1.2065343,-0.46387544
3.1513474,-7.798209,-0.25842485,0.31039566,-1.849164,-0.40523243
3.1226335,-7.958528,-0.44745782,0.22731806,-2.129551,-0.39606944
3.4097722,-9.1669035,-0.69152576,0.1051451,-1.8815398,-0.34903285
3.95055,-10.162318,-0.83748794,-0.23755004,-1.4728713,-0.25740314
3.723232,-10.51167,0.44027936,-0.61934054,-0.63537574,-0.28916812
2.8929226,-12.983456,2.5555346,-0.3475057,1.0029637,-0.092469655
2.225325,-14.246866,5.0009995,0.4918225,2.1184027,0.2636645
2.4335005,-16.986649,6.096912,2.1570399,2.5539494,0.70165455
5.2426744,-19.290936,5.721239,3.557142,-0.24075708,1.2123375
7.111469,-16.65883,1.0911272,4.335384,-1.9866086,1.5110503
7.690532,-15.213567,-4.4841495,4.821632,-0.6738602,1.0638974
8.829515,-12.6676035,-8.097312,4.1405177,2.2424083,0.5122865
8.310273,-9.312865,-7.4344997,2.188194,3.7536876,0.73341954
9.013762,-7.133004,-3.9481573,-0.48067424,1.9058218,1.1011602
8.154739,-6.4797635,-2.0697916,-1.0945933,1.5735114,0.8244384
6.0897336,-6.245267,1.3663018,-1.1678971,0.41958773,0.9093486
5.922236,-5.477171,2.2348964,-0.5154935,-0.64026266,0.9521091
3.2183464,-3.603591,0.25842485,0.8583414,-0.2664134,0.6759982
1.9549361,-2.8307092,-2.6081767,1.3482549,-0.42645997,0.4078286
-0.45942193,-2.4717858,-4.5966125,1.04099,-1.4747039,0.2966512
-0.18185452,-3.2279177,-4.429115,0.155236,-1.6860632,0.41393724
2.3976083,-4.2568316,-2.7421749,-0.55519974,-0.71662074,0.29970554
3.8811584,-4.347759,-1.9501505,-1.1623993,-0.3531562,0.20868668
5.355137,-4.536792,-1.0001999,-1.3548217,-0.7880919,0.0730747
4.546363,-3.76391,-0.5024927,-1.4024692,-1.5669445,-0.17737986
4.5535417,-5.960521,1.2466606,-1.3456588,-2.2254567,-0.5597812
4.7425747,-14.091332,12.607782,-0.7360157,-2.8558693,-1.4033855
-0.5096712,-29.192436,26.012375,3.3030221,-1.5785509,-1.2378411
-5.7020965,-22.356142,2.2372892,1.2822815,-2.7092617,-0.082084954
1.1413764,-12.323036,0.44745782,-0.3023017,-1.0470986,1.024802
4.8119664,-5.460421,1.5529419,-0.022525638,-0.05016727,0.98143065
6.503692,-5.5106707,-1.7874385,0.32749987,0.68348134,0.9179007
12.882957,-11.586047,-4.0390844,0.86445004,3.0438628,0.18486296
19.070797,-18.080168,6.192625,0.014737112,-4.0336165,-0.33681557
6.5228343,-4.790431,-5.048856,0.31589344,1.728671,-0.12667808
4.3669014,-1.995614,-2.5674987,0.57062405,3.7384162,-0.18654284
4.469793,-3.345166,-2.2588246,0.8125265,3.7775114,-0.6324741
5.623133,-8.006385,-1.8281165,1.0739766,2.5802164,-0.9482912
6.826723,-12.193824,-1.8281165,1.2908336,0.4550179,-0.99105173
4.74736,-12.423535,-2.5579274,1.1020764,-1.8729877,-1.016708
2.5028925,-10.131211,-2.5722845,0.43562296,-3.5382051,-0.8896482
1.2418749,-7.7240314,-1.538585,-0.6944769,-5.4526553,-0.86460274
0.7393822,-7.056434,-0.1794617,-1.2943461,-6.5057864,-0.6709586
0.5240282,-6.7501526,-0.148355,-1.3810889,-6.7831187,-0.40645415
0.36131623,-7.3435726,-1.7467605,-2.1862087,-6.7397475,0.16592614
3.7830527,-8.475378,0.87338024,-3.5527132,-3.2211664,1.0681734
4.613362,-9.276974,3.5413775,-2.5154648,2.2381322,0.8244384
3.1082766,-8.212168,1.4859428,-0.6737075,4.2686467,0.6943242
4.718646,-8.099705,-0.5168497,-0.68592477,3.4989572,0.66805696
6.1854467,-9.135797,-0.1268196,-1.6187153,1.1660645,0.21113014
3.6681972,-8.82473,0.6029913,-1.1904991,0.6303361,-0.28794637
4.063013,-8.645268,0.7537391,-0.7763328,-0.18394665,-0.06864593
5.907879,-9.504292,1.1318051,-0.7653372,-2.092899,-0.18165591
5.24746,-10.262816,2.6751757,-0.30841035,-3.0226352,-0.58788097
4.1347976,-10.813166,5.436493,0.33666286,-2.6884923,-0.8065706
2.8187451,-13.634303,3.522235,1.1503347,-0.6726385,-0.94035
1.3639089,-14.991034,0.70348984,2.007378,0.94370973,-0.7803034
1.3160524,-17.312073,1.550549,2.563265,0.8539126,-0.4834231
2.6919255,-18.585054,9.410972,3.7373471,-0.25175264,0.48663014
6.068198,-14.433506,-1.9238294,4.794754,-0.42218393,0.9380592
6.8506513,-13.550554,-6.71426,4.315836,1.4812708,0.6466767
7.7407813,-11.069198,-8.219346,2.634736,4.6712065,0.68088514
8.250452,-10.597812,-6.5539412,1.3647482,4.7493973,0.9893719
8.7984085,-9.554541,-4.0438704,-0.11537708,2.500193,0.9142355
7.365108,-8.458628,-1.8329022,-0.51976955,0.46601346,0.8116102
5.5776696,-6.7836523,-0.79441714,-0.4067596,-1.8375577,0.8873575
2.7230322,-4.9363933,1.8065811,0.021456625,-2.627406,0.9142355
-1.6295122,-4.627719,0.78723866,1.4624866,-0.7715986,1.3742167
-0.8781659,-4.749753,-3.507878,1.5083015,-0.96218836,1.4737877
1.3663018,-4.54397,-4.3501515,0.8442915,-1.9078071,1.1084905
4.551149,-3.0795627,-4.139583,0.1259145,-1.5620576,0.43531752
5.9030933,-2.0338993,-3.2877383,-0.44341147,-0.91209745,0.12744166
7.123433,-0.79920274,-1.9310079,-0.82886714,-0.48510298,0.25389066
8.106883,0.019142581,-1.4787644,-1.19111,-0.661032,0.16653702
6.800402,-0.08853444,-1.0313065,-1.8569525,-1.108185,-0.5493965
5.74756,-4.338187,2.361716,-2.0548728,-1.623144,-1.2091305
-1.7108682,-18.69273,41.23312,-0.08239039,-1.7074435,-1.5200607
0.6556334,-31.209585,4.536792,3.4239736,-4.762378,-1.7637957
-7.6666036,-19.288544,-2.3665016,-0.119653136,-2.9664357,0.3125337
0.72023964,-6.62094,1.5529419,-0.942488,-0.0184023,1.3033564
4.2951164,-3.5940197,-0.6221339,-0.21800236,1.5399138,1.1200969
8.609376,-8.499306,-3.1944182,0.16439898,2.8587708,0.6607266
24.162724,-24.52404,17.24268,-0.8508583,-3.0873868,0.11033745
10.133604,-12.201003,-7.537391,0.90904313,1.1300235,-0.31238097
4.4243293,-2.1894326,-4.06062,1.7373757,3.503844,-0.09308052
3.1561332,-1.2323036,-4.0869412,1.5687771,2.8428884,-0.34231335
4.098905,-4.4602213,-4.106084,0.9689079,1.3627629,-0.7784708
6.3338017,-9.944571,-3.9553359,0.33055422,-0.44295332,-0.7589231
6.3074803,-12.449856,-1.969293,-0.14042254,-1.59199,-0.7894664
4.0965123,-10.057034,-1.3782659,-0.40859216,-2.2590544,-0.7607557
1.7994026,-7.018149,-1.2346965,-1.3200024,-3.733071,-0.7784708
0.89491564,-7.281359,0.1268196,-2.4262786,-5.7238793,-0.21281002
2.158326,-8.5423765,-0.7609176,-2.7824128,-5.8228393,0.28687736
7.676175,-9.303294,6.587441,-3.1751988,0.35361436,0.7407499
3.9074793,-8.652447,1.9142581,-0.63949907,4.226497,0.3504073
4.7880383,-8.953942,0.1052842,-0.9736421,1.0365611,-0.23052509
2.5435705,-9.042477,0.7800602,-0.4012618,-0.3684278,-0.56772244
3.2398818,-9.52822,-0.062213387,-0.1117119,-2.2162938,-0.27328563
3.8524444,-11.07159,0.28713873,-0.26626068,-3.128315,-0.53962266
2.8905299,-13.897514,2.5794628,-0.2540434,-0.97868174,-0.565279
1.2179468,-16.409977,1.4189439,1.9798892,1.6455934,-0.3502546
3.2087753,-19.188046,7.932207,2.0409756,-0.44356418,0.5984184
5.300102,-13.459627,1.8807586,4.9150944,-0.18394665,0.8678098
6.7932234,-13.024134,-6.5946193,4.71412,1.6309326,0.61369
7.3842506,-10.645668,-8.128419,3.1637452,4.0163593,0.6173552
8.985049,-10.078569,-5.649454,0.43928814,2.8783185,1.0785581
8.489735,-8.353344,-3.2039895,-0.7867175,1.0542762,0.88124883
6.381658,-7.0325055,0.62452674,-0.6059015,-1.058705,0.8409317
3.278167,-4.9674997,1.9573289,0.36659524,-2.309756,0.80122554
0.9882358,-4.6731825,3.615555,0.8943824,-2.0727406,0.8226058
-0.44506502,-4.3764725,0.53359944,1.6811762,-1.2407427,0.9374484
-1.0959128,-5.2905307,-4.5918264,1.2499057,-1.9285765,1.2630392
2.0291135,-5.197211,-4.5320063,0.7227294,-1.6799545,1.0724494
5.2809596,-2.6823542,-3.4528432,-0.18807,-0.6934079,0.41393724
6.276374,-1.7946169,-2.4741786,-0.55275625,-0.4331795,0.36323547
7.556534,-0.7728817,-2.1655045,-0.9095013,-0.41363183,0.3333031
7.111469,-0.2536392,-2.1008983,-1.2980113,-0.7312815,-0.1957058
5.960521,-2.3904297,-0.0526421,-1.6278783,-1.524184,-0.9079741
5.855237,-11.724831,9.860822,-1.0298417,-3.001255,-1.7094287
2.5962126,-35.657845,23.16013,4.994507,-3.1289258,-1.3551271
-5.771488,-23.339592,-4.87418,1.3714678,-4.691518,-0.51946414
1.0863415,-10.24846,-0.18185452,-0.5594758,-0.679358,1.1072688
3.6993039,-2.2660031,1.8424734,-0.4739547,0.16119194,1.3418409
6.65444,-2.1391835,-3.3020952,-0.41286823,1.7457752,1.0052544
15.005391,-12.337394,-2.6656044,-1.4275147,1.746386,0.43653923
13.634303,-22.626532,-1.5194423,0.9481385,-1.3146573,-1.0099885
4.412365,-3.0939198,-5.304888,1.447215,4.253375,-0.08758274
2.5459633,-0.526421,-4.615755,1.3763547,3.7616289,-0.020387612
3.2446675,-1.7563318,-4.7449675,0.7251729,2.0438771,-0.4247801
4.6037908,-5.9844494,-4.3238306,0.0025198173,0.27847797,-0.76686436
6.4606214,-10.131211,-2.400001,-0.3475057,-0.5180897,-0.7906881
5.733203,-11.531013,-1.2658032,-0.337121,-1.4844778,-0.74609494
4.17069,-9.9038925,-1.0935199,-0.48189595,-2.2688282,-0.80351627
2.6225336,-8.185846,-1.3232309,-1.0854304,-3.5937939,-0.9427934
0.49052864,-8.367701,-0.3804588,-2.1953716,-5.6102586,-0.69905835
1.5361922,-9.762716,-0.40438703,-2.5582254,-6.398274,0.024205517
2.9479575,-10.595419,2.1678972,-4.3914304,-5.1765447,0.5807033
5.912665,-9.379865,8.745767,-2.8074582,3.8104982,0.7321978
4.520042,-8.427522,2.8977082,-0.7360157,4.9485393,0.8018364
5.869594,-8.721839,0.59342,-0.81481725,2.302273,0.24778202
3.3116665,-8.181061,0.60059845,-0.4153117,0.20089816,-0.416228
2.993421,-7.948957,0.57427746,-0.20150901,-0.5559633,-0.36980227
3.7423747,-8.796016,0.15314065,0.059941106,-1.8876486,-0.42966703
4.2568316,-11.129018,-0.66759753,-0.021303909,-2.6115234,-0.68256503
3.278167,-12.375679,-0.45702913,-0.15874848,-2.423377,-0.9171371
1.0719845,-14.955141,1.5816557,-0.02008218,-1.2749511,-0.8755983
0.4354937,-16.311872,1.9190438,0.6811906,-0.28046328,-0.5451205
0.9068798,-17.560925,2.132005,1.7214934,0.37132943,-0.0026725335
3.2590244,-18.592232,4.8358946,2.0721297,-0.28351763,0.6503419
8.989835,-13.5481615,13.347165,3.403204,-0.7092904,0.87880534
6.142376,-13.629518,-0.040677983,4.723283,0.0561232,0.519006
6.0107703,-13.909478,-5.0799623,4.662807,1.177671,0.52328205
6.95115,-12.143575,-7.1569324,3.868683,3.1391578,0.50801045
6.9056864,-10.12164,-6.1184473,2.5895321,4.5001645,0.9191224
9.564112,-9.966106,-5.285745,0.6170498,3.3657885,1.1640792
8.305488,-8.094919,-3.5892339,-0.6272818,1.9418628,0.7059306
5.871987,-7.4129643,-0.83030945,-0.81848246,-0.21693335,0.88369226
5.0656056,-5.5896335,-0.6628119,-0.29436046,-1.7471496,0.9044617
1.2059826,-4.2281175,0.7298109,0.48082694,-2.526613,0.7389173
-3.8213377,-5.103891,0.46660042,1.8143448,-1.4569888,1.363832
-1.4644074,-6.8339014,-2.7708886,1.7245476,-1.3769655,1.5935172
3.9673,-7.070791,-3.333202,1.0287726,-1.496695,1.0101413
5.5944195,-3.7184465,-3.1489546,0.26885685,-0.56940234,0.25816673
6.259624,-2.0219352,-3.2757742,-0.20211989,-0.07032581,0.48724103
7.4656067,-0.5766702,-2.4909284,-0.75250906,0.007864884,0.8213841
