accelerometer.x,accelerometer.y,accelerometer.z,gyor.x,gyor.y,gyor.z
0.06982274716,-0.8790443497,-0.06328750017,-0.6843342781,0.5908483863,-0.4194084406
0.8001565448,-0.688030195,-0.344924029,-0.6602432132,0.5677272677,-0.4115746021
1.48037402,-0.4542185165,-0.7767161941,-0.62840271,0.5999728441,-0.3658750057
1.886426618,-0.2391167992,-1.075130985,-0.5942289233,0.6656929255,-0.289518714
1.941404116,-0.0003606500059,-1.292885117,-0.5557550192,0.7398625016,-0.2047561407
1.768160742,0.1675701508,-1.561874053,-0.4943197072,0.8018242121,-0.1443982273
1.626520713,0.2844219218,-1.737600184,-0.4057397842,0.8377414942,-0.1038460061
1.57128281,0.2998924626,-1.734031094,-0.3283811808,0.8398743868,-0.1046269462
1.583201504,0.1346387721,-1.569073025,-0.2624663413,0.8302292228,-0.1233582869
1.812907939,-0.03747486739,-1.277534549,-0.2018443197,0.7812471986,-0.1404725015
2.066711581,-0.2398416063,-1.071802572,-0.1780883968,0.768573761,-0.1439806819
2.201119613,-0.3674912501,-0.9511585688,-0.1738764495,0.8003112078,-0.1451528668
2.474328798,-0.328380306,-0.8836147264,-0.1567256898,0.7298671007,-0.1114148721
2.671014276,-0.1840337944,-0.9615689037,-0.1132361069,0.6843060851,-0.1140750423
2.722422392,0.07358429165,-0.9617568275,-0.09412047267,0.6098995209,-0.1159120947
3.033139615,0.3609101182,-0.6357236691,-0.07453393191,0.4862802029,-0.1226975545
3.34826238,0.6241828689,-0.4224886225,-0.08646755666,0.3357223868,-0.1078986377
4.245792235,1.258900576,-0.2553562786,-0.08712275326,0.135976404,-0.01587923244
4.929774616,1.974454738,-0.2912660886,-0.0568122454,0.005008530803,0.08962801844
4.722990645,2.147301368,-0.1782590103,-0.01410469972,-0.1318921149,0.1841379106
4.332507226,2.088935103,0.05586071117,0.01665214635,-0.2702057958,0.2860200703
3.627338849,2.187625779,-0.2255012385,0.06489154696,-0.3592264354,0.3759402037
2.643314368,2.34217512,-1.019915002,0.1703676432,-0.4053601027,0.4334101677
1.88822826,2.334067217,-1.490266907,0.3435706496,-0.4960106015,0.4603992105
1.475873056,2.048621798,-1.32928461,0.5344383717,-0.6580053568,0.4664539099
1.170248187,1.647805785,-0.9401013144,0.735398829,-0.8566924334,0.4380422831
0.9060789255,1.227849604,-0.6046808806,0.9094598293,-1.037711859,0.4005194008
0.9122134827,0.655920654,-0.1099253327,1.035204887,-1.183418989,0.3827528656
0.4910710142,0.1971422823,0.3260357887,1.12116003,-1.279533863,0.3725478947
-0.2272029279,-0.3891179755,0.3444144721,1.20779264,-1.329755902,0.3687462807
-0.9587561843,-0.4988467627,-0.1669897206,1.316705346,-1.292535067,0.3801448643
-1.505454247,-0.2825771707,-0.9177942055,1.467439771,-1.183047771,0.3984190226
-1.779168312,0.1795586948,-1.507201383,1.647004247,-0.9674454331,0.4350601137
-1.824785131,0.6915759047,-1.722578995,1.816409349,-0.7212787271,0.5012974143
-1.836119449,0.9886299291,-1.365667591,1.949144006,-0.5040214658,0.5774808526
-1.827489422,1.164148409,-0.7934066322,2.040035963,-0.3334991634,0.6500751972
-1.876659257,1.19850719,-0.1068248825,2.082056522,-0.2183326334,0.6946277022
-1.79859972,1.323876029,0.6529150424,2.070698738,-0.1466110051,0.7093068957
-1.814954642,1.537466173,1.122061079,2.012471199,-0.06298721582,0.691080749
-2.001720492,1.557493646,1.835630204,1.886193514,-0.1476545334,0.6498348713
-2.150956675,1.442276783,2.856532756,1.757955909,-0.3750448227,0.5671154857
-2.120375659,1.584969682,2.737814607,1.708578229,-0.5483148098,0.471934706
-1.408814366,1.869798431,1.938661394,1.689477444,-0.6835762262,0.4016530812
-0.213951086,2.060319834,1.724580251,1.637233973,-0.7866917253,0.3708818555
0.7819152241,2.169433704,1.861525839,1.511172771,-0.8787987232,0.37786147
1.46528941,2.050408681,2.223042691,1.344033599,-0.892085433,0.4167158604
1.704311809,1.603801224,1.746119006,1.197873473,-0.8362519741,0.4596385658
1.67390235,1.022303651,1.296233697,1.067592025,-0.8483014703,0.5079402924
1.446570681,0.6054349139,1.498039295,0.9400972128,-0.9449225068,0.5619422197
0.9396493328,0.2643926947,1.683159131,0.8406724334,-1.063642144,0.5690415502
0.2740761766,0.1394517253,1.515732626,0.741345048,-1.180386901,0.5598797798
-0.3305301775,0.1177910976,1.639151501,0.6565491557,-1.31703496,0.5391886234
-0.9166431358,0.1060398696,1.882990506,0.5846579075,-1.437983274,0.5032237172
-1.088827502,0.1597755514,2.019991331,0.5217484832,-1.526887417,0.5003064871
-1.010569958,0.1341319916,2.014596194,0.473628372,-1.556886911,0.518891871
-0.7246306176,0.04661737427,1.720030479,0.4363565743,-1.493133664,0.5573146343
-0.5791594859,-0.06534487109,1.30984049,0.3866961002,-1.356135845,0.5956524611
-0.4730237547,-0.1566261475,1.072130927,0.3341704905,-1.189672232,0.6430063844
-0.3473164771,-0.2047340526,0.9573694062,0.2805221677,-1.049106836,0.6845719218
-0.3152200879,-0.3227554518,1.014700774,0.2310573906,-0.9514711499,0.7069295049
-0.4150248625,-0.4730658403,0.860894945,0.1940354556,-0.8608301878,0.7174468637
-0.5219686951,-0.6252092894,0.7035583112,0.1670263857,-0.7965308428,0.7088913321
-0.6733803228,-0.7470008548,0.6802019855,0.1400187463,-0.7663788199,0.6846632361
-0.7339502346,-0.8289408869,0.8703034094,0.1117285118,-0.8034971356,0.6644900441
-0.5841834515,-0.7984019563,1.048875431,0.1073207185,-0.8390026689,0.6466996074
-0.5864487661,-0.7855828067,0.8237348427,0.1281700134,-0.8242182732,0.6098902225
-0.6823483499,-0.8251590303,0.6343126333,0.1457101256,-0.7785256505,0.5628878474
-0.81407065,-0.9962310517,0.6073875092,0.1484777927,-0.7158119082,0.5049222112
-1.00296942,-1.200424422,0.5771478538,0.1317864358,-0.6249262094,0.4249397516
-1.18259475,-1.354068338,0.4345534465,0.111797303,-0.5484291315,0.3596807122
-1.286809158,-1.305566465,0.6189113583,0.1077682078,-0.5207650065,0.2942084968
-1.330835931,-1.226139878,0.690415921,0.1261377931,-0.5000266433,0.2302290946
-1.263141282,-1.155221006,0.7909674223,0.1396639794,-0.5210573673,0.1681428254
-1.078764958,-1.038100355,1.174985444,0.1517491341,-0.5800129175,0.1177405789
-0.834999164,-0.8823825542,1.375209618,0.1590195745,-0.6520738006,0.07206203789
-0.6374161523,-0.7596645216,1.410009421,0.150715515,-0.696349442,0.03452585265
-0.5632759803,-0.7646744587,1.315774264,0.1340656877,-0.7184718251,0.01018669084
-0.5245595884,-0.6018044484,1.20987731,0.09887976944,-0.7009086013,0.02391571738
-0.8727738911,-0.8440127838,0.9333829659,0.06658921391,-0.639787972,-0.02787397802
-1.171886894,-1.065696802,0.5719958779,0.02396982349,-0.5565934181,-0.04905812815
-1.244428983,-0.9676245504,0.3295022957,-0.0263047982,-0.4564012587,-0.06067297235
-1.349999774,-0.9910358212,0.1769888443,-0.0759511292,-0.34909603,-0.07333749533
-1.157702886,-0.9564648585,0.1712850797,-0.142985031,-0.2368315458,-0.04545420408
-0.9442767003,-1.309793143,0.1305050333,-0.2246561497,-0.1297187209,-0.04145024344
-0.5802160092,-1.730980912,0.05671323635,-0.3236671686,-0.007976585068,-0.03063940629
-0.02027735661,-2.075623202,-0.1980903768,-0.4132132232,0.111451,-0.00702944817
0.766218181,-2.334324991,-0.4465349762,-0.4977219701,0.1979510039,0.04377620667
1.564621014,-2.403367548,-0.3976797599,-0.5821785927,0.2231148779,0.1321048737
2.218835449,-2.413250059,-0.285995747,-0.6462659836,0.2325006574,0.1661712378
2.75222424,-2.284948089,-0.251816414,-0.7171620131,0.2113677561,0.2303256094
3.126694097,-1.806589988,-0.1317705232,-0.7891965508,0.1461570561,0.291831553
2.974639203,-1.50842771,-0.07727905451,-0.8534168005,0.0315204896,0.3217995763
2.66376825,-1.267882924,-0.1633592551,-0.889757216,-0.1344515383,0.3330278397
2.371533317,-0.9979846174,-0.5630474322,-0.8866590858,-0.2897460163,0.3435958326
2.143391208,-0.6370891123,-1.037464687,-0.8497439027,-0.4076260328,0.354762733
1.962568777,-0.1520563553,-1.553276613,-0.7864392996,-0.5002514124,0.3688850105
1.869504417,0.4088561107,-2.002017283,-0.7051311135,-0.6236330271,0.3992908597
1.814880846,0.8482225105,-2.342763149,-0.6281946898,-0.7895885706,0.4354789257
1.621104826,0.8118482978,-2.419541853,-0.596838057,-0.9441363215,0.4602633715
1.009406175,0.4668050263,-2.084594444,-0.6141492128,-1.101801157,0.4291623831
0.1180494563,-0.01436520996,-1.38917823,-0.6942744255,-1.182261944,0.3780302107
-0.7814175037,-0.2180886242,-0.7294859487,-0.7977837324,-1.076489091,0.3049034774
-1.734818298,0.4873755207,-0.5671861395,-0.8794442415,-0.819672823,0.2003163397
-2.464145257,2.247306633,-0.7044263262,-0.9198837876,-0.5440248251,0.03532423079
-2.84251446,4.083673919,-1.10300245,-0.8809033632,-0.2658981085,-0.1412380189
-2.882111142,4.834894438,-1.545244698,-0.7927005887,-0.0004946526606,-0.2761835456
-2.999375293,4.488088833,-1.594478538,-0.7027041316,0.2371298969,-0.3946401775
-3.261182063,4.052931575,-1.120901826,-0.6363432407,0.3568689823,-0.495295614
-2.790207057,3.809236801,-0.1523005394,-0.6158414483,0.304449439,-0.5642488003
-2.319833817,3.142458068,0.3200212046,-0.5996319652,0.1720877886,-0.6595327854
-2.092644187,2.204485144,-0.6440044446,-0.4884695411,0.04232366756,-0.7444034815
-1.501209741,1.631318177,-2.385959755,-0.2722674608,-0.0325894542,-0.7628218532
-0.6828329186,1.24817343,-3.642888885,-0.05807261169,0.03432992473,-0.7256572247
-0.3702387953,0.8290893555,-3.677800624,0.04810336232,0.2843317688,-0.6803046465
-0.470207236,0.4270423403,-2.912663808,0.09389988333,0.5074729323,-0.6392911673
-0.5518368869,-0.0006844751328,-1.97698674,0.1498564333,0.5997959971,-0.5925893784
-0.6540662583,-0.4797428338,-1.115171173,0.2160698026,0.5991379619,-0.5625801086
-0.7288482353,-0.8341875554,-0.1854278791,0.2220106274,0.6378016472,-0.5255596042
-0.6088228027,-1.072977022,1.269163904,0.1207729578,0.7850701809,-0.4617191255
-0.4949918409,-1.20479723,2.969040945,-0.07131360471,1.050738215,-0.4066691995
-0.5823159041,-1.093324814,4.482231924,-0.295682013,1.28275919,-0.3626514077
-0.6804065682,-0.4013794912,5.249790413,-0.4888944924,1.452616692,-0.3172622323
-0.8218655417,0.4093897792,5.087436536,-0.637811482,1.509659171,-0.2807220519
-0.7899503543,1.057065752,4.246050009,-0.7300707102,1.501201987,-0.2429639846
-0.521271945,1.318085171,2.837341733,-0.7820257545,1.457520604,-0.1962854266
-0.0910708485,1.06560211,1.55921974,-0.8073900938,1.374090672,-0.1489689797
0.3732484985,0.3002145342,0.6380857221,-0.8017199636,1.288759828,-0.09637980163
0.6318982656,-0.3790887489,-0.006451952618,-0.7551625967,1.255287051,-0.04733512923
0.5973848784,-0.7366524793,-0.05338569936,-0.7082923055,1.24583602,-0.0192246642
0.3535027645,-0.8848083201,0.6208750596,-0.7008935809,1.188020349,0.000224999385
-0.01253185705,-0.7299941905,1.442381997,-0.7283542156,1.104767442,0.00489245588
-0.6031339434,-0.5204378323,1.988295631,-0.7588943243,0.9892414212,-0.01180409826
-1.186671498,-0.375685078,2.273647528,-0.7699791789,0.8790091872,-0.05484291166
-1.593585535,-0.3796399531,1.575765216,-0.7168047428,0.9058781266,-0.1159089282
-1.590735114,-0.2780588165,0.3352531144,-0.6208380461,0.9988709092,-0.1575181633
-1.107443356,-0.2335065581,-0.6103688631,-0.4993604124,1.069647312,-0.1715925336
-0.458465068,-0.09643851301,-1.204151918,-0.3774571419,1.124577641,-0.1495357007
0.0066010057,0.1261596975,-1.303421855,-0.2719033062,1.144233346,-0.1095784307
0.2551455584,0.2095288856,-1.046598718,-0.1844056696,1.125311852,-0.07375598699
0.3276876475,0.2652624633,-0.5498445075,-0.1136360317,1.067931414,-0.05012957752
0.3284872735,0.2147925052,0.1542506505,-0.09429641813,1.002267122,-0.02943548374
0.3728255969,0.01608896501,0.8429840253,-0.1036001742,0.9385829568,-0.01963965036
0.2411395372,-0.3241875305,1.178360474,-0.1223850474,0.8950506449,-0.06614137441
-0.1860828358,-0.6835463275,1.647216003,-0.1925711632,0.8278626204,-0.05489870161
0.3499772208,-0.6211971311,2.048950299,-0.2750788033,0.7297554612,-0.008891263045
0.3690978085,-0.4631248765,1.748951453,-0.3478778899,0.6861280203,0.02133464999
0.202382521,-0.2560755327,1.486968158,-0.4157461524,0.7007535696,0.04187934101
0.04101034804,-0.1829191111,1.021291843,-0.4764145613,0.7458270192,0.05139428377
-0.1778656271,-0.2804331444,0.7936392719,-0.52497226,0.7889901996,0.06729947776
-0.2713654563,-0.24581542,0.6119079093,-0.5243409276,0.8340387344,0.07527447492
-0.6758636641,-0.5156745634,0.171281262,-0.5090919137,0.8639990091,0.06152324378
-0.8316349483,-0.6177928756,0.3596118951,-0.4943591356,0.8735109568,0.04130832106
-0.8016489754,-0.4674614444,0.4093559134,-0.465534687,0.8679673076,0.03237874061
-0.8473682317,-0.357808645,0.3469616358,-0.4462106228,0.9189609885,-0.01600799896
-0.7746721211,-0.1484866802,0.2712929026,-0.4472050369,0.9456346631,-0.01171844546
-0.3311141149,0.27540158,0.3000689882,-0.463377893,0.9534372687,-0.007254021708
-0.3770312319,0.1700362487,0.1422527542,-0.4791986942,0.9922499061,-0.03748010099
-0.3438224975,0.07799450931,-0.0896609817,-0.4796803594,1.017041326,-0.06540644169
-0.3151943689,-0.2560293555,-0.5060639276,-0.4418637156,1.071579218,-0.1082388535
0.04091507097,-0.373884166,-0.7885177642,-0.4008484781,1.041169524,-0.1323309094
0.1966466077,-0.6624608694,-0.6269149973,-0.3664726615,0.977478981,-0.1702223569
0.457724771,-0.7288321609,-0.4497943434,-0.3559444547,0.8973508477,-0.2097141445
0.8409940205,-0.6303367154,-0.4359938546,-0.3637022376,0.8297891617,-0.2145570964
1.419132639,-0.4120703966,-0.3201122438,-0.3913143575,0.7912249565,-0.2031132728
1.536682914,-0.4996119019,-0.09978007853,-0.4300854504,0.7183248997,-0.2007047087
1.698926901,-0.5440297203,0.0227587251,-0.455011636,0.6086289287,-0.1942137331
1.605364966,-0.6150035372,-0.04287716483,-0.4879062176,0.5431439281,-0.2028873712
1.49325849,-0.5288929414,-0.2472527593,-0.5011411905,0.4502678514,-0.1693676561
1.563135306,-0.3844681039,-0.5116530528,-0.4849561155,0.3733203411,-0.1495659798
1.09531818,-0.3577928629,-0.9003579175,-0.4633364081,0.3676927686,-0.1468993872
0.5900150803,-0.3492997599,-1.214691724,-0.4349686801,0.3931645751,-0.163709268
0.1305911041,-0.3644821314,-1.367287885,-0.3910889328,0.4164273441,-0.1900076568
-0.04384922473,-0.197937232,-1.454871476,-0.319366008,0.4148206413,-0.200693056
-0.130678344,-0.01444762755,-1.584567385,-0.2580357194,0.464673996,-0.2122402191
-0.1274723876,0.1152992808,-1.625025798,-0.2110019177,0.5546800494,-0.2160615921
0.03682663262,0.2005447842,-1.514888869,-0.1666956842,0.5988966823,-0.2006239593
0.08340674361,0.1483405497,-1.582797453,-0.1301416606,0.6912862659,-0.1777516603
-0.03308540026,0.06634557257,-1.708365907,-0.088810049,0.7834922075,-0.1632884294
-0.1415605342,0.009939794734,-1.708884962,-0.04456774518,0.8714193702,-0.1541021168
-0.3134637457,-0.01702361552,-1.651906937,-0.003371360246,0.9214395285,-0.1491260082
-0.05718158451,0.09841595057,-1.455921131,0.03165666386,0.9507917762,-0.1329243928
-0.020781799,0.1161760637,-1.209053134,0.03879763931,0.987308085,-0.1318698078
0.0178550979,0.1021598133,-0.9265046046,0.02797268704,0.9984529018,-0.1406129748
0.1261648121,0.07522036842,-0.7702148494,0.008709403686,0.9802217484,-0.1553652883
0.2147856371,0.06416179879,-0.8188555462,-0.00420000311,0.9599183202,-0.1759363413
0.2443603989,0.02639993115,-1.016800523,-0.005312911235,0.9600296021,-0.1974041909
0.2828827295,0.01240063189,-1.102480472,0.01282401476,0.9382177591,-0.216978699
0.3142963972,-0.04188800766,-1.193188333,0.02189926803,0.9661388993,-0.2452188581
0.391693379,-0.1796516338,-1.120468841,0.03974724188,0.9960144758,-0.28463763
0.613149726,-0.1812549773,-0.8838497042,0.02810712345,0.971955955,-0.3054862618
1.089277146,-0.02774257793,-0.4463059898,0.02132192068,0.9351638556,-0.3349493444
1.673271943,0.2897621138,-0.1769092032,-0.00571243884,0.8584650755,-0.2992524505
2.712771935,1.191129939,0.274688171,-0.0843699649,0.7684901357,-0.1937204301
3.218888397,2.179192297,0.4372773185,-0.152267918,0.7092522383,-0.05304910615
3.189346368,2.432358665,0.01231456104,-0.1451127976,0.6642459035,0.06113792211
2.750316653,1.958682583,-0.2805583782,-0.07021068037,0.5323192477,0.1160591915
2.535877491,1.48716105,-0.01264203943,-0.01661403663,0.3474761844,0.1450253278
2.325444935,1.315636609,0.4297461924,-0.009133642539,0.1458655298,0.1576797962
2.823126745,1.096323996,0.3842190976,0.01263716631,-0.03146425262,0.2241475135
2.92481368,1.297338151,-0.1627574898,0.07534635812,-0.1424919665,0.2645791173
2.459679802,1.612613476,-0.9531164249,0.1976104677,-0.2013670057,0.27362746
1.719179415,1.706407612,-1.576711557,0.3722429574,-0.2491140813,0.2398927957
0.8412788288,1.613327762,-1.843798021,0.5552647114,-0.29356727,0.1886514425
0.1442424667,1.460136265,-1.80438181,0.7379931808,-0.3230051398,0.1431264728
0.02320288867,1.201074994,-1.673070137,0.9015911222,-0.3344229162,0.1531838924
0.04657777291,0.9677572369,-1.319561819,1.02803731,-0.2918248177,0.1946552396
-0.07065612924,0.8233651326,-0.8922107053,1.127671242,-0.2367959172,0.2632752955
-0.3823072726,0.7425614111,-0.5524851217,1.203443885,-0.1827725768,0.3318571448
-0.7793165859,0.6251052445,-0.3693756026,1.281425714,-0.1439713836,0.3820854425
-1.11161655,0.5361790068,-0.3311979937,1.37576139,-0.1479814649,0.4061392844
-1.251958356,0.4443196383,-0.2564249307,1.487208486,-0.176455453,0.4192617238
-1.328928783,0.3239852859,-0.1492459741,1.599744797,-0.2169539481,0.4222816527
-1.279332831,0.113099725,0.131245038,1.697130442,-0.241842255,0.4143885672
-1.178767155,-0.02798398547,0.3279706292,1.771227002,-0.2185072154,0.3999771476
-1.141498916,-0.1626426313,0.5645663124,1.815282941,-0.218162328,0.3668165505
-1.02377723,-0.1411602828,0.8356558744,1.842469335,-0.2261183709,0.3241003156
-0.9106342507,-0.09271101692,1.05759416,1.838387489,-0.2361078858,0.2746185064
-0.8239676285,0.04515665407,1.142545649,1.810615897,-0.2396995872,0.2336358875
-0.708462596,0.3842044845,0.998468017,1.75520277,-0.2557605505,0.217096597
-0.5813825687,0.7897334966,1.01205289,1.673650265,-0.271856457,0.2284488231
-0.4295736123,1.236689913,0.8212731288,1.627635121,-0.2963354588,0.24901402
-0.300894187,1.630273051,0.5798614236,1.593823791,-0.3439234793,0.2581584454
-0.1234651978,1.708854421,0.8691782778,1.54740417,-0.3902294636,0.2751078606
-0.05635784704,1.416567757,1.031112834,1.501700521,-0.3818031251,0.2795275748
-0.103618926,0.9458850123,1.212891689,1.424769282,-0.3682899773,0.2738092244
-0.1935603321,0.4618073642,1.637009666,1.315456152,-0.3714452088,0.262126714
-0.3007501024,0.1733984186,1.83560507,1.215422034,-0.3721844852,0.2540168464
-0.3680019761,-0.08204699957,1.682561457,1.133999228,-0.3643619418,0.246339038
-0.3909107042,-0.225147895,1.492241276,1.062958598,-0.3753874302,0.2359015793
-0.4084340859,-0.4085848925,1.450788883,0.9911752343,-0.4130134284,0.2192151546
-0.3458880517,-0.4983966809,1.486575944,0.9299936295,-0.4711507559,0.2153045684
-0.2909134758,-0.6334475409,1.569520769,0.8670942187,-0.5403057933,0.2080184072
-0.1329483348,-0.7866343616,1.670315139,0.7999530435,-0.619584322,0.2196279317
0.08442425009,-0.6525929709,1.559953607,0.7507069707,-0.6581472754,0.2457626015
0.1072998065,-0.5631055922,1.325237381,0.7011545897,-0.6694902182,0.2524793446
-0.1126049272,-0.5757990695,1.149671555,0.6562658548,-0.6533078551,0.2536617219
-0.2339592703,-0.556840102,1.175814881,0.5901893973,-0.6321634054,0.2834600806
0.1606286611,-0.3881371478,1.130706158,0.5359152555,-0.5802816153,0.3618024588
0.4108049067,-0.2293032611,0.8282102345,0.4914673567,-0.5155441761,0.426065594
0.3004509733,-0.2005114664,0.5680307736,0.4592828453,-0.450879097,0.4772628844
0.06734831987,-0.03088905926,0.1749386338,0.4536233544,-0.3282791376,0.5337274671
-0.1126022968,0.1071118827,-0.2321864154,0.4452131093,-0.273525387,0.5669580102
-0.1130164306,0.1379272922,0.05471387922,0.4268295765,-0.2697349191,0.5937225223
0.0507771243,0.1367500651,0.09142097711,0.4161162972,-0.243872419,0.6250597239
0.1563201503,-0.02014320884,-0.08837298772,0.4107201993,-0.190730378,0.6347991228
0.0765083624,-0.1410936473,-0.2295291789,0.4057343006,-0.1696993262,0.6297139525
0.1378586109,-0.2572685419,0.1980333859,0.3886424005,-0.238412872,0.6167270541
0.2547048289,-0.413870724,0.5987398001,0.369332552,-0.3078072071,0.6016520858
0.2598068282,-0.5792541784,0.8536077106,0.3435299695,-0.4170524478,0.5771603584
0.3880848331,-0.7704448588,1.181996784,0.315813601,-0.5478609204,0.5580892563
0.5225602313,-0.9441448907,1.241772331,0.2792220414,-0.654464066,0.5496188402
0.4318877345,-1.020868649,1.055077501,0.2508588433,-0.6865929365,0.5375230312
0.1192167465,-1.099057804,0.9341106956,0.211153239,-0.7377943397,0.501725316
-0.04910772978,-1.152132977,1.119502042,0.1510285735,-0.8615282774,0.4785022736
-0.1142848431,-1.189785539,1.237040919,0.1235370189,-0.9514206052,0.4514924884
-0.2105652429,-1.135700313,0.8529007314,0.1036646441,-1.041795373,0.4448601902
-0.124276368,-1.193262859,0.7956669783,0.09918148071,-1.133370519,0.4058667123
-0.1123106204,-1.472297243,0.6960413597,0.09464073926,-1.211524844,0.3848314583
-0.008941723607,-1.380637196,0.4675330483,0.0786524564,-1.195773602,0.3752052188
0.07938713271,-1.124991287,0.3729907243,0.04810133204,-1.212145329,0.385784924
0.1918520669,-0.8509498896,0.5416939708,-0.0006574172294,-1.280056715,0.4099275172
0.2913251253,-0.4182102145,0.6591442922,-0.0209722463,-1.252118945,0.4423017502
0.03794716108,-0.3917641061,0.4174433218,-0.05390116945,-1.199302554,0.414945215
0.02002338185,-0.5511322458,0.510796436,-0.1071200743,-1.118394136,0.4018424153
0.04362579124,-0.6098895552,0.3990113008,-0.176616326,-1.020410895,0.4078038931
-0.1012339306,-1.106015369,0.2628387433,-0.2506799698,-0.8933704495,0.3940275311
-0.1778366933,-1.604026849,0.04968962132,-0.3139415085,-0.7629858255,0.3673418462
-0.186259946,-1.811702801,-0.1141229305,-0.3740592301,-0.6315309405,0.3568708897
-0.1678451684,-1.697671932,-0.06367196944,-0.4364868999,-0.5268048048,0.3566080332
-0.1551458458,-1.556352075,0.0759089352,-0.4961008728,-0.4400352836,0.3580114841
-0.1223717034,-1.413582019,-0.05161562095,-0.5287866592,-0.3927511275,0.3445124626
0.005636252321,-1.243733986,-0.4210591742,-0.530585289,-0.3751478791,0.3359712064
0.360124813,-1.052582469,-0.5877846909,-0.5287525058,-0.4106659293,0.3523999751
0.9331430197,-0.8197901967,-0.5644108296,-0.531686902,-0.4583510458,0.363116473
1.293544604,-0.8269967671,-0.7335755561,-0.5360643268,-0.4875334203,0.3703264296
1.815275691,-0.7171341244,-0.7016565692,-0.533906877,-0.529998064,0.3986579478
2.285736025,-0.5348784456,-0.7497694428,-0.5234749913,-0.5485877395,0.4348766804
2.492859603,-0.7055278577,-0.7370803493,-0.5323569179,-0.5488783717,0.4782423377
2.663379251,-0.8740548709,-0.5842594394,-0.5452178121,-0.5142202973,0.5312789679
2.31119283,-1.056889226,-0.5587728237,-0.5715198517,-0.4724808037,0.5562697649
1.678269021,-1.31098966,-0.6988488184,-0.5939697623,-0.4497797489,0.5425949693
1.073371575,-1.460878608,-0.9249065217,-0.5914266706,-0.4322386086,0.5072014332
0.6532604949,-1.522577816,-1.151318153,-0.6029515266,-0.4596691728,0.4477269351
0.256394974,-1.730506865,-0.8906576306,-0.6347995996,-0.5394596457,0.3616093099
-0.2745227513,-1.75130883,-0.9152388219,-0.6871946454,-0.6100792289,0.2801173925
-0.6644523355,-1.268254095,-1.163949963,-0.7260813117,-0.6495062709,0.2226079404
-0.8402303427,-0.1125327387,-1.338227795,-0.7377896309,-0.7021093369,0.1703452766
-1.156549916,1.938010967,-1.677898141,-0.6857658029,-0.6293156147,0.04873256013
-1.260027242,4.337566263,-1.022896648,-0.6581978202,-0.6359801888,-0.1126352921
-0.729994775,5.63374823,-0.4707680847,-0.6067793965,-0.5566176176,-0.1531912535
-0.296016498,4.777925765,-1.093984154,-0.4896821082,-0.4681255817,-0.1326966286
-0.5943561782,3.379323289,-2.668088159,-0.3125486672,-0.2829395235,-0.1337593496
-1.058960187,3.717192139,-3.714791507,-0.08264195919,-0.207051158,-0.2026033998
-1.583253526,5.557036161,-4.490080591,0.2363265008,-0.257858336,-0.3215620518
-1.543113239,6.873337371,-4.578235552,0.4550226033,-0.1527420282,-0.3517053127
-1.0075661,5.994459026,-1.76629714,0.3909029663,0.1829410791,-0.2957506478
-1.544663391,2.959218639,1.952567608,0.1298647225,0.5167616606,-0.253165096
-3.112152946,-0.7335720489,4.010359092,-0.1378425509,0.6934930682,-0.2821440101
-5.075532163,-3.491706974,4.22657637,-0.3012035191,0.7314934134,-0.4129611254
-6.489463726,-4.95712381,3.591267127,-0.3962757885,0.7914822102,-0.5918235183
-6.417791406,-5.4782128,3.28807913,-0.4857207239,0.9688413143,-0.739670217
-4.773772153,-4.799506314,3.696158703,-0.5911771059,1.22116828,-0.8047818542
-1.901188718,-2.628113876,4.133104598,-0.706166029,1.467433453,-0.759391427
1.203611527,0.311463658,3.968105174,-0.7926445007,1.598748565,-0.6088013649
3.382770214,3.067631667,3.178856246,-0.8306006789,1.529825687,-0.3903936744
4.092757974,5.017332487,1.848612728,-0.7960207462,1.367288589,-0.1961081028
3.29978155,5.636930367,0.1636523928,-0.6772099137,1.234900951,-0.0507032387
1.708998798,4.568253672,-0.9299196737,-0.5252667069,1.152391791,0.01088911109
-0.3609101182,2.357653844,-0.8921978458,-0.4315311909,1.148982644,-0.01394220255
-2.065673762,0.3692436468,0.1912389034,-0.4383119047,1.114110231,-0.08598160744
-2.853065664,-1.052822123,1.46726714,-0.4613394439,1.042385936,-0.1593511552
-3.1394697,-1.808358166,2.045953601,-0.5205811858,0.9780050516,-0.2094982117
-3.150002784,-2.155221055,2.403441344,-0.5891940594,0.9428896904,-0.2441193163
-3.049234425,-2.09071205,1.901542062,-0.6148896813,0.9746319056,-0.3077614605
-2.645223417,-1.704186429,0.96083226,-0.5884165168,1.052439928,-0.4091165662
-1.583413101,-0.9716799633,0.4487527984,-0.5391352177,1.108641028,-0.4674262702
-0.1111558974,0.2144575742,0.177437611,-0.5008895397,1.166176438,-0.4474799931
0.9923074485,1.123640457,0.1275070205,-0.48922351,1.173528433,-0.3872302771
1.549588572,1.657778313,0.2804915966,-0.4772542119,1.137742519,-0.3118718863
1.700498388,1.618904685,0.3276145823,-0.4700148404,1.093912005,-0.2240185589
1.498810279,0.9311842868,0.6214186649,-0.4868939519,0.9996923208,-0.1542527825
1.015897875,0.05560673641,0.7237539078,-0.4946156144,0.9673032165,-0.1031277627
0.3485375433,-0.5124456645,0.5668378375,-0.5045678616,0.9943628311,-0.07522395998
