lsm6dso_acceleration_sensor.x,lsm6dso_acceleration_sensor.y,lsm6dso_acceleration_sensor.z,lsm6dso_gyroscope_sensor.x,lsm6dso_gyroscope_sensor.y,lsm6dso_gyroscope_sensor.z
0.5793968,0.89543146,10.362404,-0.840856,0.6865362,0.11720977
0.9696517,0.44532153,13.508386,-1.0161743,-1.7685312,-1.4233924
0.80924016,-2.2864625,12.90744,0.10048734,0.21616994,-0.4985424
0.6799533,0.92416185,7.4654202,0.3222314,1.9137645,0.7922159
0.007182605,2.0087352,6.572383,0.011301007,0.34628424,-0.36903897
-0.8714894,0.050278235,7.609072,-0.020463986,-0.07154759,-0.9927324
-1.7908629,-0.37110126,8.212411,-0.13103059,0.33040175,-0.46799913
-1.4173675,0.47405192,8.784625,-0.22876903,0.5051092,0.08422305
-2.0614076,1.0295067,9.696816,-0.2275473,0.60834545,0.15874861
-2.3439236,0.60573304,11.956943,0.030848695,0.07689266,0.4715116
-0.3854665,2.0494366,14.667179,0.44501534,-0.53641605,0.72563154
0.45489833,0.6991069,16.800713,0.023518313,-1.6433039,-0.15523612
0.78769237,-1.4460979,13.218687,1.0913107,0.705473,0.86613053
-0.023942016,1.3455414,6.289867,0.7883216,1.5539649,1.0518336
0.32800564,1.9297266,6.194099,0.34055737,-0.45944703,0.17035505
0.19153613,0.58657944,7.970597,0.7284568,-0.704404,-0.6738607
-0.5554548,-0.25378537,6.08636,0.84940815,0.11476631,-0.3366631
0.1316811,1.292869,4.9658737,0.026572637,-0.22548564,0.028023442
0.5793968,1.3814543,7.628226,-0.28313604,-1.0116692,-0.38492146
0.8475474,0.31124622,11.394305,-0.40042216,-0.31283936,-0.32200235
0.79008657,2.0733786,10.486903,-1.0045679,0.1727985,-0.37881282
2.7964275,1.8890251,13.901034,-1.0564915,-1.2737304,-1.5076917
0.93613285,-0.8834604,15.361796,-0.16890424,-0.8271879,-1.5791631
0.08140286,1.7357962,7.0512233,0.2049453,1.2967906,0.42508584
0.62728083,3.6990416,6.467038,-0.12003502,0.23510677,-0.4667774
-0.521936,1.7812861,8.289025,0.082161374,-0.46799913,-1.5516741
-1.6711528,0.24181437,9.124602,0.31490102,0.3132975,-0.8821658
-1.3838485,1.6807296,8.384793,-0.03268129,0.72746414,-0.13019066
-1.8842367,1.8411411,10.304943,-0.06078109,0.4281402,-0.18516853
-2.5929205,0.8714894,12.385505,0.16340645,0.6266714,0.41470113
-0.1340753,2.0757728,12.392687,-0.12492194,-0.24197899,0.673708
-0.24899697,-0.32800564,16.137518,0.2764165,-1.420338,0.22472206
0.5554548,0.36391866,9.007286,0.7431176,1.3865877,1.149572
-0.8810662,1.7645266,5.588366,-0.2098322,0.88689995,1.0206795
-0.22266077,1.4197617,7.5635824,-0.06566802,-0.65614563,0.6456082
-0.011971008,1.316811,7.2978263,0.51893,-0.13507758,0.39576432
-0.20111294,1.42455,6.2371945,0.301462,-0.25114197,0.36155587
0.59855044,1.7166426,7.5420346,-0.16829337,-0.2841287,0.06467536
0.19632454,1.067814,8.913912,-0.76144356,-0.19799669,-0.29145908
1.0199299,0.062249243,11.746253,-1.1566733,-0.14301883,-0.07460192
1.1994951,0.4141969,11.937789,-0.7443393,-0.58772874,-0.23037256
1.0582372,-1.0127473,16.556503,0.4071417,-2.2468388,-0.98234767
-0.5434838,-1.4149733,9.883564,0.990518,1.07749,0.7946593
1.2593501,2.0470424,5.135862,-0.44257188,1.4849371,1.4220179
1.067814,3.1172507,7.688081,-0.9789116,0.28092167,0.09216429
0.22026655,1.4676456,8.928277,0.044898596,0.024358252,-1.1998158
-0.7757214,0.93373865,8.739136,0.74189585,0.16791159,-0.94386315
-0.93373865,1.9369092,8.803779,0.046731193,0.7494553,-0.2841287
-1.4532804,2.1763294,9.974544,-0.6056729,0.96447986,0.07322747
-2.0159178,0.89543146,14.06384,0.13225232,0.013362677,0.49900055
0.035913024,1.9057846,14.252982,1.1603385,0.32123876,1.0267881
-2.6384103,1.6807296,12.759,0.23243423,-0.4826599,-0.05749769
-0.7661445,-0.78290397,11.85878,0.5635232,0.34261903,0.72379893
-0.81881696,0.6919243,6.842928,0.63132924,0.5136613,0.9919688
0.44532153,1.0869676,6.218041,0.3735441,-0.30428725,0.64133215
0.16998832,1.400608,6.854899,0.5403103,-0.210214,0.18318321
0.21068975,1.4269443,5.18614,0.26419923,0.09521862,0.23021984
0.6775591,2.1643584,6.41676,-0.36010507,-0.33910656,-0.09720393
0.1388637,1.7142484,9.960178,-0.4792238,-0.654313,-0.62804586
0.5243302,1.1204864,11.652879,-0.3747658,0.09155343,0.0017562376
0.47405192,2.4181437,10.908282,-0.5012149,-1.0226648,-0.05627596
2.3582888,3.1387985,13.426983,-0.41508293,-0.82046837,-1.1014664
0.39264908,0.079008654,12.510003,-0.59650993,0.35239288,-0.681802
1.2904748,2.135628,8.648156,-0.09437868,0.769003,0.2607631
0.6919243,2.2816741,7.8341274,0.29352075,0.023747386,-1.0086149
0.11252748,1.2425907,8.284237,0.5128214,-0.20227276,-1.2370784
-1.1492168,1.151611,7.702446,0.3191771,0.3047454,-0.59567
-0.90979666,2.066196,8.221988,-0.01740966,0.5277112,-0.10086913
-2.1571758,1.9249382,9.952995,-0.04795292,0.6382778,-0.004352415
-1.6591818,1.6639702,11.985673,0.112704635,0.22044599,0.46906814
-0.059855044,3.3614593,11.02081,-0.0106901415,0.4434118,0.8789587
-0.521936,1.6376339,16.800713,-0.0571159,-1.8705457,-0.58895046
0.08619126,0.56982,10.790966,1.0290025,0.8355873,0.52038085
-0.48123455,2.3080103,6.2850785,0.40591997,0.55886537,0.74517924
0.15562311,2.1906946,6.6250553,0.034513887,-0.1399645,0.3853796
-0.39743748,1.7812861,7.1134725,0.106595986,0.051236324,0.28031078
-0.51714754,2.1428106,6.7375827,0.21655174,-0.10636691,0.38293615
0.6703765,3.2369606,8.12622,0.3210097,-0.32872185,-0.11919508
-0.49799395,2.2529438,9.440637,0.129198,-0.0538325,-0.21754439
0.45729253,3.229778,9.194034,-0.4633413,0.32612568,-0.04589125
0.6392518,3.5194764,11.133337,-1.0821478,-0.52236617,-0.4930446
1.8770541,2.255338,14.763247,-1.1792754,-0.6488153,-1.4154512
-0.2825158,-0.29209262,12.205939,-0.514654,0.94920826,-0.85650945
-0.7541735,1.5490485,7.4534492,-0.12003502,0.9681451,0.33040175
0.074220255,2.6839,7.340922,0.30757064,-0.021456642,-0.39713877
-0.7398083,1.496376,7.3959885,0.36926803,-0.16378824,-0.88827443
-1.946486,1.151611,6.7830725,0.1255328,0.30963233,-0.30428725
-1.5873557,2.0757728,7.276278,-0.25259277,0.19173533,0.031077769
-2.1739352,2.27928,9.20361,-0.36132678,0.3823253,-0.013515393
-2.6264393,1.8650831,11.525987,-0.39675698,0.39881864,0.28580856
-2.384625,2.3080103,12.90744,-0.110872045,0.3664428,0.5124396
-2.1092918,2.1571758,13.012786,-0.16279559,-0.0067958757,0.3328452
-1.970428,-0.9552865,14.870985,0.61361414,-0.56940275,0.6052911
-0.6751649,1.0773908,8.976161,0.9605856,0.7702247,1.2870167
-0.60573304,1.7357962,6.2826843,0.33078352,-0.12224941,0.6633233
0.22505496,1.3982137,6.8716583,0.17745635,-0.24136813,0.1782963
-0.45250413,1.0654198,6.184522,0.17623462,0.00908662,0.11415544
0.320823,2.2026656,5.880459,0.06261369,-0.39225185,0.15386169
0.4261679,2.3056161,7.666533,-0.106595986,-0.6677521,-0.509538
-0.19393034,1.1420342,11.382334,-0.5018258,-0.7783187,-0.42035165
0.08379706,1.8602947,11.039964,-0.5458081,0.3395647,-0.07154759
0.06943185,2.5905263,12.347198,-0.990518,-0.36781722,-0.0055741454
-0.46686932,1.1899183,15.198991,-0.6404922,-1.0544298,-1.053819
-0.9792285,-0.10055647,10.254665,0.1591304,0.20883955,-0.12835807
0.7661445,2.1883004,6.6489973,0.41813725,0.18073976,0.32001704
0.557849,2.492364,6.514922,0.20861048,-0.3122285,-0.7624362
-0.8834604,1.1324574,7.4797854,-0.10842858,0.20945042,-0.8888853
-1.6448165,1.7788919,8.186075,-0.4437936,0.53443074,-0.1540144
-1.9129672,1.9728222,10.666468,-0.22021692,0.28153253,-0.094149604
-2.8179753,1.1085154,12.890681,-0.042455133,0.578413,0.3487277
-1.6543933,1.8531121,13.357551,0.024129177,0.4702899,0.9156107
0.22984336,3.6128504,12.818855,0.21288654,0.5955173,0.9724211
-1.520318,0.44532153,12.811672,0.6093381,-0.39591703,0.29130638
-0.6584055,1.2354081,8.648156,0.9605856,0.17218764,1.0707704
-0.07182605,1.42455,7.8868,0.8561276,-0.47777298,0.48983756
0.5482722,1.460463,6.584354,0.6826419,-0.111253835,0.30535626
0.18914193,1.7310078,5.969044,0.24709499,-0.13446671,0.112322845
0.50278234,2.3008277,5.765537,0.1591304,-0.14729488,0.030466905
0.7230489,2.6384103,7.024887,-0.17989981,-0.85834205,-0.382478
0.36391866,1.721431,11.322479,-0.31978795,-0.80092067,-0.5064837
0.58897364,2.0709844,9.742306,-0.88789266,0.33773214,-0.14607315
0.78050977,2.5019407,11.978491,-1.3362677,-0.83696175,-0.48388162
0.23702596,0.90979666,15.814301,-0.4120286,-1.3531429,-0.73006034
0.93134445,1.7597382,9.356839,0.36682457,0.69020134,0.6162867
1.3718776,3.3877954,5.8397574,0.14080444,0.65721464,0.24549147
0.7278373,3.2202013,6.268319,-0.19517145,-0.110032104,-0.75266236
-0.29688102,2.1140802,8.178892,0.046731193,-0.019624045,-1.1656072
-1.3120226,1.6950948,8.497321,-0.06566802,0.39820778,-0.6854672
-1.5179238,2.27928,9.902718,-0.26297748,0.83986336,-0.28962648
-2.908955,1.6950948,11.885117,-0.2764165,0.48006374,-0.13935363
-2.1787236,1.4580688,13.364733,0.09621128,0.27175868,0.7610617
0.50278234,3.4859576,12.541128,0.09254608,-0.105756044,0.7262424
-0.82360536,-0.16280572,14.578593,0.75411314,-0.58589613,0.45013133
-0.019153614,1.1779473,7.8868,0.9440922,0.84169596,1.3193926
0.019153614,1.8339585,6.038476,0.17684549,0.34567338,0.92599535
0.30885202,1.8722657,6.13185,0.21960606,0.032910366,0.7476227
0.22266077,2.147599,6.4359136,0.30573806,-0.40996695,0.55336756
0.91697925,2.4372973,7.307403,0.42424592,-0.6842454,0.3206279
1.0726024,2.4612393,9.019258,0.0033597588,-0.6286567,-0.2242639
0.7326257,1.2689269,11.327268,-0.42485678,0.18379408,-0.16928603
0.58418524,1.8962077,9.981726,-0.72051555,0.06650795,0.053068917
3.071761,3.3614593,11.250653,-0.3484986,-0.64209574,-0.28718302
1.3623008,1.6089035,13.56824,-0.65087694,-0.63781965,-1.4380531
-0.30406362,1.3000516,8.9402485,-0.51893,1.2570844,0.07200574
0.055066638,2.6791117,6.7830725,-0.29046643,0.8062658,0.2008983
-0.2801216,2.3391352,7.1350203,0.06078109,-0.04466952,-0.3720933
-0.7613561,2.099715,7.656956,0.19150625,0.1202641,-0.25663975
-0.8762778,2.4229321,8.578724,-0.13775012,0.3328452,-0.10758864
-1.4891934,2.480393,9.945813,-0.14935656,0.76778126,0.089109965
-1.5945383,2.4756045,12.102989,-0.082161374,0.26870435,0.25098926
-0.35673606,2.6240451,14.58817,0.26725355,-0.10025826,0.5350416
0.12449849,3.217807,13.0558815,0.17745635,-0.21143574,0.15508342
-0.29927522,0.6584055,11.703157,0.7107417,0.43424883,0.5252678
-0.17477672,1.6567876,7.862858,0.7431176,0.15080735,0.6529386
0.2801216,1.4293385,6.6489973,0.6533204,-0.11980595,0.42508584
0.62009823,1.697489,5.822998,0.35277468,-0.13507758,0.15630515
0.1412579,1.472434,6.050447,0.13530666,-0.28657216,0.0139735425
0.4429273,2.3008277,7.058406,-0.05589417,-0.5077054,-0.10514518
0.2777274,2.0638018,9.081507,-0.30268374,-0.5431356,-0.21571179
0.7182605,1.5610195,10.498874,-0.4334089,-0.09170614,-0.14729488
1.7357962,2.4037786,9.703999,-0.9599747,-0.110032104,-0.047112983
2.6168625,2.7222073,11.016022,-0.6985244,-1.3378712,-0.51870096
1.6998832,1.6400281,14.030321,0.5885687,-2.7110963,-0.727006
2.5234885,2.6360161,8.401553,0.75961095,-0.1295798,0.12942708
1.9919758,3.5577838,6.1893106,-0.65576386,1.0225121,-0.26702446
0.7493851,2.870648,7.048829,-1.4419475,0.86979574,-0.68913233
-0.107739076,2.408567,9.141361,-0.57696223,0.5081635,-0.6879106
-0.3184288,2.5785553,8.686463,0.04917465,0.4873941,-0.26397014
-0.18674773,3.2800562,9.998486,0.13530666,0.44280094,-0.16256651
-1.0654198,3.064578,11.305719,-0.1731803,1.1990521,-0.038560867
-0.5410896,2.6120741,13.1277075,-0.35094208,0.5490915,0.3169627
-0.05267244,2.5953147,13.125313,-0.09193522,0.14592044,0.16485725
-0.2753332,-0.02873042,12.845191,0.3643811,0.14225525,0.26320657
0.01436521,1.3311762,8.887576,0.51159966,0.5038875,1.145296
0.50757074,1.5514427,7.7551184,0.5647449,-0.007406741,0.6547712
0.58418524,1.3814543,7.204452,0.6239988,5.35E-04,0.5759696
0.12689269,1.9033904,6.036082,0.23243423,-0.04589125,0.29191723
0.16998832,1.9416976,6.9458785,0.1518,-0.31650457,0.18745928
0.842759,2.5594015,7.877223,0.06383542,-0.21632266,-0.1399645
-0.19153613,1.0390835,10.115802,-0.54825157,-0.29695687,-0.35559994
1.1324574,1.7597382,10.8747635,-0.85918194,0.188681,0.32979086
1.7166426,2.9592333,11.296143,-0.9056077,-0.49426633,-0.25541803
0.91697925,1.3000516,15.330672,-0.36254853,-1.6677384,-1.4044555
1.0965444,1.6496049,8.813355,0.18295415,0.9565386,0.30352366
1.697489,3.1962593,7.3002205,-0.11759156,0.69508827,-0.1961641
0.16759412,1.8267759,7.144597,0.0143553335,0.29985848,-1.1717159
-0.7230489,1.4891934,7.958626,0.2941316,0.028634308,-0.8302422
0.19393034,2.2697031,9.371204,0.35460728,0.010308351,-0.5144249
-0.45968673,2.4875755,9.478944,0.038179077,0.25954136,-0.5211444
-1.2473791,2.1188686,10.549152,0.070554934,0.029245174,-0.22487476
-1.5059528,2.0326772,11.133337,0.11209377,-0.17722727,-0.054443367
-1.0103531,2.0015526,12.756606,-0.44318274,-0.9487501,-0.058108557
-0.7398083,0.93373865,10.817303,0.23793201,1.1685089,0.56863916
-1.3670892,2.2816741,7.261913,-0.038789943,0.619341,0.6773732
-0.90500826,1.8387469,8.174104,0.048563786,-0.35315648,0.34811684
-0.2873042,1.3958195,8.899547,0.5525276,-0.26213756,0.23205243
-0.29927522,1.6136919,6.8884177,0.31795537,0.11720977,0.4611269
0.2777274,2.2122424,7.252336,-0.1695151,0.031688634,0.30535626
-0.46686932,1.757344,9.167698,-0.21655174,-0.082543164,-0.031230485
-0.59855044,1.0869676,11.842021,-0.04795292,-0.09231701,0.09827295
-0.35434186,1.5035586,11.808502,-0.20738874,0.104992464,0.39515346
1.151611,3.2369606,10.288184,-0.19150625,0.34078646,0.72746414
1.316811,3.5122938,11.406276,-0.5555819,-0.74716455,-0.7575493
0.25139117,0.81881696,9.974544,-0.09987647,-0.015958855,-0.4722752
1.2018893,2.6671407,7.4462667,0.20555615,0.46967903,0.13492486
0.4141969,2.2744915,6.953061,0.08399397,-0.011682798,-0.55290943
-0.7422025,1.7764976,6.8836293,-0.10170906,0.17951803,-0.5779549
-0.93373865,2.0949266,8.183681,0.06261369,-0.11675162,-0.31467196
-1.3503298,2.3127987,9.514857,0.118202426,0.15202908,-0.2682462
-2.3008277,2.5187001,10.783784,-0.4841107,0.5582545,0.11720977
-1.6448165,2.1045034,13.680768,-0.3943135,-0.17783815,0.14408784
-0.7230489,1.7238252,14.202703,0.20861048,-0.33910656,0.44585526
0.24899697,0.32561144,12.718299,0.4089743,0.43058363,0.64316475
-0.51714754,1.3024458,6.890812,-0.21105394,0.98402756,0.7928267
-0.48123455,1.3120226,7.460632,-0.23671028,-0.17295122,0.64316475
0,1.496376,7.582736,0.33383787,-0.28473955,0.55214584
-0.1316811,1.7190368,7.2116346,0.30207285,-0.5199227,0.6480517
0.46926352,2.6791117,7.1230493,0.22571471,-0.43317983,0.4263076
0.32321724,2.231396,8.2555065,-0.14874569,-0.33788484,-0.06666067
0.08140286,1.127669,11.025599,-0.5500842,-0.33421963,-0.1735621
1.0486604,0.6464345,12.165238,-0.3191771,0.5845217,-0.07887798
1.6927006,1.13964,11.176433,-0.605062,-0.08071057,-0.031230485
0.32800564,0.05746084,14.892533,-0.72173727,-1.0391581,-1.2822825
0.3854665,-0.7733272,10.3336735,0.28619036,0.8704066,0.45868343
1.4772224,2.5617957,6.4694324,0.3998113,0.6364452,0.24915667
0.5482722,1.8794483,6.620267,0.31978795,-0.1998293,-0.9004917
-1.0007763,1.3599066,7.228394,0.05100725,-0.0012980887,-0.92492634
-1.4149733,1.4772224,7.496545,-0.13836098,0.23816109,-0.69646275
-1.6184803,1.8387469,8.8923645,-0.301462,0.32612568,-0.28901562
-2.516306,2.018312,10.422259,-0.17256944,0.4489096,-0.041615196
-1.697489,2.3127987,13.302484,-0.03940081,-0.20105103,0.32673654
-0.5363012,2.4588451,14.732121,0.5488624,-0.28046352,0.69936436
-0.7517793,0.5746084,15.586852,0.6588182,-1.2883911,-0.24075727
0.5434838,-0.2657564,9.079112,0.9673051,1.3871986,0.7909941
-0.93613285,2.1404164,4.4939165,-0.10842858,1.4721088,1.0164034
-1.1252748,1.934515,6.9841857,-0.35155296,-0.62193716,0.5442046
-0.6799533,1.3215994,8.456619,0.33567044,-0.7832056,0.7378489
0.23223756,2.554613,7.4079595,0.77671516,0.039629884,0.90461504
1.4796166,3.2465374,6.9578495,-0.10170906,-0.3751476,0.3224605
0.91219085,1.8219875,10.635344,-0.21594086,-0.21754439,0.0017562376
1.6208745,1.8674773,9.170092,-0.086437434,0.7250207,0.20028745
0.830788,2.2122424,10.22354,-1.2092078,-0.85650945,-0.43256894
2.2577322,0.8738836,14.688726,-0.49938235,-0.7392233,-0.8119163
0.80924016,0.06464344,11.279384,-0.009468411,0.21250474,-0.15279266
2.135628,2.779668,7.252336,0.37293324,0.6278931,0.20212004
1.5275006,3.0597897,6.6633625,0.18967366,0.2577088,-1.1136837
-0.37349546,1.1827357,7.7431474,0.03940081,0.0017562376,-1.2468523
-0.7110779,2.243367,8.336909,0.0571159,0.25465444,-0.6109416
-1.0175357,2.8299465,8.432677,0.04734206,0.3542255,-0.3806454
-1.2904748,3.2824504,9.826103,0.014966198,0.12087496,-0.42401683
-2.6264393,2.0039468,11.377545,0.018020526,0.5411503,0.032910366
-1.1971009,2.8778305,12.320861,-0.12370021,0.67798406,0.2589305
-2.135628,1.376666,12.162844,-0.6221663,-0.2682462,0.13553573
-0.62488663,0.37110126,12.002433,0.45234573,0.35361463,0.7867181
-1.091756,1.0223241,7.3935943,0.28008172,0.24060455,1.0383946
-0.1412579,1.4676456,8.085519,-0.38698313,-0.18272507,1.0701596
-0.19871874,1.42455,7.678504,-0.1591304,0.3279583,0.6187301
-0.32800564,1.4915876,7.0320697,3.05E-04,0.20212004,0.4489096
-0.9935937,1.4891934,8.025663,-0.08277224,0.25465444,0.39026654
-1.0941502,1.661576,8.516475,0.2452624,0.69020134,0.5350416
-0.37349546,1.8531121,8.324939,-0.5183192,-0.29940033,-0.7557167
-0.6703765,0.31124622,13.206716,-0.89461213,0.24732406,-0.53519434
-0.5482722,2.0973208,9.555558,-0.28130344,-0.053221636,-1.6738471
-4.3047748,-2.3918076,16.08724,-1.3307699,0.18501581,-0.5767332
-0.6488287,0.49320555,10.271424,0.6765333,0.36216673,0.5826891
-1.7286136,1.3311762,5.782296,0.9434814,-0.046502117,0.010919216
-0.44532153,1.8148049,8.6218195,-0.21777347,0.6382778,0.067118816
-1.6400281,1.0893618,7.154174,0.04062254,0.5942955,-0.6353762
-2.4037786,1.5131354,8.528446,0.12736541,0.51488304,-0.5810092
-2.8538885,1.685518,8.114249,0.032070424,0.69508827,-0.20593795
-3.6056678,1.42455,9.62499,0.093767814,0.18257235,-0.28535044
-4.096479,0.3184288,11.913847,-0.07238753,-0.5510768,-0.058719423
-3.596091,0.81402856,12.1484785,-0.17562376,0.075670935,-0.114308156
-3.2944214,-1.4987702,14.32002,0.5348125,-1.2499067,0.09277516
-2.5019407,0.320823,8.746318,0.84879726,0.3346778,0.7024187
-1.520318,0.59376204,7.486968,0.49327368,-0.19738583,0.4873941
-0.8571242,0.6464345,7.853281,0.44135013,-0.19555324,0.34078646
-1.6184803,0.94570965,7.2236056,0.46395215,-0.06910413,0.44035748
-1.0702082,1.9512744,7.0033393,0.24037547,-0.0092393365,0.31635183
-2.0398598,2.1380222,7.6354084,0.2501493,-0.18883371,0.010919216
-1.6783354,1.8986019,9.613019,0.35277468,-0.20227276,-0.14057536
-1.328782,1.9009962,9.419088,0.20189096,0.046960264,-0.19188805
1.0390835,2.1092918,8.743924,-0.1994475,-0.105756044,-0.6738607
-3.2154129,-1.6352397,16.721703,-1.5677856,-0.917596,-1.5632805
-1.2593501,-0.92895025,13.544298,-0.16707164,0.23877195,0.7213555
0.45010993,2.6168625,8.772655,1.1432343,0.036575556,1.3560445
0.29688102,2.9017725,6.455067,0.6374379,-0.26519188,-0.17050776
-0.059855044,1.7717092,8.243536,-0.33078352,0.22716552,-0.7392233
-0.93852705,0.5243302,10.489297,-0.9111055,0.6498843,-0.8467356
-1.0606314,0.45968673,11.176433,-0.121256754,0.56558484,-0.273744
-0.47644615,1.3335704,9.167698,0.48655418,0.3658319,-0.030008756
-0.28491,0.8451532,10.436625,0.053450707,1.1990521,-0.08926269
-1.6232687,2.8060043,2.6910827,-0.6649268,1.3016775,-0.2932917
