accelerometer-z,accelerometer-y,accelerometer-x,gyro-z,gyro-y,gyro-x
3.273470174,-2.68646202,-0.5918877423,-1.042735815,-1.610802054,-0.7305132151
2.102844678,-3.351542717,-2.952550705,-1.235157251,-1.429268241,-0.849570632
-0.1541121188,-1.585481724,-3.204511789,-1.277993321,-1.291185379,-1.02852428
-1.529343072,2.4154011,-1.416059515,-0.9634662867,-0.5423901677,-1.279920578
-3.455485907,8.585593125,2.436171209,-0.3277638853,0.6974875331,-1.323038101
-8.104950712,14.91750833,7.437189398,0.47905007,1.164461374,-0.7683812976
-6.207922913,17.60395223,12.89979488,1.374005914,-0.1934932768,-0.9834387898
-0.3863786137,13.25798522,12.35643853,1.412124753,-1.776505232,-1.265676618
-9.669384387,3.773542971,2.912237692,0.724565804,-1.264852524,-0.7007080317
-15.78812446,-1.871577131,-2.443524202,0.1677557975,-0.05599104613,0.2489916682
-12.2557219,-4.825947746,-4.558517875,-0.2842346132,0.8974010348,0.904281795
-6.514889844,-5.623130974,-5.793017585,-0.5580376387,1.874155283,1.175503969
-5.207296256,-3.557942072,-5.949851822,-0.5585592985,2.895179272,1.666224122
-7.424495921,0.2386345686,-5.177027375,-0.323785156,3.441651106,2.482370138
-8.767193555,3.354295815,-4.841752925,-0.2074756622,3.511688471,3.188317776
-8.075075213,5.142015683,-5.477449414,-0.2508199215,3.124224901,3.438288927
-6.365024861,7.178181903,-5.379026449,-0.3800960481,2.37621212,3.123503923
-4.143501196,7.970529966,-5.394450813,-0.6207123995,1.365266442,2.379040718
-2.804527259,7.300323013,-5.135618091,-0.8237301111,0.4630438685,1.659007668
-2.949194381,5.039164965,-3.84504958,-0.899810493,-0.004321738146,1.307075381
-2.793533279,2.156823229,-2.106103972,-0.8628692031,-0.3456138968,1.244000673
-1.664788777,-0.4987538238,-1.194893091,-0.8293520212,-0.7592406273,1.36557126
-0.8485342068,-2.50414672,-0.8642175136,-0.8607205749,-1.044828892,1.558693647
-0.6692309481,-3.478177631,-0.2738030587,-0.8826852441,-1.037475109,1.762650728
-1.024635455,-3.42810807,0.8568373402,-0.7863894701,-0.6876348257,1.930101275
-1.103457062,-3.02912395,1.46061908,-0.6830846071,-0.305077374,1.991426468
-0.2807422104,-2.627000362,1.029819433,-0.6197186112,-0.1251457185,1.908722758
0.1098667344,-1.978144824,0.4639760865,-0.560395658,-0.05620073155,1.741745472
0.2905354362,-1.285748835,0.2028551069,-0.4914200306,-0.002960069105,1.517634273
0.6760967422,-0.7225900517,-0.005820961238,-0.4391379058,-0.06851164997,1.326602101
0.8777041872,-0.4431032482,-0.2987066139,-0.4302129745,-0.2512243092,1.21911037
0.8395768472,-0.3530342702,-0.3775710379,-0.4332082272,-0.2966756523,1.185249925
0.6811467921,-0.5448714318,-0.25595819,-0.4373978376,-0.1919506639,1.177741885
0.8333948706,-0.8568290108,-0.1755262244,-0.4282850325,-0.0354665257,1.150514007
1.107621123,-1.050045644,-0.2154554992,-0.4029039443,0.07782059163,1.111505389
0.5521183342,-1.117173307,-0.1510085999,-0.3481011391,0.2446995974,1.116894007
-0.1786158244,-1.136354977,-0.1214915596,-0.2743082345,0.356156379,1.161314726
-0.367795238,-1.163519463,-0.1291620942,-0.1765265763,0.3620486259,1.206424952
-0.2580079621,-1.109584459,-0.06064429219,-0.06122074649,0.3094570339,1.228562236
-0.108811097,-1.191174947,-0.2423760932,0.04480049387,0.2624679506,1.231004357
0.0609311463,-1.31621587,-0.712585375,0.1283247173,0.2843049169,1.231377244
0.1352852533,-1.411650759,-1.388009186,0.167027384,0.3801587522,1.258489251
-0.09626491001,-1.559507324,-2.100861103,0.1549386382,0.5928915143,1.324531913
-0.5951356016,-1.528389717,-2.594967686,0.1070507467,0.8880480528,1.415296197
-0.9781354231,-1.428888894,-2.807016445,0.06241665781,1.147200227,1.519495249
-1.274160104,-1.193752689,-2.81447699,0.02801873349,1.337002993,1.637996078
-1.327693542,-0.8874591268,-2.542125446,0.01354944054,1.409883618,1.750159979
-1.09575584,-0.5825035356,-2.004181329,0.006943468936,1.361497402,1.846122742
-0.5029255565,-0.1112812774,-1.152716037,0.003845107276,1.148426414,1.917047977
0.6108341426,0.4301081576,-0.08654737973,0.005881360266,0.7091068625,1.982622504
2.006900233,1.288202074,1.138889464,0.04824608937,0.023466032,2.02473855
3.760277832,2.449391632,2.557902861,0.1770938188,-0.8198050261,1.964653015
6.108463591,3.695036421,3.667636957,0.3479037881,-1.672407866,1.669673681
9.277745953,3.993858039,3.401791141,0.4585477412,-2.281818867,1.052607536
11.82837561,2.94134922,2.036274649,0.5040901303,-2.203453302,0.1927829832
12.07223346,1.016383613,0.3553226734,0.5022730827,-1.155333042,-0.6490169168
9.645407299,-0.7120598898,-1.292923842,0.5736314654,0.5515460968,-1.094983935
5.13593724,-1.170138004,-2.983376929,0.626101017,2.234450817,-1.025933027
1.458204566,-0.1637467931,-4.85422633,0.5445238948,3.222825766,-0.697072506
0.2599357153,2.02317113,-5.971811725,0.3609045148,3.301538467,-0.3537053168
0.6129582951,3.705660691,-6.474602257,0.08921722323,2.575757027,-0.1088228598
1.196084347,4.030464307,-6.838784529,-0.2924449146,1.503044367,0.007976457477
0.9495296524,3.50513578,-6.451791875,-0.6384407282,0.6849222183,0.08257119358
-0.2634877087,2.912550996,-4.214633711,-0.7696685195,0.5243809819,0.2313169986
-0.5729723217,2.924323267,-1.797099252,-0.7210025191,0.5458072424,0.3503967226
2.17588215,3.112798258,-0.6138745332,-0.5266657472,0.1389209926,0.1673667133
5.381157032,3.822082254,-0.3500779046,-0.1882051826,-0.338817507,-0.2823166549
6.441716471,4.652622392,-0.9396072472,0.1137038097,-0.71222651,-0.8444327116
6.605168665,4.937499657,-2.505946463,0.2384360135,-0.7813285589,-1.488033652
5.57047958,5.371940875,-4.052034042,0.1582769901,-0.6420910358,-2.170252323
3.788917066,6.058539576,-5.521203216,-0.06397362053,-0.5317396522,-2.81175828
1.923804747,6.707459411,-6.704151017,-0.4195663333,-0.5600021482,-3.282710791
-0.7570780122,6.620287324,-7.237891399,-0.8904440403,-0.58096385,-3.355984211
-3.407375663,5.344071456,-6.258266614,-1.255714178,-0.5719557405,-3.100317717
-4.190018909,3.720631465,-3.47537894,-1.320404053,-0.5583007336,-2.862755775
-3.501716327,3.149660547,-0.6430424677,-1.210614443,-0.4310600162,-2.793285847
-3.056756053,2.735228097,1.244917789,-1.057712913,-0.1806753874,-2.821200371
-3.291210121,2.483547585,2.670992649,-0.9326918721,0.2134266496,-2.838089943
-4.154792113,2.369895486,3.937659475,-0.8388237953,0.7824287415,-2.802952528
-4.641315401,2.323451715,5.145621598,-0.7745553255,1.382368565,-2.762940168
-3.733289872,1.93823367,5.37979042,-0.7267153263,1.537723064,-2.783514261
-1.390857854,1.421476572,5.040196646,-0.6358885169,0.8530805111,-2.873783827
0.3969441391,1.332121879,4.586775125,-0.5153614283,-0.6496325731,-2.910558701
-0.2806862424,1.288777828,3.702314888,-0.353007406,-2.303499222,-2.817624569
-1.823888621,0.8318506369,2.76115515,-0.1585721076,-3.500508785,-2.662610769
-2.513869365,0.733625825,1.836236061,0.02057154663,-3.983552456,-2.665301561
-2.006537098,0.5018734171,0.5349076717,0.1017385721,-3.947988272,-2.914963961
0.198062612,0.6401327177,-1.984914757,-0.07349769026,-3.199324369,-3.55781579
0.7442927649,1.639528371,-4.092561867,-0.3976485133,-1.666671634,-4.145841122
-2.212460361,2.389077157,-4.366643304,-0.750946939,-0.2368657589,-4.31865263
-3.351927332,2.450710898,-3.939875397,-1.068813443,-0.08331162483,-4.099098206
-2.248968137,2.362743861,-3.936841436,-1.306847811,-1.223427415,-3.507616282
-2.625743056,1.84250652,-4.059271007,-1.441137075,-2.282458544,-2.777446508
-4.415632668,0.8455927465,-3.568866787,-1.495831966,-2.46456933,-2.232858181
-4.785647884,-0.06332593248,-2.952721678,-1.555684328,-2.353708744,-1.963001132
-4.199170769,-0.59204644,-2.049961376,-1.526736021,-2.366181135,-1.879312396
-4.154155569,-0.9645511344,-0.6916239817,-1.399029613,-2.434587002,-1.876367688
-4.551842635,-1.204265899,0.5258882067,-1.248045444,-2.427309036,-1.863754392
-5.180497681,-1.279689097,1.294920714,-1.107905388,-2.295581579,-1.812533617
-5.367751022,-1.435651812,2.094901903,-0.9344385266,-1.999502063,-1.736328006
-5.345151652,-1.773805324,2.78923792,-0.7954748869,-1.749131083,-1.546944737
-5.635765999,-2.045658856,2.946476938,-0.6634992957,-1.463165164,-1.29512763
-5.802466381,-2.576117147,3.24600086,-0.5097874999,-1.178974986,-0.9949889183
-5.628730109,-3.038480392,3.169872145,-0.3497834206,-1.013080001,-0.6612293124
-5.339747163,-3.238357652,2.763531816,-0.1967478693,-0.9633930326,-0.3097208142
-5.279773464,-3.133507869,1.971799255,-0.08238588274,-0.9571697712,0.02979227528
-5.274923101,-2.960974543,0.9858977276,-0.02062991261,-0.9605079889,0.3215494454
-5.209152113,-2.93895911,0.1953187201,0.01185985375,-0.892899394,0.5593540072
-5.045398891,-3.108858581,-0.2972928015,0.01225574967,-0.7882019877,0.7769839168
-4.767945054,-3.363101637,-0.4616423829,-0.01233987417,-0.7010939717,0.9934229851
-4.320431004,-3.615710371,-0.4584883027,-0.04806530476,-0.6332506537,1.211473227
-3.699330903,-3.83036376,-0.3242885066,-0.08261342347,-0.5333980918,1.437583685
-2.981393646,-4.016894047,-0.1075315694,-0.1181652918,-0.4488341808,1.684738755
-1.82364166,-4.164229219,-0.1341146021,-0.157885015,-0.4501444697,1.951209545
-0.7038239764,-4.205433921,-0.3343962053,-0.1860888749,-0.5602895021,2.249937296
0.4033972608,-4.009461267,-0.4372342101,-0.1593094617,-0.7843777537,2.499614716
1.945845898,-3.316582463,-0.4853915072,-0.05577808619,-0.9893062115,2.516541243
4.365553756,-2.070319835,-0.8977338526,0.02034491114,-1.199991345,2.213460445
7.138750057,-0.1037450366,-1.641919504,0.00743462937,-1.38035512,1.701133728
8.488037006,2.106730288,-2.078034793,-0.06839009374,-1.333185554,1.165922761
9.343751918,4.282438835,-2.247753938,-0.1134206802,-1.135068297,0.6802712083
10.07885951,6.200698222,-2.202155094,-0.08222574741,-1.093926787,0.4036909938
10.00842462,6.929929612,-2.635908768,-0.04272825271,-1.120468736,0.2796802521
9.503209489,6.075083884,-3.825186357,-0.1209460944,-1.075406909,0.1417029202
8.250884785,4.260211805,-5.167950919,-0.3560404181,-0.8530455828,0.01961285062
5.780760745,2.301608132,-5.677560483,-0.6631958485,-0.5546527505,0.003729226068
3.078531832,0.6883049202,-5.092366978,-0.8824180961,-0.6987255812,0.05108415335
1.544790524,0.8830085772,-2.533612469,-0.7861296535,-1.413043976,0.119404085
0.8583645498,2.028594909,0.9580240707,-0.426437676,-1.969412327,0.3579898775
-2.986013122,3.24748613,3.910753932,-0.1110557541,-1.281113625,0.867816329
-9.150373957,3.371154595,4.776175415,-0.02593493275,0.5578655601,1.466864347
-12.9502777,2.771159827,5.561300833,-0.07142465562,2.388675928,1.931879401
-11.63084462,3.351623381,8.071364669,-0.07333535701,3.734742641,1.552327275
3.087897334,8.103129342,12.72360128,0.08869296312,3.657224178,-0.3349882662
12.79713647,11.56450138,17.9154907,0.2744522095,1.24111402,-1.178062677
1.567161054,7.066922838,16.81571511,0.7849535346,0.04369309545,-0.4309718907
-12.15867607,0.08478197749,10.92861171,1.072344303,0.222179234,0.8067154884
-12.23480887,-4.672877245,4.512282194,0.9808998704,0.306479454,1.77250731
-9.648467855,-6.552353605,0.908148133,0.8041958213,0.6451366544,2.322914124
-8.415641047,-7.140178628,-1.35149162,0.5989254713,1.443254828,2.545325756
-6.754435682,-6.973177217,-4.89266975,0.21324642,2.657019377,2.467974186
-4.715800733,-4.625467259,-8.414986383,-0.1644380242,3.683012486,2.304552555
-4.463231163,-1.015694462,-7.89043527,-0.2775253952,3.929477453,2.375073433
-5.27981438,1.935100632,-6.227627146,-0.152037248,3.438016415,2.547535181
-4.876095925,3.731719846,-5.013240834,0.01095730811,2.676322699,2.560120106
-2.885428011,4.120933098,-4.627034654,-0.02378948592,2.003183842,2.309221268
-0.09896320919,3.709425596,-4.453541251,-0.1756089628,1.391533256,1.88640964
2.19661558,2.564413265,-2.07045106,-0.1622100621,0.8056895137,1.518698812
2.935483251,1.108138937,0.5863387299,-0.04534419999,0.4194812179,1.28042078
2.025053729,-0.5688485197,1.700002129,0.08165289462,0.4515355527,1.170248508
0.1245195291,-1.801954145,1.417876355,0.130501017,0.7563456893,1.144525409
-1.167728605,-1.957571992,0.4142489097,0.1415528655,1.01055479,1.176550269
-1.710457326,-1.802615823,-0.3136993081,0.1166758239,1.209886432,1.202471495
-1.547643283,-1.789254822,-1.151698238,0.03150873259,1.258748412,1.200855255
-0.9669630178,-1.423835118,-1.958157829,-0.05810998753,1.137366056,1.187315822
-0.2198385366,-0.7520873643,-2.426016456,-0.1011847481,0.8845831156,1.176330805
0.3909646263,0.09041618398,-2.780078462,-0.1132030636,0.5630970597,1.164834261
0.7089630929,0.8742886796,-3.044242024,-0.1275500506,0.2931997776,1.162793159
0.8556872934,1.276038173,-3.016701691,-0.1691965163,0.1067540869,1.174966335
1.028542472,1.020416814,-2.850670001,-0.2334612608,-0.04629565403,1.197195768
1.087515835,0.5692214447,-2.39650643,-0.2895944118,-0.1066474244,1.211128473
1.057065752,0.03376432244,-1.993592423,-0.3210218549,-0.1367238313,1.200408936
1.058687143,-0.3854676363,-1.291222152,-0.3038619161,-0.03584627807,1.150630713
0.8564952488,-0.7056564525,-0.5939012741,-0.2752915323,0.1533620059,1.115428805
0.5502478276,-0.9968430461,-0.1695373592,-0.241374895,0.3253016174,1.125314116
0.3865338043,-1.327027771,0.06580006751,-0.2040687948,0.4106695056,1.185361743
-0.03783259479,-1.710818999,0.1851686436,-0.1603914648,0.5495501161,1.285455465
-0.03548339675,-1.922293758,0.577504266,-0.0778182894,0.6398701668,1.329314232
0.779649325,-2.020413356,0.8770031993,0.02872568928,0.587116003,1.317707062
1.103309105,-2.257845563,0.9176705791,0.1330566257,0.5399327874,1.299640417
0.8937129265,-2.391933715,0.9283338658,0.2499947399,0.56737113,1.307423353
0.7556622271,-2.340946455,0.9985098103,0.3734090626,0.5823056102,1.340984702
1.025714993,-2.172569664,1.092493916,0.5094385743,0.5538968444,1.363685489
1.506495865,-1.808278087,1.136506515,0.6504042149,0.4924228191,1.356029391
2.159464684,-1.377188517,0.964578753,0.7727590203,0.4131183326,1.325673342
2.832814611,-0.8309943123,0.4165625934,0.8663337231,0.2751599252,1.311488271
3.899225115,-0.4042272819,-0.5887964983,0.9057557583,0.02481999621,1.311112046
5.079373056,-0.07944996881,-1.978362997,0.8304559588,-0.1492796242,1.302025437
5.74958001,0.5002800104,-3.403361752,0.6854116321,-0.1088485718,1.262844443
5.983080723,1.079371692,-4.447125831,0.5342796445,0.1406603307,1.136595488
5.721609468,1.637429353,-5.122902986,0.3921288252,0.5259712338,0.8527783155
4.501910437,2.117356896,-5.412312633,0.2382814586,0.9183512926,0.5212408304
2.294395132,2.697158771,-5.237490904,0.04293776304,1.148881078,0.3145592213
0.4590092579,2.914947536,-4.941036599,-0.2381551564,1.108281374,0.2682678998
0.3088363782,2.724292862,-4.623431662,-0.5588905811,0.8147132993,0.2830145657
1.78369938,2.624695008,-3.533456743,-0.7767177224,0.3783953488,0.2396330237
3.26759193,2.833122654,-1.023810256,-0.9295725226,0.09879489243,0.121955879
3.973742303,3.434346672,1.52378047,-1.000079393,0.04590424895,0.0140517829
3.573847498,4.472145414,3.311085619,-0.8447026014,0.2890619636,-0.1070081368
3.893653452,5.219053914,4.104837119,-0.5462975502,0.459783107,-0.4526094794
4.900314128,5.151578461,2.897392005,-0.2607871592,0.4804518819,-1.010575414
4.339743022,5.386720511,0.6584465192,-0.09253529459,0.2421982884,-1.609782577
3.69641297,6.270460325,-1.556283978,-0.04806229472,-0.3170202374,-2.187583685
2.427848494,7.292728904,-3.410823173,-0.172357887,-0.7581768036,-2.625681639
0.1701641859,7.356759186,-4.445322289,-0.468867451,-0.8503441811,-2.774936199
-1.517830914,6.273600961,-3.709694476,-0.7306037545,-0.6195580959,-2.70187068
-1.616733186,4.759578208,-0.8750643402,-0.7941082716,-0.2545709014,-2.64357233
-1.100806109,3.353086439,1.431863818,-0.7871137857,0.1312678605,-2.673384666
-0.9302841231,2.747765507,3.028349458,-0.7429515123,0.3763826787,-2.778742552
-1.086594556,2.633749836,4.323400959,-0.7504581809,0.6442425847,-2.889836788
-2.341152792,2.552589557,5.134571796,-0.845466733,1.140021682,-2.922765493
-3.681967681,2.087298442,5.790228247,-0.9301997423,1.778992057,-2.845560551
-4.210866467,1.253936816,6.123639532,-0.8546780944,2.322809219,-2.75055337
-3.352807038,0.6966466321,6.371986517,-0.5717651844,2.514276505,-2.757959127
-1.666180816,0.4720926113,6.387955655,-0.2312621027,2.209084511,-2.894855738
-0.4873755207,0.1510153219,6.074979839,0.06340548396,1.497234464,-3.091203213
-0.1448071149,0.2330003621,6.313454833,0.3773716688,0.4911088645,-3.233784437
-0.7065814584,0.8408604573,6.221445242,0.6287104487,-0.7423975468,-3.246156931
-2.101606661,1.173854979,4.787281915,0.806003809,-1.625150323,-3.188064575
-3.438798391,1.234175884,3.295189254,0.944355309,-2.089506626,-3.111141443
-3.653389236,1.304170627,1.559603478,0.9915990233,-2.258350134,-3.096135378
-3.371232921,1.250956923,-0.0302586524,0.9613346457,-2.223039865,-3.102390766
-2.755084598,1.117241696,-1.450880799,0.8007140756,-2.085198641,-3.194552898
-1.567749667,1.304847504,-3.269520267,0.5400388241,-1.609318614,-3.348311424
-2.171099884,1.556408189,-3.773808344,0.2966317832,-0.8099379539,-3.370386362
-3.703049047,1.145371227,-3.477449609,0.09626592696,-0.2921638191,-3.11679697
-4.521029564,0.2082102042,-2.768133757,-0.03099436499,-0.4115031958,-2.583652973
-4.882701899,-0.6541355241,-1.694057834,-0.04970067739,-0.8378659487,-1.910309196
-5.672449424,-1.447502409,-0.5721252033,-0.00006589666009,-1.12240839,-1.292555094
-6.434177308,-2.184356548,0.2461768007,0.04426481575,-1.137276292,-0.8251883984
-6.583054448,-2.707632234,0.6510068707,0.04769667983,-1.031723261,-0.4688801169
-6.749638511,-3.044621379,1.044076506,0.04272216186,-0.8817486763,-0.1841716766
-6.999976377,-3.270246244,1.532352045,0.06248209253,-0.7440596819,0.03459879756
-7.079849539,-3.516960074,1.872004271,0.1071491614,-0.6605604887,0.1927940249
-7.008195924,-3.808502641,1.761507276,0.1383937895,-0.6392021775,0.3143893778
-6.890256942,-4.19166843,1.229942777,0.149991855,-0.696118474,0.4599140882
-6.724844261,-4.420546744,0.4938577223,0.1055405065,-0.7567719221,0.7005927563
-6.28720337,-4.429392898,-0.1813581454,0.007244823501,-0.8275079131,1.055320144
-5.658150849,-4.35597578,-0.6810439893,-0.1096700728,-0.8492484689,1.486606121
-4.909319272,-4.131242311,-0.9923995107,-0.2147450894,-0.8037278652,1.934543967
-3.999055608,-3.570549041,-1.111882507,-0.2988907993,-0.6585555077,2.313631296
-2.817074606,-2.988469868,-1.398042505,-0.4256303608,-0.4670633674,2.573631048
-1.724118918,-2.494166009,-2.200000984,-0.6097437739,-0.2933074534,2.732544899
-0.6368503351,-1.575372417,-2.948303862,-0.7547350526,-0.1955012828,2.721114159
1.381526546,-0.3571200782,-3.175205907,-0.803375721,-0.2069592774,2.355712891
4.972355866,1.120565872,-2.603907948,-0.7488677502,-0.2975080907,1.481747031
8.385796529,3.127818717,-0.7906849521,-0.6162127852,-0.3095481098,0.3061716855
9.938547364,4.659700368,1.918195236,-0.5094104409,-0.3785823286,-0.7437974215
9.211448895,3.716495389,4.245559595,-0.448813647,-0.5520157218,-1.241823554
6.397405036,1.350626673,5.15321746,-0.478497237,-0.6385711432,-1.266337633
3.470373095,-1.106477141,4.542398515,-0.5391280651,-0.592938602,-1.090491176
0.5424848289,-2.750290057,2.699868907,-0.6583833694,-0.4762562215,-0.780882597
-2.500886257,-3.378956209,-0.05472177027,-0.8108281493,-0.4247115552,-0.3890556693
-4.058737923,-2.807669064,-2.502880646,-0.9348856807,-0.4040997624,-0.07473077625
-3.977894162,-0.9713841952,-4.352333624,-1.068359256,-0.1210734472,-0.01118917204
-3.026854544,2.477479663,-4.354541363,-0.9703807235,0.5499879718,-0.3053004146
-1.417234696,9.55562649,0.1049799853,-0.2814373672,0.9817011952,-0.9630740881
5.74242137,20.09640968,8.190612979,0.796747148,0.2920048535,-2.635584116
10.4768324,26.02000361,13.36177059,1.440376282,-0.9958928823,-3.47764039
-8.040030204,17.38876868,10.14209542,1.229150295,-0.8457332253,-2.485654831
-21.91848599,5.674543766,5.238756978,0.7305025458,0.09642598033,-0.859346211
-21.29252851,-2.532693601,2.278003823,0.2067581266,0.3776488602,0.5378349423
-15.07893925,-7.695697711,0.3770909993,-0.2970430851,-0.3216617405,1.422010899
-4.256078066,-11.19222407,-0.04671075164,-0.5111423731,-1.653283238,0.8307859302
7.376910578,-12.70563074,0.9703351246,-0.3667857349,-1.493793249,-0.4476551116
-0.4674193588,-5.864335101,0.4913287883,0.04198712856,0.1062629372,-0.7130942345
-6.947601462,1.377344585,-0.2201259752,0.5296143293,1.061920166,-0.1022031158
-5.48034046,5.914189557,-3.167871326,0.7510244846,0.9880845547,0.8093426228
-3.046770081,8.116098129,-7.159097848,0.5136684179,0.8807643652,1.243340611
-1.625988214,7.734016043,-9.434261041,0.06624323875,0.7180409431,1.194178224
-1.489628025,6.427177658,-7.718565376,-0.2146387696,0.4086472988,0.9106515646
-1.328429455,4.042822269,-3.888858327,-0.3041643798,-0.01361021772,0.5065906048
-0.4672586153,1.556386562,-0.6981387704,-0.2668611705,-0.5354444385,0.06725195795
0.408249377,-0.1665676958,1.762404225,-0.1463755071,-1.007261276,-0.321210295
0.6764660139,-1.412208393,3.190601044,-0.01764523424,-1.252080441,-0.574257791
0.3456622802,-2.297662609,3.472787754,0.07705117762,-1.162403584,-0.6791192293
-0.1640975063,-2.749876216,2.673215585,0.136958912,-0.7144238949,-0.6459132433
-0.5897954462,-2.68407834,1.350370361,0.1681325436,-0.06167991832,-0.5387135148
-0.7187143793,-2.119291079,-0.1014985729,0.1541077793,0.5143298507,-0.4354173839
-0.3303782018,-1.02366091,-1.163768762,0.07444676012,0.7981381416,-0.402700454
0.1049485672,0.2375122866,-1.603203697,-0.01133384649,0.8112339377,-0.4047701359
-0.4671177455,1.147231176,-1.51950893,-0.06913722306,0.6308359504,-0.3774136305
-1.320516197,1.310936468,-1.186813245,-0.08692085743,0.3402052522,-0.3144649267
-1.878231036,0.755897278,-0.6048460081,-0.07709352672,0.116242975,-0.291508466
-1.629085887,0.09953355642,-0.1876267043,-0.07104522735,0.03352133557,-0.3953163624
-1.238627311,0.3350532079,-0.009869652107,-0.06590718776,0.1519273371,-0.6035182476
-1.448129601,1.076638467,0.2859232663,-0.0338004604,0.3222945631,-0.797015667
-1.657255751,1.501753054,1.001507092,0.03543187305,0.2899584472,-0.9104186893
-1.447930279,1.507083894,1.963505181,0.1657428592,0.07244298607,-0.9388067722
-0.9099515292,1.07600543,2.626503811,0.3260115981,-0.1107071266,-0.9628915787
-0.4540244552,0.2240548391,2.358460923,0.4205922186,-0.105140917,-1.004853964
-1.038230703,-0.6409504639,1.20523679,0.4251960516,0.07959910482,-0.9657437801
-2.299887884,-1.102439264,0.03660729078,0.3566473424,0.3289904594,-0.8464965224
-2.637023159,-1.129733513,-0.7629303915,0.2511334419,0.4737372398,-0.7526313066
-1.984320298,-0.5277712439,-1.261746467,0.1445597261,0.5348261595,-0.7304283381
-1.429292214,0.5255015454,-1.675362778,0.0242431704,0.6004952192,-0.7633708119
-1.539686772,1.549104004,-2.199040323,-0.1093955413,0.5857433677,-0.7226122618
-2.571426359,2.306826744,-2.540596921,-0.2294242233,0.4462462068,-0.5364418626
-3.719909581,2.626887549,-2.364490266,-0.3049375415,0.287445128,-0.285515815
-4.123338406,2.514111065,-1.869141136,-0.3666533828,0.2160663158,-0.1135080904
-4.186245821,2.610406955,-1.275099285,-0.4134682119,0.1916457117,0.01826483011
-4.535657224,3.154626645,-0.3394267468,-0.4113653898,0.07574041933,0.2065790892
-4.726996958,3.906692966,0.8153533833,-0.3551603556,-0.04153781384,0.4320542812
-4.747696047,4.73121779,1.911650637,-0.249859497,-0.07238227874,0.684320569
-4.939945881,5.233196421,2.936069526,-0.09401194751,0.006895658094,0.9622488022
-5.018268307,5.147232541,3.679638945,0.0980797261,0.1519646943,1.195217371
-4.03852428,4.100571278,3.867377147,0.2734982371,0.250171423,1.292008877
-2.403402035,2.663585587,3.987318409,0.4321754873,0.2539224923,1.302948713
-1.385733643,1.920539023,4.554968951,0.5980923176,0.09939464182,1.3861866
-1.009047279,1.89113991,5.295015456,0.7743938565,-0.1179669723,1.511673212
-0.4809744215,2.211827908,5.94519026,0.909784317,-0.1153794527,1.413053393
0.7314017192,2.741594125,6.438913689,0.9716487527,-0.02095255256,1.006886959
2.315474745,3.737681384,6.847504426,1.026247501,-0.01167276315,0.4394823015
3.110138391,4.967388599,6.978170203,1.206352353,0.1383937001,-0.1397989243
2.890359038,5.239652466,5.612805395,1.313634872,0.5492896438,-0.5770161748
2.033918149,4.330172646,2.648743407,1.247285128,1.160918355,-0.7929900289
1.927257518,3.39873643,-0.05154956997,1.081831455,1.875910997,-0.9176205397
2.995895634,2.45279998,-1.909310942,0.9091721177,2.407289267,-1.146766663
3.555930148,1.437172738,-3.15181714,0.7098588347,2.671375513,-1.425576329
2.885012416,0.1747656153,-4.039961034,0.4663796127,2.690475941,-1.684679508
1.686796903,-1.280331486,-4.50971322,0.2143482864,2.567830801,-1.831375718
0.06145546244,-2.894273581,-4.949225166,-0.02492821775,2.276275873,-1.837691188
-1.025166054,-4.464848827,-5.35782058,-0.2393304259,1.866636872,-1.822731256
-2.233810023,-5.635293121,-5.576636934,-0.4481435418,1.436502814,-1.69364202
-4.406234726,-6.617843438,-5.805908631,-0.6755477786,1.044540286,-1.375826001
-5.851768465,-7.45363609,-5.728513841,-0.7611327171,0.6334899068,-0.9025937319
-6.768678727,-7.437730665,-4.189745061,-0.6976254582,0.2847686708,-0.2835358977
-7.563671751,-7.080073411,-2.291500872,-0.5598545074,0.09937056899,0.3832136393
-7.486132585,-6.242085879,-0.6464788719,-0.4469867647,0.07027710974,0.958634913
-6.673645405,-5.658988469,0.008249795821,-0.3704722822,0.2466380149,1.37252152
-5.829326331,-5.097365225,0.4368307438,-0.2929524481,0.5841981769,1.68580389
-5.5177937,-4.492994725,0.9068004447,-0.2019945681,0.9169510603,2.000438929
-5.557520145,-3.572301437,1.942228585,-0.04289941862,1.139093518,2.365151882
-5.723656464,-2.071815042,3.624986149,0.1901226342,1.195185304,2.799268961
-5.891960774,-0.1396323426,4.921483173,0.3332507014,1.090684772,3.224960089
-6.029925476,1.848771425,5.496438192,0.3480403125,0.9507401586,3.585087776
-5.445594725,3.549043311,5.662156578,0.3273040354,0.6588202715,3.740667105
-3.70602894,4.964163792,5.47302926,0.3456638753,0.05985271931,3.579770803
-1.356969905,6.169872876,4.583388405,0.3392124772,-0.7529520392,3.100118637
0.3983382238,6.897365897,3.164156397,0.2816253603,-1.376487851,2.501040459
0.1510936478,7.413818459,1.282479751,0.1890134662,-1.418508291,2.096617937
-1.713302925,7.796034985,-0.3726679221,0.04042400792,-0.8391653299,2.075131893
-3.488693764,8.686739962,-1.06014852,-0.1154934615,0.02142809145,2.38333559
-4.09582233,9.60929729,-0.4644241225,-0.1910132468,0.8170804977,2.817855835
-3.005574147,9.75994787,0.804542724,-0.2054685801,1.327113509,3.049853086
-1.100318618,8.736931103,1.710559179,-0.1529276073,1.547647715,2.9550457
