accelerometer x,y,z,gyro x,y,z
-0.2772154245,3.694422381,4.532051309,0.3189409971,-3.020539522,0.6229127645
-0.172384127,3.894618498,4.148841096,0.4930568933,-3.243834734,0.7724059224
-1.359285488,3.633646717,4.188540654,0.4759689867,-3.265417814,0.8151320815
-2.01384406,3.249236481,4.885153383,0.2202097774,-3.310696125,0.752420485
-2.149700976,2.780806776,5.149679349,-0.1675115824,-3.388669491,0.6420329809
-2.197618911,2.15330733,4.573248412,-0.607909143,-3.397330284,0.5593990684
-2.23353632,1.728812336,3.343525999,-1.050100923,-3.229438543,0.5295168161
-2.424864217,1.624886974,1.664991898,-1.415936828,-2.874561548,0.5233721137
-2.397728373,1.445109376,-0.2620411631,-1.643473506,-2.42441535,0.522508204
-2.335700225,0.9508397121,-2.051678263,-1.757392764,-1.954556227,0.5024384856
-2.313991959,0.2513563953,-3.442385602,-1.818431616,-1.497951388,0.4329710305
-2.262576391,-0.5471984135,-4.549008873,-1.846115947,-1.082269669,0.3177735209
-1.994584941,-1.228334173,-5.560171537,-1.839520097,-0.6721463799,0.1881292462
-1.40524849,-1.756965248,-6.31704029,-1.829323649,-0.3392401636,0.07167634368
-0.8521616035,-2.24213946,-6.865073401,-1.817507148,-0.05597914755,-0.03597741947
-0.3983291637,-2.67566707,-7.338040457,-1.810905457,0.2383684069,-0.1333599091
0.1195408639,-2.960578237,-7.723264932,-1.780902267,0.5248401165,-0.209995836
0.6009276656,-3.084507107,-7.979206609,-1.683767319,0.7629751563,-0.2687032819
1.053714688,-3.136679485,-8.062548325,-1.503632784,0.9287161827,-0.3102376759
1.441297563,-3.081888156,-7.843689885,-1.263086438,1.023872495,-0.329508245
1.643597374,-2.882696248,-7.287338444,-0.9859054685,1.060428977,-0.3209403455
1.685606816,-2.797057069,-6.322868558,-0.6987557411,0.9361116886,-0.3208115101
1.531594504,-2.818490902,-4.980302441,-0.437976867,0.6658679843,-0.3730344772
1.275603873,-2.808686132,-3.555892739,-0.2148776203,0.2876173854,-0.4333845377
1.222926615,-2.552402217,-2.404665187,-0.01358711068,-0.1595830023,-0.4486380816
1.318522393,-1.84505825,-1.704011657,0.1604929566,-0.6550726295,-0.3506384194
1.513800051,-1.232684185,-1.221222295,0.3239894509,-1.015470266,-0.1427379698
1.503039587,-1.196380115,-0.8029962983,0.4665926993,-1.22334528,0.1490373313
1.101502713,-1.054706914,-0.3972562738,0.6185739636,-1.499020576,0.4188352525
-0.1697653228,-0.9772184544,-0.214252407,0.7567374706,-1.579904437,0.6181234121
-1.295810795,-0.7969988115,0.145117496,0.7710961699,-1.396382332,0.871920526
-0.9022717883,1.153016481,1.549040291,0.4974839985,-1.344273686,1.456100106
-1.238181613,2.090964125,2.827239441,0.03141536564,-1.354348898,1.805429816
-2.043058318,-0.4323781483,3.458102811,-0.456129849,-1.520616651,1.964881897
-2.390444938,-1.804062077,4.510868235,-0.8284376264,-1.501903176,1.722046614
-4.124382362,-3.681495971,3.960561919,-1.004815936,-1.263737321,1.06749022
-4.313371148,-4.722607783,2.971712794,-1.132219195,-0.8634262681,0.1649629623
-3.584165186,-4.36713138,1.954604374,-1.386214137,-0.5511605144,-0.8877300024
-3.218555512,-2.546688808,-0.04684183067,-1.889957666,-0.5095545053,-1.535021663
-2.288159745,0.1598377299,-2.13164378,-2.285832405,-0.3639714718,-1.529999018
-1.063970124,2.289346616,-6.848878637,-2.194378376,0.0957378,-1.286807418
-0.232650818,3.255461347,-11.57013617,-1.615671515,0.7820712924,-0.985424161
-0.01090513263,3.446258059,-13.4017285,-0.7557244897,1.343314886,-0.7343384027
-0.4286231797,3.211058142,-12.29649347,0.1113075912,1.673462868,-0.6103941798
-0.960128934,2.435987961,-9.3832504,0.7744288445,1.74437356,-0.6163297892
-1.271456544,1.521771468,-5.780347489,1.067892313,1.555229664,-0.7224569917
-1.165342441,0.8076303148,-2.422783027,1.023391247,1.224986792,-0.8892340064
-0.7684174446,0.3178882842,-0.2595119369,0.8356442451,0.9666673541,-1.043704271
-0.4947054252,0.3549025483,0.8164198435,0.6403562427,0.8190544844,-1.161168814
-0.3698082949,0.8076140212,1.142491873,0.5332017541,0.761230886,-1.232124686
-0.1976145759,1.147163664,1.245367725,0.4826948941,0.7908226252,-1.277097225
-0.06636836892,1.340293788,1.671864706,0.432700336,0.8485167027,-1.298905253
0.1371589382,1.501452318,2.276404717,0.3788839877,0.8923848271,-1.312008262
0.4474399622,1.598050844,2.759581033,0.3316744566,0.8846012354,-1.313717246
0.6936966963,1.693472289,2.94435074,0.3167722225,0.8896846771,-1.303392649
0.6246598388,1.761976939,3.146779438,0.3245410025,0.8871002793,-1.279507518
0.9801254278,1.817886312,3.373753964,0.3364027143,0.8478175998,-1.189388514
1.164791894,1.89353908,3.617885961,0.3125919104,0.7598298192,-1.096992612
0.777115861,1.629970123,3.782118492,0.285752058,0.6534823179,-1.037371874
0.6923571182,1.153369387,3.566372632,0.2886073589,0.5247823596,-1.026911974
0.533266115,0.9049119276,3.291154592,0.287679255,0.3761771917,-1.047896862
0.4686051345,0.758258308,3.001282003,0.2795148194,0.2291785926,-1.056723714
0.4794657705,0.7308138363,2.656445068,0.2578254938,0.101748459,-1.045991182
0.3837932734,0.712870914,2.313318444,0.2343935072,-0.01025915332,-1.019991636
0.3110600456,0.6749401195,1.900239747,0.2071962357,-0.1000561491,-0.9914838076
0.254148291,0.6341676719,1.492408888,0.1881367564,-0.132616654,-0.9594174027
0.0271125364,0.6139290398,1.117518175,0.1489187777,-0.1054558828,-0.9490768909
-0.1717440024,0.4925115684,0.9131482794,0.0747385174,0.0001249816269,-0.9497328997
-0.1380045952,0.3932198579,0.9055325437,-0.04492716491,0.1879774481,-0.9475509524
0.09105996178,0.3877313435,1.046734912,-0.1951289773,0.4016462266,-0.9158815145
0.4443489374,0.4185958528,1.125315697,-0.3195616901,0.5870864391,-0.8533629775
0.7764824585,0.4342690766,1.092495377,-0.3924623728,0.7173597217,-0.764385581
1.033143901,0.4107952621,1.090004145,-0.4268363416,0.775927186,-0.676325202
1.221801629,0.3503983688,1.096177281,-0.4193460643,0.7572642565,-0.5837594271
1.402689454,0.2499810153,0.9986533104,-0.3697896898,0.6879584193,-0.4917221665
1.595072705,0.1914599988,0.9450824638,-0.3036051095,0.6104612947,-0.3872832358
1.651003705,0.1678869617,0.9816168354,-0.2500907481,0.5069021583,-0.2744272351
1.565120196,0.07365253458,0.9951619612,-0.1999271959,0.4010846913,-0.1627619863
1.41671418,-0.07001783134,0.9296259514,-0.1473742276,0.3002411723,-0.06405165046
1.210912132,-0.1886994481,0.8857043921,-0.1145809889,0.2037044466,0.02775676548
1.00805571,-0.3003980741,0.8543746034,-0.1098775789,0.1447796077,0.1130405068
0.832622498,-0.3955601374,0.8368027063,-0.1168612167,0.1318056583,0.1943985373
0.6842571792,-0.488455571,0.7377537185,-0.1191800311,0.1427121013,0.2656079829
0.4637718692,-0.6074009532,0.5720429319,-0.1114877909,0.1704664379,0.3219647706
0.3366978333,-0.7556776439,0.4499661197,-0.1004473865,0.2009780109,0.3737131953
0.2568124687,-0.8674990195,0.4937649294,-0.1125024557,0.2094646096,0.4207194448
0.2208724097,-0.9893938992,0.6484954724,-0.14398022,0.1815392375,0.4616743326
0.1416249777,-1.129984127,0.65610887,-0.1629575044,0.1418724805,0.4948065877
0.03275719122,-1.264749302,0.5153028075,-0.1685975492,0.1028888524,0.5126960874
-0.08480133978,-1.374167708,0.4513409152,-0.1936598569,0.07951708138,0.5224542618
-0.1901696668,-1.472225931,0.4211749095,-0.2218827158,0.07417345047,0.5200283527
-0.2332145894,-1.535732773,0.2038397341,-0.2371298075,0.08922446519,0.5117040277
-0.2594970316,-1.572363006,-0.1573036083,-0.2268351018,0.1199560091,0.5027398467
-0.3357962813,-1.51668452,-0.4967050745,-0.2015321106,0.1616317183,0.4973768294
-0.3390694578,-1.403467598,-0.5922399167,-0.1744275242,0.2160430402,0.5025652051
-0.2935553686,-1.295150432,-0.5426765521,-0.1703061759,0.2696122825,0.5077371001
-0.3086559801,-1.241043432,-0.3755968152,-0.1990262419,0.2968401909,0.5013974309
-0.4078568705,-1.207554127,-0.2114554698,-0.2532909811,0.3234421313,0.4701154232
-0.5740457231,-1.19792486,-0.1382259829,-0.3278986514,0.3571542799,0.4104496837
-0.6884097689,-1.224309155,-0.2772539298,-0.4080019295,0.4213017225,0.3440298438
-0.4598804878,-1.010108624,-0.3620207098,-0.5102270842,0.4977818727,0.3078736961
-0.2144573185,-0.5926351996,-0.5725602337,-0.6000587344,0.5905480385,0.3008396626
-0.1335351947,-0.2796272349,-0.9449860177,-0.6533911824,0.708196938,0.3120742142
-0.02427731297,-0.1726519841,-1.344023914,-0.6447579861,0.8715676665,0.3253336549
0.2539132767,-0.1665486257,-1.629075366,-0.6037996411,1.109605551,0.349704504
0.683424747,-0.2233705101,-1.447943723,-0.5707014799,1.310273886,0.3894022703
1.117339896,-0.3794062174,-0.9097767571,-0.568784833,1.350694895,0.4387391806
1.301599754,-0.3928041898,-0.1332727444,-0.644672811,1.080992699,0.4735565186
0.9472440257,-0.2715904242,0.566306434,-0.8295859694,0.4206978381,0.4737567902
0.2878510925,-0.1605292193,0.1970283005,-0.9738256931,-0.4395292997,0.4083168209
-0.471060711,0.06717661656,-1.789676262,-0.9000462294,-1.118007183,0.3007834256
-1.039245579,0.7678203555,-4.216459173,-0.6102059484,-1.451995373,0.20699431
-1.565911346,1.459840205,-5.921676698,-0.1863436848,-1.367585063,0.1446110904
-1.693374674,1.794748305,-6.44888154,0.2321599126,-0.8846864104,0.1624315679
-1.389555831,1.970046858,-5.591015588,0.4726185799,-0.2199126929,0.2352498472
-0.8683354703,1.937905753,-3.522220771,0.4367224574,0.3626085818,0.319273144
-0.2725796544,1.524253494,-1.155335572,0.1839994043,0.8034245968,0.3666116297
0.1364888204,0.9812576467,0.7119067451,-0.169441238,1.07980001,0.3680923283
0.3096205874,0.6386095268,1.865867522,-0.5226562619,1.185501337,0.3406500518
0.5539640351,0.6873242386,2.28724526,-0.7817137837,1.09940815,0.3198428154
0.8526385003,0.9342045114,1.99535724,-0.8683586717,0.8904594779,0.2973588109
0.882642082,0.9942938001,1.292002635,-0.79570508,0.6382238865,0.3058942258
1.133432076,1.018935197,0.7333826639,-0.6311424971,0.3925584853,0.3560149074
1.266450553,1.150504352,0.3677425945,-0.4270805717,0.2015513629,0.4276832938
1.114192245,1.278603348,0.2106090821,-0.218445614,0.06495517492,0.5083877444
0.8903922577,1.24591133,0.2645546073,-0.04124931619,-0.01704593189,0.5834392309
0.5603643306,1.114598123,0.5362807136,0.07022421807,-0.04326342046,0.6328611374
0.2383357318,0.9027974927,0.9356441888,0.1168149263,-0.01984378137,0.6552804112
0.008928717995,0.7244732351,1.357149353,0.1031419933,0.03402930498,0.6541786194
-0.1582523604,0.5677059621,1.670048012,0.05279859528,0.1104972959,0.6324050426
-0.2224997186,0.4117767109,1.861765347,0.0005391194718,0.1829264909,0.6036924124
-0.1367844789,0.3307521497,2.019081815,-0.05805018917,0.2303845584,0.5775752664
0.01778400543,0.2998383578,2.116644363,-0.1085477173,0.2520879805,0.5609952211
0.1846222618,0.3211460804,2.140076092,-0.1356850564,0.2354946285,0.5468866229
0.3607062662,0.3348849386,2.131070364,-0.1506400406,0.1941578388,0.5476229787
0.4756153786,0.3200735923,2.103952055,-0.1534324735,0.1270021945,0.549256742
0.5018710059,0.2639045824,2.065705619,-0.1543526053,0.04201167077,0.5420230627
0.5029482798,0.2170626421,2.00454534,-0.1622760296,-0.04845857248,0.5255577564
0.5095641908,0.1652175233,1.816813276,-0.1677861214,-0.1253312528,0.5018087626
0.4452572114,0.1030252345,1.60713709,-0.1775013953,-0.1924811453,0.4680346847
0.3694868809,0.04251746467,1.41827573,-0.1928739697,-0.2382193357,0.4255886972
0.3145972067,-0.01698500054,1.203589608,-0.208939001,-0.2667634487,0.3831938207
0.3404308093,-0.03409945441,0.9306243148,-0.2093661726,-0.2937327325,0.3458528519
0.3784208596,-0.03419445748,0.6517331392,-0.1958710551,-0.3068919778,0.3201795816
0.4152713846,-0.02227240289,0.4240162704,-0.1817022413,-0.2978684008,0.3054488301
0.3822444365,0.00358264426,0.2716045258,-0.1653931886,-0.2872720063,0.2958626747
0.3038024026,-0.03431837612,0.07064765368,-0.1310810149,-0.2861135304,0.2819727063
0.2574346192,-0.1234277701,-0.1562842022,-0.07577493787,-0.2781586349,0.2641198635
0.1586757735,-0.1566864994,-0.278179228,-0.01796144433,-0.2644529343,0.2497691363
0.06949892203,-0.1995854742,-0.2708592604,0.02642478421,-0.2370788753,0.2330870032
0.01733385051,-0.2913773852,-0.1204144319,0.03706438094,-0.205972895,0.2125891745
-0.06284991247,-0.4133149167,0.08305588435,0.02096799202,-0.1840440631,0.1848038286
-0.1061461795,-0.5231108144,0.2129115138,-0.006383205298,-0.1648724973,0.1509968638
-0.2087964066,-0.5906881572,0.2080687499,-0.02209031768,-0.1701163501,0.1197822317
-0.2472663495,-0.6638339844,0.07654314145,-0.01852194779,-0.1832702309,0.09040489793
-0.2354598841,-0.6591431962,-0.03207330061,-0.01070370618,-0.1841123253,0.06699118763
-0.1819447862,-0.6471438386,-0.1373275728,0.001838450902,-0.1787961125,0.05905044079
-0.1162194644,-0.6255044729,-0.2525789228,0.0256011188,-0.1692016572,0.05802212283
-0.09300145124,-0.6484133471,-0.3240320476,0.05938012153,-0.1540964693,0.06933549792
-0.09574439327,-0.6838260213,-0.3312023777,0.0860606879,-0.1327961534,0.07767955959
-0.1227802842,-0.7533226783,-0.2513625327,0.09647390991,-0.1096724495,0.08298297226
-0.1271897712,-0.8714734761,-0.1346007781,0.08778744191,-0.09709716588,0.08882501721
-0.118578266,-0.9963897494,-0.07530746218,0.08244460821,-0.1034607887,0.096156165
-0.1886476448,-1.091448937,-0.06340133581,0.064105317,-0.1076045036,0.08642964065
-0.3062819079,-1.213888299,-0.05678279445,0.04464187101,-0.1239278167,0.06359302998
-0.3461352314,-1.347601919,-0.05642682062,0.01106852479,-0.1432285607,0.02423505671
-0.3001320435,-1.415972275,-0.08326923484,-0.03101155162,-0.1534058303,-0.01426439825
-0.2293810391,-1.421526256,-0.1174228489,-0.07563328743,-0.1683645546,-0.04534420744
-0.0612955957,-1.413706376,-0.2366635608,-0.09531271458,-0.2056996822,-0.05703362077
0.1233331689,-1.377166744,-0.3758592655,-0.08818927407,-0.2785018086,-0.05930278078
0.1631312551,-1.324655197,-0.5260802221,-0.05417590961,-0.4031689167,-0.05907082185
0.13480558,-1.282659637,-0.6563029313,-0.01209920738,-0.557525754,-0.05773725733
0.0141522248,-1.238923664,-0.7427361831,0.0282064043,-0.7223181725,-0.06266011298
-0.2068491085,-1.129896083,-0.8427683367,0.05429888144,-0.8852363825,-0.07181629539
-0.4834780018,-1.005504345,-0.9265729936,0.05484402925,-1.018137455,-0.08868848532
-0.742709149,-0.8533454064,-1.072650275,0.040524479,-1.102413774,-0.110611096
-0.9284497473,-0.6713489631,-1.294759825,0.02184639871,-1.134836912,-0.1284904927
-1.032864792,-0.5104234745,-1.512100845,0.02118850127,-1.112803102,-0.1470225751
-1.067648667,-0.3930154944,-1.718449932,0.04901267588,-0.9991250038,-0.1660157144
-1.045735014,-0.4272446579,-1.747119562,0.06999906152,-0.8254386783,-0.1990973949
-0.9004977644,-0.5041308406,-1.199452362,0.005663483404,-0.7541184425,-0.2389540076
-0.7059566776,-0.5192029568,-0.2036240455,-0.1746821254,-0.8714413047,-0.2872363925
-0.7803934944,-0.5770435166,0.4027729914,-0.4238019288,-1.153341174,-0.346106112
-1.071756175,-0.5667751475,0.3274561769,-0.7114081383,-1.551777363,-0.4426692724
-1.540576852,-0.3048465779,-0.4995417593,-0.9851595163,-1.879555941,-0.5709364414
-1.933931296,0.44145212,-2.005641903,-1.181259394,-2.004063845,-0.6739414334
-1.969666188,1.511654271,-3.774090668,-1.205785751,-1.871522784,-0.7240368128
-1.728918281,2.476771807,-5.167085827,-1.072187781,-1.53169179,-0.6926816106
-1.094509932,2.984918897,-5.775769513,-0.8543387055,-1.080479622,-0.5567035079
-0.2511426064,3.121765701,-5.775698201,-0.5711562037,-0.5948169827,-0.3334563076
0.4120309413,2.934915972,-5.482136695,-0.2259378731,-0.1407384276,-0.08196280897
0.5571576436,2.51154706,-4.963670455,0.1710064858,0.2472300977,0.1338969618
0.08052022839,1.972077195,-4.07870373,0.58158952,0.5579903722,0.2581454217
-0.6483329753,1.435728384,-2.786291929,0.9450185299,0.7905159593,0.2765271068
-1.358617672,1.049292634,-1.107518759,1.212860823,0.9336771369,0.1861058623
-1.639244147,0.7639184527,0.6888619696,1.35798502,1.006403446,0.05089417845
-1.496044321,0.508578212,2.52866566,1.363090515,1.00203979,-0.09496315569
-1.09520734,0.3280462882,4.184651829,1.234660149,0.9445071816,-0.2197226882
-0.5949067978,0.167430304,5.471822222,1.001874804,0.8501186371,-0.3188775182
-0.2269685346,-0.1795480638,6.135426416,0.7353528142,0.739176929,-0.4247662127
-0.1011197296,-0.4361133163,6.571191577,0.3811079562,0.6300938725,-0.5231614709
0.3012555677,-0.1579681367,6.915986426,0.008258412592,0.4995049238,-0.6007489562
0.5107710093,-0.07628522117,6.384346232,-0.3085834682,0.3837887049,-0.69471246
0.5142985258,-0.2869457777,5.388267156,-0.500772953,0.278506279,-0.7902015448
0.5956460719,-0.4329175159,4.1734407,-0.573445797,0.1944057643,-0.8830881119
0.6731980251,-0.3070400694,3.106020142,-0.5731878281,0.1313481778,-0.9649276137
0.7427162363,-0.05138995896,2.316011921,-0.5458254814,0.08707951754,-1.027900934
0.7679992923,0.1465870936,1.680928303,-0.5043934584,0.04947774485,-1.059751868
0.7540827759,0.3021770847,1.158407235,-0.4748754799,0.02116142027,-1.076451778
0.7240355743,0.4384732138,0.7343465405,-0.4663403928,-0.005531859584,-1.076761961
0.7627647526,0.5367611541,0.3776946642,-0.4864414036,-0.03521598503,-1.054942131
0.7525756593,0.6166033736,-0.06578384703,-0.5094966292,-0.05167858303,-1.026670575
0.6599540012,0.6921482978,-0.5885340479,-0.5307886004,-0.01463880483,-0.9850298166
0.680066961,0.7583929673,-1.114091707,-0.5257546902,0.1017482579,-0.9241848588
0.753044592,0.8190045993,-1.618804147,-0.4825883508,0.2775525749,-0.8446863294
0.8630731659,0.869684766,-1.97413968,-0.3970569074,0.4776864648,-0.7411857247
0.9057947017,0.9061328477,-2.102570245,-0.28255108,0.6542404294,-0.6149989963
0.9689895552,0.8926941049,-1.943086955,-0.1654819548,0.7547851205,-0.4519962072
0.9454379261,0.7634429441,-1.564241367,-0.06312415749,0.7770259976,-0.2765458226
0.7571850528,0.5243774368,-1.163771976,0.02872049063,0.7515214086,-0.1281976253
0.5168751349,0.2294716948,-0.8387783903,0.1092691272,0.6857815385,0.003867733758
0.224665975,-0.03751796218,-0.5370522825,0.1831874102,0.5978166461,0.118902415
-0.103333241,-0.2238236059,-0.2362058801,0.2419210374,0.5105656385,0.2147303969
-0.4009437301,-0.4204332608,0.0439747508,0.2823115289,0.4368166029,0.2934440374
-0.5845850181,-0.631843759,0.3481733862,0.2989858687,0.3731596172,0.339530021
-0.7341637312,-0.8346666441,0.6347147844,0.2956528366,0.3084693849,0.3669537604
-0.7718971034,-1.006628673,0.8370774316,0.2800728083,0.2442073226,0.3846611083
-0.6845283974,-1.085547092,0.9860042567,0.266020596,0.1856192201,0.4040136337
-0.5536221264,-1.137062395,1.065538397,0.2456367612,0.1223092154,0.4313067794
-0.4721385328,-1.190027385,1.093083406,0.2199166566,0.05427284166,0.4575332701
-0.470166356,-1.261795421,1.005827148,0.2001003474,-0.00905126892,0.4764619768
-0.5033496637,-1.354958711,0.854057208,0.1814330816,-0.0532336086,0.4851155281
-0.5950186972,-1.430261643,0.6991448787,0.156791389,-0.06577124447,0.4748048186
-0.6722778415,-1.482659355,0.5357189881,0.1359258443,-0.05429534242,0.4535562694
-0.6743933723,-1.55736549,0.4021060519,0.1134109572,-0.02793084644,0.419316262
-0.5553756555,-1.61017602,0.308341142,0.09618154913,0.004368347581,0.3863141835
-0.4443343974,-1.604142,0.1550549526,0.08759312332,0.04111837223,0.3513074517
-0.4473986804,-1.563437357,0.04922551094,0.07932832837,0.07252510637,0.3095842302
-0.4584088443,-1.467771874,-0.03787117323,0.06373471767,0.07574886084,0.2558059692
-0.4887868488,-1.303123164,-0.1689361785,0.05018147454,0.06094387174,0.2072344869
-0.4754410084,-1.053315606,-0.3471031266,0.02838110738,0.03511600196,0.1629184186
-0.4659571773,-0.7416366244,-0.5588736537,0.0005161258159,0.006970401853,0.1320459098
-0.502366644,-0.4371776941,-0.8459902214,-0.02593705244,-0.00192428939,0.1145750433
-0.5077064341,-0.1735719668,-1.251723816,-0.03498164564,0.0155752385,0.101195462
-0.4855833035,0.09683169532,-1.750101792,-0.007024313323,0.05627179891,0.09730751067
-0.3980810707,0.3166224655,-2.266118886,0.06760293245,0.1487565041,0.116091691
-0.1990603908,0.4763569177,-2.627198515,0.1472354382,0.290235877,0.1681261361
-0.06407668692,0.4937121033,-2.616470785,0.2043959498,0.4383133054,0.2239302099
-0.07837516092,0.3915754152,-2.081822641,0.157900095,0.4566582441,0.2380561531
-0.2383268544,0.2083312003,-1.408326583,0.02835773118,0.3285896778,0.207099542
-0.3337088075,0.1703415518,-1.189421966,-0.1089647114,0.08288563043,0.1764838398
-0.4286505061,0.3921533612,-1.710688066,-0.1564109474,-0.1857756078,0.1642285883
-0.6201816705,0.7727849922,-2.778046664,-0.07019189745,-0.3876549304,0.1817500442
-0.755140176,1.161692248,-3.727431209,0.1183437258,-0.4524734616,0.211173892
-0.8258670324,1.395206112,-4.140308245,0.3462669253,-0.3631598353,0.2388888747
-0.7830357526,1.458519185,-3.901630422,0.5522940755,-0.1706216037,0.2583153248
-0.6114152669,1.268362232,-2.873284569,0.6296095848,0.007019225042,0.2593970895
-0.3352604209,0.899372852,-1.270653558,0.5357304811,0.1261862814,0.2437130213
-0.04749907074,0.5509393536,0.3060398793,0.2913623154,0.1930614412,0.2210575044
0.2121127281,0.4244179831,1.424997732,-0.02392651327,0.2200586647,0.191749081
0.3928475174,0.4716074947,1.891951811,-0.3209254444,0.2226331383,0.1525782496
0.6225177853,0.6418550115,1.671677659,-0.4993396997,0.2162369639,0.1169248894
0.8892978135,0.8986866233,1.02429687,-0.5377784371,0.2025461942,0.09952566028
1.245218818,1.214438991,0.4553934055,-0.4591315389,0.1757892221,0.1246083602
1.684532757,1.548406377,0.2269026297,-0.3293679357,0.1480691731,0.200958252
2.016991857,1.78918731,0.3130079648,-0.1956346482,0.1209372431,0.3115288913
2.164019716,1.879734865,0.6102841075,-0.07714716345,0.09363425523,0.4347093999
2.115319691,1.819476357,0.9981038599,0.01633879915,0.06321386248,0.5549991727
1.951001527,1.648800642,1.354925832,0.07476242632,0.02460548282,0.6504010558
1.647181808,1.443393512,1.713803568,0.09191448241,-0.03468490019,0.7109969258
1.282144235,1.223032851,1.989735309,0.07022702694,-0.09711311758,0.7415553331
0.9354913363,1.038028824,2.037892314,0.0585032627,-0.136044547,0.7480872869
0.6402575132,0.864397181,1.872831515,0.06908480078,-0.160477981,0.7292622328
0.4271969463,0.7454162891,1.731318766,0.1010556668,-0.1560593247,0.7012946606
0.3199693648,0.6656301471,1.759647619,0.125962615,-0.1630277485,0.6676142216
0.2594191441,0.6258902574,1.957748517,0.1207988039,-0.1939611733,0.6383743286
0.19196024,0.585655643,2.140343219,0.078809008,-0.2341083288,0.6077229381
0.06217197668,0.5217117978,2.259784422,0.0209936481,-0.2723097801,0.5719351172
-0.07989049739,0.4142601252,2.201625663,-0.04417043924,-0.3129730523,0.5224469304
-0.2348781204,0.3132860146,2.007718709,-0.09937957674,-0.34066239,0.464705348
-0.3263089796,0.2153049483,1.753867282,-0.147624597,-0.3442467451,0.3975159228
-0.3377410952,0.1884704251,1.535958106,-0.1849586964,-0.3324351013,0.3401061296
-0.2541067169,0.1623423332,1.372809864,-0.217966184,-0.3044428825,0.2919143736
-0.1367642398,0.1064875037,1.246338616,-0.2530896962,-0.2698246539,0.2531611621
0.007081957618,0.07280010073,1.128565639,-0.2732253373,-0.2208624333,0.2176098377
0.1237529287,0.01392696467,0.9621808981,-0.2811234295,-0.1690932661,0.190120995
0.2550861016,-0.05526561309,0.8276894255,-0.2796946466,-0.1141764745,0.165926978
0.3779376062,-0.1127006061,0.77760759,-0.2686219215,-0.06799339503,0.1467295289
0.534167667,-0.1541033693,0.7598293568,-0.2517752945,-0.04677891731,0.1407651156
0.6795888221,-0.2272974926,0.8521271167,-0.2571088374,-0.05064315349,0.1447728723
0.8066272022,-0.2888554472,0.9854752644,-0.2737280428,-0.07583346218,0.1574609727
0.8438120736,-0.3663784301,0.991203579,-0.2884041965,-0.09971704334,0.1641937643
0.8073335969,-0.4711815974,0.8483470136,-0.2865144312,-0.1190457344,0.1676454842
0.7728145836,-0.5621283446,0.6344166782,-0.2683331072,-0.1357557029,0.1681353897
0.6877246361,-0.6260423792,0.4020972841,-0.2381182313,-0.1390194148,0.1593157947
0.663033847,-0.6893248379,0.1914244891,-0.2004184574,-0.1182695851,0.1570544839
0.7034928448,-0.7217687984,0.05920213055,-0.1726723164,-0.08817613125,0.1653622091
0.7899854986,-0.7294669517,0.05333996052,-0.1573200971,-0.06190276518,0.1842999011
0.8599772457,-0.7695683682,0.07536240724,-0.1574383527,-0.04456878453,0.2119272649
0.8380334172,-0.8173700569,0.07479191387,-0.1587420106,-0.041814439,0.236211434
0.7386622117,-0.8954255757,-0.0446422748,-0.1526963711,-0.05870021135,0.2491962016
0.6544079113,-0.9146456783,-0.2533247727,-0.1321354359,-0.06562842429,0.259044826
0.6220978794,-0.9137676534,-0.5065864171,-0.08963856101,-0.06175858527,0.2658444345
0.5850308987,-0.9581754618,-0.7407517313,-0.02197474428,-0.05163371563,0.2736800015
0.5864458435,-1.044333696,-0.845659382,0.0528845787,-0.04812393337,0.2758065462
0.6485640076,-1.090889769,-0.7697381718,0.1100694016,-0.06406637281,0.2836413383
0.7255412296,-1.103017502,-0.5679021788,0.1417660862,-0.1093057543,0.295548588
0.7214465807,-1.124121592,-0.3736106098,0.1340576857,-0.162787199,0.3056733608
0.6760938196,-1.176122266,-0.2099690306,0.08557296544,-0.21328713,0.3059354126
0.5962391424,-1.225654213,-0.1805652415,0.002681928687,-0.2545555234,0.2989932597
0.521595003,-1.206184593,-0.3225011848,-0.07901772857,-0.2873328924,0.2933185995
0.4768106528,-1.118401314,-0.6441121428,-0.1501434743,-0.2967142165,0.2968420684
0.4230332873,-1.006557069,-1.041494673,-0.194024384,-0.3023907244,0.3025516272
0.3407811205,-0.9423147526,-1.425933551,-0.2107400894,-0.3202284575,0.3151350617
0.2480070848,-0.9099208418,-1.757871842,-0.205862239,-0.3674484491,0.3250572085
0.110204515,-0.8933912203,-2.025141553,-0.2008869648,-0.4575604498,0.3254007101
-0.1111998096,-0.8891711915,-2.238877243,-0.1969662607,-0.5838518143,0.3214206398
-0.3628567953,-0.8915173162,-2.572987032,-0.1886899024,-0.7184104919,0.3072170913
-0.6307097865,-0.891050064,-3.055421005,-0.1605077982,-0.8144353032,0.2900487781
-0.8945813069,-0.8853468839,-3.623343642,-0.09490096569,-0.849239707,0.2645403743
-1.260889119,-0.9019653527,-4.242890668,0.0286017973,-0.7798464894,0.224127695
-1.981165049,-0.9156677879,-4.773955108,0.1998662204,-0.5951887965,0.1206119508
-3.017825726,-1.035295526,-4.921241765,0.4282876551,-0.3427693248,-0.07872618735
-3.803383398,-1.199158712,-4.687154192,0.6962980032,-0.1154494807,-0.3421508372
-3.635622693,-1.270089786,-3.89028193,0.9776031375,0.03914595395,-0.5684670806
